"title","abstract","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)"
"Individual variation in resource use by opossums leading to nested fruit consumption","Despite recent findings on the ecological relevance of within population diet variation far less attention has been devoted to the role diet variation for ecological services. Seed dispersal is a key ecological service, affecting plant fitness and regeneration based on foraging by fruit-eating vertebrates. Here we used a network approach, widely used to understand how seed-dispersal is organized at the species level, to gain insights into the patterns that emerge at the individual-level. We studied the individual fruit consumption behavior of a South American didelphid Didelphis albiventris, during the cool-dry and warm-wet seasons. In species-species networks the heterogeneity in specialization levels generates patterns such as nestedness and asymmetry. Because generalist populations may be comprised of specialized individuals, we hypo thesized that network structural properties, such as nestedness, should also emerge at the individual level. We detected variation in fruit consumption that was not related to resource availability, ontogenetic or sexual factors or sampling biases. Such variation resulted in the structural patterns often found in species-species seed-dispersal networks: low connectance, a high degree of nestedness and the absence of modules. Moreover structure varied between the warm-wet and cool-dry seasons, presumably as a consequence of seasonal fluctuation in fruit availability. Our findings suggest individuals may differ in selectivity causing asymmetries in seed dispersal efficiency within the population. In this sense the realized dispersal would differ from the expected dispersal estimated from their average dispersal potential. Additionally the results suggest possible frequency-dependent effects on seed dispersal that might affect individual plant performance and plant community composition.","MA202","","","",""
"Insect seed predators and environmental change","1. The seed-to-seedling transition may be a critical stage in determining the dynamics of plant populations. Insects which kill seeds either before or after dispersal can influence the population dynamics of individual plant species, and ultimately, plant diversity and assemblage composition. 2. We discuss the potential for insect seed predators to maintain diversity in plant assemblages and to structure their composition, with a particular focus on diverse tropical forest habitats. We suggest that our ability to understand the functional effects of insect seed predators is hampered by a shortage of unbiased information on (i) their responses to the density of prey seeds at different spatial scales, and (ii) their host plant specificity. 3. Density-dependence and its implications may be best assessed using manipulative field experiments. Such approaches can reveal how insect seed predators respond behaviourally and demographically to the density of individual host species and multiple host species across a range of spatial scales. 5. Host specificity and its implications may be best addressed through quantitative food web approaches previously applied largely to host-parasitoid interactions. Food webs will allow ecologists to assess the likely importance of indirect interactions such as apparent competition and apparent mutualism in structuring plant assemblages, and the functional consequences of adding or removing individual resource or consumer species. 6. Fully quantifying the wider effects of seed predators will require studies that better integrate seed stage-specific demographic information, and which quantify the long-term effects of variations in seed predation rates for plant recruitment. Synthesis and applications. Compared to other functionally important insect groups such as pollinators, seed predators have received relatively little attention in the context of the functioning and sustainability of agro-ecosystems and the consequences of global environmental change for ecological communities. A fuller understanding of the ecology of insect seed predator-plant interactions will be valuable to conservation and management in a range of natural and agricultural systems. For example, seed predator community ecology is relevant to predicting the consequences of deliberately or unintentionally introducing novel resource or consumer species; the process of habitat recovery following local disturbances; and managing the effects of pest or beneficial seed predators in agricultural crops. Furthermore, patterns of insect seed predation on a larger scale are likely to be highly sensitive to global environmental change drivers such as climate change and systematic habitat modification and fragmentation, with implications for the structure and organization of ecological communities more widely.","MA206","","","",""
"Intraspecific variation in allelochemistry determines an invasive species' impact on soil microbial communities","Invasive species can benefit from altered species interactions in their new range, and by interfering with species interactions among native competitors. Since exotic invasions are generally studied at the species level, relatively little is known about intraspecific variation in the traits that determine an invader's effect on native species. Alliaria petiolata is a widespread and aggressive invader of forest understories that succeeds in part by interfering with mutualistic interactions between native plants and soil fungi. Here, I show that the impact of A. petiolata on soil microbial communities varied among individuals due to variation in their allelochemical concentrations. The differential impacts translated into varied effects on native tree growth, partly because A. petiolata's allelochemicals preferentially affected the most mutualistic fungal taxa. These results highlight the importance of considering the spatial and temporal variation in an invasive species' impacts for understanding and managing the invasion process.","MA222","","","",""
"Intraspecific variation in colony founding behavior and social organization in the honey ant Myrmecocystus mendax","Persistent cooperation between unrelated reproductives occurs rarely in mature eusocial insect societies, and when present, is frequently geographically constrained. Here we present genetic and behavioral evidence showing that primary polygyny occurs in some, but not all populations of the honey ant Myrmecocystus mendax. Specifically, we found that all mature colonies sampled in a population in the Sierra Ancha Mountains of central Arizona (USA) were polygynous with a relatively high number of queens (average = 6.27), while the majority of mature colonies sampled in the Chiricahua Mountains of southeastern Arizona were monogynous. Field and laboratory observations showed that Chiricahua foundresses are primarily haplometrotic, whereas Sierra Ancha foundresses can be either haplometrotic or facultatively pleometrotic. Nestmate relatedness of mature Sierra Ancha field colonies suggests that the reproductive individuals within these colonies are unrelated, consistent with primary polygyny. In the laboratory, Sierra Ancha foundresses cooperatively established incipient colonies without queen reduction, and colonies with multiple queens produced more minims andworkers that may serve the role ofrepletes (honeypots) than haplometrotic colonies. This was in stark contrast to foundresses from the Chiricahua population, which showed strong aggression when forced to found colonies together in the laboratory. When brood raiding was experimentally induced between laboratory Sierra Ancha colonies, queens from colonies with more workers had a higher survival probability, although in some cases the competing colonies fused and queens from both colonies continued to reproduce. Fusion between incipient ant colonies is a rare phenomenon, but could contribute to the high frequency of polygyny and high queen number in mature colonies in the Sierra Ancha population.  2019, International Union for the Study of Social Insects (IUSSI).","MA223","","","",""
"Investigating the causes and consequences of symbiont shuffling in a multi-partner reef coral symbiosis under environmental change","Dynamic symbioses may critically mediate impacts of climate change on diverse organisms, with repercussions for ecosystem persistence in some cases. On coral reefs, increases in heat-tolerant symbionts after thermal bleaching can reduce coral susceptibility to future stress. However, the relevance of this adaptive response is equivocal owing to conflicting reports of symbiont stability and change.We help reconcile this conflict by showing that change in symbiont community composition (symbiont shuffling) in Orbicella faveolata depends on the disturbance severity and recovery environment. The proportion of heat-tolerant symbionts dramatically increased following severe experimental bleaching, especially in a warmer recovery environment, but tended to decrease if bleaching was less severe. These patterns can be explained by variation in symbiont performance in the changing microenvironments created by differentially bleached host tissues. Furthermore, higher proportions of heat-tolerant symbionts linearly increased bleaching resistance but reduced photochemical efficiency, suggesting that any change in community structure oppositely impacts performance and stress tolerance. Therefore, even minor symbiont shuffling can adaptively benefit corals, although fitness effects of resulting trade-offs are difficult to predict. This work helps elucidate causes and consequences of dynamism in symbiosis, which is critical to predicting responses of multi-partner symbioses such as O. faveolata to environmental change.  2015 The Author(s) Published by the Royal Society. All rights reserved.","MA225","","","",""
"Linking neuroethology to the chemical biology of natural products: interactions between cone snails and their fish prey, a case study","From a biological perspective, a natural product can be defined as a compound evolved by an organism for chemical interactions with another organism including prey, predator, competitor, pathogen, symbiont or host. Natural products hold tremendous potential as drug leads and have been extensively studied by chemists and biochemists in the pharmaceutical industry. However, the biological purpose for which a natural product evolved is rarely addressed. By focusing on a well-studied group of natural products-venom components from predatory marine cone snails-this review provides a rationale for why a better understanding of the evolution, biology and biochemistry of natural products will facilitate both neuroscience and the potential for drug leads. The larger goal is to establish a new sub-discipline in the broader field of neuroethology that we refer to as ``Chemical Neuroethology{''}, linking the substantial work carried out by chemists on natural products with accelerating advances in neuroethology.","MA233","","","",""
"Modelling the co-evolution of indirect genetic effects and inherited variability","When individuals interact, their phenotypes may be affected not only by their own genes but also by genes in their social partners. This phenomenon is known as Indirect Genetic Effects (IGEs). In aquaculture species and some plants, however, competition not only affects trait levels of individuals, but also inflates variability of trait values among individuals. In the field of quantitative genetics, the variability of trait values has been studied as a quantitative trait in itself, and is often referred to as inherited variability. Such studies, however, consider only the genetic effect of the focal individual on trait variability and do not make a connection to competition. Although the observed phenotypic relationship between competition and variability suggests an underlying genetic relationship, the current quantitative genetic models of IGE and inherited variability do not allow for such a relationship. The lack of quantitative genetic models that connect IGEs to inherited variability limits our understanding of the potential of variability to respond to selection, both in nature and agriculture. Models of trait levels, for example, show that IGEs may considerably change heritable variation in trait values. Currently, we lack the tools to investigate whether this result extends to variability of trait values. Here we present a model that integrates IGEs and inherited variability. In this model, the target phenotype, say growth rate, is a function of the genetic and environmental effects of the focal individual and of the difference in trait value between the social partner and the focal individual, multiplied by a regression coefficient. The regression coefficient is a genetic trait, which is a measure of cooperation; a negative value indicates competition, a positive value cooperation, and an increasing value due to selection indicates the evolution of cooperation. In contrast to the existing quantitative genetic models, our model allows for co-evolution of IGEs and variability, as the regression coefficient can respond to selection. Our simulations show that the model results in increased variability of body weight with increasing competition. When competition decreases, i.e., cooperation evolves, variability becomes significantly smaller. Hence, our model facilitates quantitative genetic studies on the relationship between IGEs and inherited variability. Moreover, our findings suggest that we may have been overlooking an entire level of genetic variation in variability, the one due to IGEs.","MA245","","","",""
"Multidimensional analyses of physical performance reveal a size-dependent trade-off between suites of traits","1. Animal movement is multidimensional and complex, and to understand the motor system of wild animals in the context of their natural ecology, we must analyse how suites of performance traits both mutualistically and antagonistically affect function-a necessity highlighted by previous work on performance trade-offs. 2. Evidence from some studies of human athletes using multidimensional analyses of performance suggests that overall quality among individuals can mask functional trade-offs within them, yet no studies have tested this idea using wild animals. In this study, we investigated the possible mutualistic and antagonistic associations among eight different whole-animal performance traits in male and female northern quolls (Dasyurus hallucatus). 3. We detected trade-offs between pairs of performance traits when conducted on raw standardized data using both Pearson product moment correlations and partial correlation analyses. For example, grasp strength was negatively associated with beam-running speed using both analyses, suggesting that morphological designs that enhance grasp strength simultaneously compromise an animal's motor control or stability on a narrow beam. 4. In addition, we detected a trade-off between two distinct sets of performance traits; grasp strength, bite force and maximum oxygen consumption were negatively associated with jump acceleration and beam-running speed. This trade-off between sets of performance traits accounted for around one-third of the total variance in performance among individuals and was primarily driven by the effects of body size on both groups of traits. Larger body sizes improved grasp strength, bite forces and maximum oxygen consumption rates but decreased jump accelerations and beam-running speeds. 5. Because the first component of a principal component analysis based on all eight performance traits (PC(P)1) did not load in the same direction for all traits, PC(P)1 did not represent an overall metric of motor performance-which differs from previous multivariate analyses of human physical performance. Our study highlights the importance of studying suites of traits when exploring the functional phenotype of organisms rather than just one or two dimensions of performance.","MA251","","","",""
"Mutualism, market effects and partner control","Intraspecific cooperation and interspecific mutualism often feature a marked asymmetry in the scope for exploitation. Cooperation may nevertheless persist despite one-sided opportunities for cheating, provided that the partner vulnerable to exploitation has sufficient control over the duration of interaction. The effectiveness of the threat of terminating an encounter, however, depends upon the ease with which both the potential victim and the potential exploiter can find replacement partners. Here, we extend a simple, game-theoretical model of this form of partner control to incorporate variation in the relative abundance of potential victims and exploiters, which leads to variation in the time required for individuals of each type to find a new partner. We show that such market effects have a dramatic influence on the stable level of exploitation (and consequent duration of interaction). As the relative abundance of victims decreases, they become less tolerant to exploitation, terminating encounters earlier (for a given level of exploitation), whereas exploiters behave in a more cooperative manner. As a result, the stable duration of interaction actually increases, despite the decreasing tolerance of the victims. Below a critical level of relative victim abundance, the model suggests that the cost of finding a replacement partner becomes so great that it does not pay to exploit at all.","MA252","","","",""
"Neanderthal hunting strategies inferred from mortality profiles within the Abric Roman sequence","Ungulate mortality profiles are commonly used to study Neanderthal subsistence strategies. To assess the hunting strategies used by Neanderthals, we studied the ages at death of the cervids and equids found in levels E, H, I, Ja, Jb, K, L and M of the Abric Roman sequence. These levels date between 43.2  1.1 ka BP (14C AMS) and 54.5  1.7 ka BP (U-series). The degree of eruption and development of the teeth and their wear stages were used to determine the ages of these animals at death, and mortality profiles were constructed using these data. The equids display prime dominated profiles in all of the analyzed levels, whereas the cervids display variable profiles. These results suggest that the Neanderthals of Abric Roman employed both selective and non-selective hunting strategies. The selective strategy focused on the hunting of prime adults and generated prime dominated profiles. On the other hand, non-selective strategies, involved the consumption of animals of variable ages, resulting in catastrophic profiles. It is likely that in the selective hunting events were conducted using selective ambushes in which it was possible to select specific prey animals. On the other hand, encounter hunting or non-selective ambush hunting may have also been used at times, based on the abundances of prey animals and encounter rates. Specific hunting strategies would have been developed accordance with the taxa and the age of the individual to be hunted. The hunting groups most likely employed cooperative hunting techniques, especially in the capture of large animals. Thus, it is not possible to uniquely associate a single mortality profile with the predation tactics of Neanderthals at Abric Roman.  2017 Marn et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","MA256","","","",""
"Parallel and nonparallel behavioural evolution in response to parasitism and predation in Trinidadian guppies","Natural enemies such as predators and parasites are known to shape intraspecific variability of behaviour and personality in natural populations, yet several key questions remain: (i) What is the relative importance of predation vs. parasitism in shaping intraspecific variation of behaviour across generations? (ii) What are the contributions of genetic and plastic effects to this behavioural divergence? (iii) And to what extent are responses to predation and parasitism repeatable across independent evolutionary lineages? We addressed these questions using Trinidadian guppies (Poecilia reticulata) (i) varying in their exposure to dangerous fish predators and Gyrodactylus ectoparasites for (ii) both wild-caught F0 and laboratory-reared F2 individuals and coming from (iii) multiple independent evolutionary lineages (i.e. independent drainages). Several key findings emerged. First, a population's history of predation and parasitism influenced behavioural profiles, but to different extent depending on the behaviour considered (activity, shoaling or boldness). Second, we had evidence for some genetic effects of predation regime on behaviour, with differences in activity of F2 laboratory-reared individuals, but not for parasitism, which had only plastic effects on the boldness of wild-caught F0 individuals. Third, the two lineages showed a mixture of parallel and nonparallel responses to predation/parasitism, with parallel responses being stronger for predation than for parasitism and for activity and boldness than for shoaling. These findings suggest that different sets of behaviours provide different pay-offs in alternative predation/parasitism environments and that parasitism has more transient effects in shaping intraspecific variation of behaviour than does predation.  2016 European Society For Evolutionary Biology. Journal of Evolutionary Biology  2016 European Society For Evolutionary Biology.","MA268","","","",""
"Parasitic and symbiotic fauna in oysters (Crassostrea virginica) collected from the Caloosahatchee River and Estuary in Florida","Studies of oysters, Crassostrea virginica, collected from 10 sites in the Caloosahatchee River and Estuary, Florida, revealed a varied parasite and symbiotic faunae that have never been reported in this area. Organisms observed included ovacystis virus infecting gametes at four sites (prevalence <1%), ciliate protozoans Ancistrocoma sp. in the gut of a stressed oyster at one site and Sphenophrya sp. infecting the gills of animals at three sites (prevalence <1%). The gregarine protozoan Nematopsis was found at all 10 sites (prevalence 24% to 90%) and oysters at some sites had concurrent infections of Nematopsis prytherchi and Nematopsis ostrearum in connective tissue near the stomach, mantle, and gills. Light to moderate infestations of hydrozoan polyps of a species in the genus Eutima were observed in the gills of oysters at all sites (prevalence 1% to 22%). Helminths included an unidentified turbellarian (prevalence 1% to 4%) observed at three sites and the digenetic trematodes Echinostoma sp., Proctoeces maculatus and Bucephalus sp. in oysters at five (prevalence 1% to 93%). three (prevalence >1%), and six (prevalence 1% to 3%) sites respectively. The first two trematodes were found infesting the gonoducts of their hosts while sporocysts of Bucephalus sp. infected connective tissues and gonads. Metacestodes of a species in the genus Tylocephalum were found in vesicular connective tissues near the gut, mantle, and in the gills of animals at all sites (prevalence 7% to 58%). Many sites had oysters with multiple infestations/infections of the above organisms indicating a rich biotic diversity, especially at those sites least impacted by human activity.","MA269","","","",""
"Phylosymbiosis: Relationships and Functional Effects of Microbial Communities across Host Evolutionary History","Phylosymbiosis was recently proposed to describe the eco-evolutionary pattern, whereby the ecological relatedness of host-associated microbial communities parallels the phylogeny of related host species. Here, we test the prevalence of phylosymbiosis and its functional significance under highly controlled conditions by characterizing the microbiota of 24 animal species from four different groups (Peromyscus deer mice, Drosophila flies, mosquitoes, and Nasonia wasps), and we reevaluate the phylosymbiotic relationships of seven species of wild hominids. We demonstrate three key findings. First, intraspecific microbiota variation is consistently less than interspecific microbiota variation, and microbiota-based models predict host species origin with high accuracy across the dataset. Interestingly, the age of host clade divergence positively associates with the degree of microbial community distinguishability between species within the host clades, spanning recent host speciation events (~1 million y ago) to more distantly related host genera (~108 million y ago). Second, topological congruence analyses of each group's complete phylogeny and microbiota dendrogram reveal significant degrees of phylosymbiosis, irrespective of host clade age or taxonomy. Third, consistent with selection on hostmicrobiota interactions driving phylosymbiosis, there are survival and performance reductions when interspecific microbiota transplants are conducted between closely related and divergent host species pairs. Overall, these findings indicate that the composition and functional effects of an animal's microbial community can be closely allied with host evolution, even across wide-ranging timescales and diverse animal systems reared under controlled conditions.  2016 Brooks et al.","MA278","","","",""
"Potential for endophyte symbiosis to increase resistance of the native grass Poa alsodes to invasion by the non-native grass Microstegium vimineum","Microbial symbionts can improve the competitive ability and stress tolerance of plant hosts and thus may enhance native plant resistance against invaders. We investigated whether symbiosis between a native grass, Poa alsodes, and a fungal endophyte (Neotyphodium sp.) improved the grass's ability to compete against Microstegium vimineum (Japanese stiltgrass), a common invader in the eastern USA. We challenged naturally endophyte-symbiotic and experimentally endophyte-free P. alsodes plants with the invader. In the first experiment, we manipulated symbiosis and water availability to test for context-dependency in symbiont benefits. In the second experiment, we manipulated symbiosis and M. vimineum diversity (the number of invader populations), since greater intraspecific diversity is expected to improve invasion success and might alter the efficacy of symbiosis in invasion resistance. In both experiments, presence of the endophyte reduced the per plant biomass of M. vimineum and increased P. alsodes biomass. We found no evidence that benefits of the symbiont depended on water availability, and population-level diversity had a minor influence on M. vimineum: inflorescence number showed a parabolic relationship with increasing numbers of M. vimineum populations. Overall, symbiosis in the native grass had stronger effects on invader growth than either water availability or invader genetic diversity. Our results suggest that endophyte symbioses in native plants can increase host performance against an invader, although this conclusion needs confirmation in more complex field settings where other important factors, such as herbivores and fluctuating abiotic conditions, come into play.  Springer Science+Business Media B.V. 2011.","MA291","","","",""
"Rates of parasitism, but not allocation of egg resources, vary among and within hosts of a generalist avian brood parasite","Brown-headed cowbirds (Molothrus ater) deposit their eggs into the nests of other birds, which then raise the cowbird chick. Female cowbirds thus have limited options for impacting their offsprings development via maternal effects compared to most other passerines. Cowbirds can impact their offsprings phenotype by choosing among potential host nests, and by adjusting egg resources based on host characteristics. To examine whether cowbirds exhibit either or both of these strategies, we investigated rates of cowbird parasitism and egg investment (egg size, yolk-to-albumen ratio, and yolk testosterone and androstenedione) among and within host species in a shrubland bird community. We found that the probability of being parasitized by cowbirds, controlling for host status as a cowbird egg accepter or rejecter and ordinal date, varied significantly among host species, indicating an apparent preference for some hosts. Parasitism rates did not differ with host size, however, and despite variation in cowbird egg size among host species, this variation was not related to host size or cowbird preference. Among host species with eggs that are larger than those of the cowbird, cowbirds were significantly more likely to parasitize nests with relatively smaller eggs, whereas parasitism rates did not vary with relative egg size in host species with smaller eggs. There was no evidence for variation in cowbird egg components among or within host species. Our data indicate that cowbirds discriminate among host nests, but do not appear to adjust the composition of their eggs based on inter- or intraspecific host variation.  2017, Springer-Verlag Berlin Heidelberg.","MA299","","","",""
"Recombination and selection shape the molecular diversity pattern of nitrogen-fixing Sinorhizobium sp associated to Medicago","We investigate the genetic structure and molecular selection pattern of a sympatric population of Sinorhizobium meliloti and Sinorhizobium medicae. These bacteria fix nitrogen in association with plants of the genus Medicago. A set of 116 isolates were obtained from a soil sample, from root nodules of three groups of plants representing among-species, within-species and intraline diversity in the Medicago genus. Bacteria were characterized by sequencing at seven loci evenly distributed along the genome of both Sinorhizobium species, covering the chromosome and the two megaplasmids. We first test whether the diversity of host plants influence the bacterial diversity recovered. Using the same data set, we then analyse the selective pattern at each locus. There was no relationship between the diversity of Medicago plants that were used for sampling and the diversity of their symbionts. However, we found evidence of selection within each of the two main symbiotic regions, located on the two different megaplasmids. Purifying selection or a selective sweep was found to occur in the nod genomic region, which includes genes involved in nodulation specificity, whereas balancing selection was detected in the exo region, close to genes involved in exopolysaccharide production. Such pattern likely reflects the interaction between host plants and bacterial symbionts, with a possible conflict of interest between plants and cheater bacterial genotypes. Recombination appears to occur preferentially within and among loci located on megaplasmids, rather than within the chromosome. Thus, recombination may play an important role in resolving this conflict by allowing different selection patterns at different loci.","MA300","","","",""
"Sex differences in intrasexual aggression among sex-role-reversed, cooperatively breeding cichlid fish Julidochromis regani","In sex-role-reversed species, females compete for resources (e.g., mates) more intensively than do males. However, it remains unclear whether these species exhibit sex differences in the intensity of aggressive behavior in the context of within-sex contests. Cichlid fish in the genus Julidochromis exhibit intraspecific variation in mating systems, ranging from monogamy to cooperative polyandry with sex-role reversal. In the study reported here, we observed aggressive interactions among three same-sex individuals in Julidochromis regani in the laboratory and tested whether inter-female aggression was more intense than inter-male aggression. Although difference in body size strongly determined the direction of aggression in fish, aggression by a smaller-sized individuals toward larger ones was occasionally observed. This type of aggression was common between individuals of a similar body size (<= 5 mm) and occurred more frequently among females than males. In contrast, differences in body size and sex did not affect the frequency of aggression by larger-sized individuals against smaller ones. Bidirectional aggression (i.e., mouth fighting) occurred frequently when two individuals had similar body size, and there was no difference in its frequency between sexes. However, temporal analysis showed that females performed bidirectional aggression more persistently than males. These sex differences in the intensity of intrasexual aggression could be the behavioral mechanisms underpinning cooperative polyandry.","MA315","","","",""
"Sexual and Social Behavior of Crustacea","The Crustacea represents one of the major branches in the tree of animal life, displaying diversity in form and lifestyle that rival those of the vertebrates and insects. But perhaps because of the primarily aquatic habits of crustaceans, they have received much less attention in evolutionary ecology than mostly terrestrial taxa. The chapters in this book make clear the richness of adaptations of crustaceans to social and sexual life, and their still largely untapped potential to test fundamental theory in behavioral ecology and evolution. Kinship, cooperation, and conflict play an important role in social evolution, modulated by extrinsic factors (resource competition, predation or parasitism), some of which have only recently begun to be studied. There are rich opportunities awaiting the student willing to pursue them, both in clarifying the social and sexual biology of individual crustacean species and in exploiting the Crustacea in broad comparative approaches to testing evolutionary theory.  Oxford University Press, 2013.","MA318","","","",""
"Sexual cooperation relies on food controlled by females in agromyzid flies","A sex difference in mating optima generates antagonistic traits that impose costs on the opposite sex. This conflict can be mediated by food that increases mutual benefits. Although current understanding of sexual cooperation involving food is based exclusively on mating systems with male food control, recent studies have suggested universal female food control across taxa. However, there have been no empirical studies testing food's role in facilitating sexual cooperation in this scenario. Here, we examined the interplay of food availability and mating in the pea leafminer, Liriomyza huidobrensis, the males of which feed on the exudates from the leaf punctures created by female ovipositors. Given the association between female oviposition and food production, we infer that food controlled by females may alter male optima in mating and thus modulate male courtship strategies for mating. Mating stimulated females to produce abundant punctures, which benefited male feeding and survival. When males were deprived of the punctures, they adopted an elaborate dancing behaviour, leading to increased receptivity of females. However, when males adopted an alternative strategy of directly approaching females, they obtained fewer punctures. After preferential mating with dancing males, females significantly prolonged their life span and increased offspring numbers. Sexual cooperation in leafminers can be explained by the nutritional composition of plant exudates, which we found contain abundant sugars and amino acids. The plant exudates are vital food for males, but their nutritional value and availability rapidly declined with time. Our study reveals that the food produced by females can provide mutual benefits to male survival and female reproduction. Our study of food control by females extends our understanding of evolution in sexual cooperation.  2019 The Association for the Study of Animal Behaviour","MA321","","","",""
"Simple foraging rules in competitive environments can generate socially structured populations","Social vertebrates commonly form foraging groups whose members repeatedly interact with one another and are often genetically related. Many species also exhibit within-population specializations, which can range from preferences to forage in particular areas through to specializing on the type of prey they catch. However, within-population structure in foraging groups, behavioral homogeneity in foraging behavior, and relatedness could be outcomes of behavioral interactions rather than underlying drivers. We present a simple process by which grouping among foragers emerges and is maintained across generations. We introduce agent-based models to investigate (1) whether a simple rule (keep foraging with the same individuals when you were successful) leads to stable social community structure, and (2) whether this structure is robust to demographic changes and becomes kin-structured over time. We find the rapid emergence of kin-structured populations and the presence of foraging groups that control, or specialize on, a particular food resource. This pattern is strongest in small populations, mirroring empirical observations. Our results suggest that group stability can emerge as a product of network self-organization and, in doing so, may provide the necessary conditions for the evolution of more sophisticated processes, such as social learning. This taxonomically general social process has implications for our understanding of the links between population, genetic, and social structures.","MA323","","","",""
"Small-scale spatial heterogeneity in infection levels by symbionts of the amphipod Talorchestia quoyana (Talitridae)","The beach hopper amphipod Talorchestia quoyana is not distributed homogeneously in its sandy beach habitat, but instead occurs in dense patches under large pieces of tidal debris. This marked patchiness on a scale of just a few metres may create a higher level of aggregation among hosts for the symbionts and parasites of beach hoppers. Prevalence of infection by a mermithid nematode parasite varied significantly among 5 beach hopper patches, located within a few hundred metres of one another, on a New Zealand sandy beach. Similarly, the prevalence and mean intensity of infection by rhabditid nematodes and mites also varied significantly among beach hopper patches. This variation is not due to differences in amphipod sizes among patches, as the effect of size was controlled in the analysis. The symbionts and parasites were aggregated among individual amphipods within patches, with rhabditid nematodes also aggregated among patches, reflecting a higher, independent scale of aggregation. There were also positive associations between rhabditid nematodes and both mermithid nematodes and mites across host individuals, suggesting that individual variation among amphipods in susceptibility to symbionts may account for their aggregation within patches. These results indicate that the loosely fragmented distribution of beach hoppers is linked to a higher scale aggregation of their parasites and symbionts, a phenomenon that may impact on their population biology and that of the host.","MA326","","","",""
"Small-scale spatial variability in the distribution of ectomycorrhizal fungi affects plant performance and fungal diversity","The effects of spatial heterogeneity in negative biological interactions on individual performance and species diversity have been studied extensively. However, little is known about the respective effects involving positive biological interactions, including the symbiosis between plants and ectomycorrhizal (EM) fungi. Using a greenhouse bioassay, we explored how spatial heterogeneity of natural soil inoculum influences the performance of pine seedlings and composition of their root-associated EM fungi. When the inoculum was homogenously distributed, a single EM fungal taxon dominated the roots of most pine seedlings, reducing the diversity of EM fungi at the treatment level, while substantially improving pine seedling performance. In contrast, clumped inoculum allowed the proliferation of several different EM fungi, increasing the overall EM fungal diversity. The most dominant EM fungal taxon detected in the homogeneous treatment was also a highly beneficial mutualist, implying that the trade-off between competitive ability and mutualistic capacity does not always exist.  2017 John Wiley & Sons Ltd/CNRS","MA327","","","",""
"Social influences on survival and reproduction: Insights from a long-term study of wild baboons","For social species, the environment has two components: physical and social. The social environment modifies the individual's interaction with the physical environment, and the physical environment may in turn impact individuals social relationships. This interplay can generate considerable variation among individuals in survival and reproduction. Here, I synthesize more than four decades of research on the baboons of the Amboseli basin in southern Kenya to illustrate how social and physical environments interact to affect reproduction and survival. For immature baboons, social behaviour can both mitigate and exacerbate the challenge of survival. Only c. 50% of live-born females and c. 44% of live-born males reach the median age of first reproduction. Variation in pre-adult survival, growth and development is associated with multiple aspects of the social environment. For instance, conspecifics provide direct care and are a major source of social knowledge about food and the environment, but conspecifics can also represent a direct threat to survival through infanticide. In adulthood, both competition (within and between social groups) and cooperative affiliation (i.e. collective action and/or the exchange of social resources such as grooming) are prominent features of baboon social life and have important consequences for reproduction and survival. For instance, adult females with higher social dominance ranks have accelerated reproduction, and adult females that engage in more frequent affiliative social interactions have higher survival throughout adulthood. The early life environment also has important consequences for adult reproduction and survival, as in a number of other bird and mammal species. In seasonal breeders, early life effects often apply to entire cohorts; in contrast, in nonseasonal and highly social species such as baboons, early life effects are more individual-specific, stemming from considerable variation not only in the early physical environment (even if they are born in the same year) but also in the particulars of their social environment.  2018 The Authors. Journal of Animal Ecology published by John Wiley & Sons Ltd on behalf of British Ecological Society","MA335","","","",""
"Species traits dictate seasonal-dependent responses of octocoralalgal symbioses to elevated temperature and ultraviolet radiation","Ultraviolet radiation (UVR) can exacerbate the effects of elevated seawater temperatures concomitant with climate change. Such stressors can collapse the mutualism of scleractinian corals with their endosymbiotic unicellular algae, Symbiodinium spp. Conversely, we found that the Caribbean octocorals Pseudoplexaura crucis and Eunicea tourneforti coped with thermal and UVR stress. But, the responses differed and depended on the species biochemical properties. Furthermore, the effects of the stressors varied seasonally. For 7d, during summer and winter, we exposed the octocorals to either 3C above ambient temperature, UVR, or both. In either season, the stressors did not affect protein or carbohydrate content nor the Symbiodinium genotype. At the elevated temperature in the summer, the lipid content in P. crucis fell alongside a 35% decline in Symbiodinium. Conversely, in E. tourneforti, algal density dropped 26% with no lipid loss. In both species, the remaining Symbiodinium retained their chlorophyll and carotenoid content. In the winter, + 3C and UVR led to increased algal density, mitotic index, and chlorophyll and carotenoid contents. Temperature affected more parameters than UVR, but additive, synergistic and antagonistic interactions occurred. These findings show the resilience of Caribbean gorgonian corals against stressful environmental conditions and highlight the importance of including organismal biochemical differences and seasonal responses into interpreting the effects of multiple stressors associated with global climate change.  2018, Springer-Verlag GmbH Germany, part of Springer Nature.","MA347","","","",""
