"title","abstract","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)"
"Functional consequences of plant-animal interactions along the mutualism-antagonism gradient","Plant-animal interactions are pivotal for ecosystem functioning, and usually form complex networks involving multiple species of mutualists as well as antagonists. The costs and benefits of these interactions show a strong context-dependency directly related to individual variation in partner identity and differential strength. Yet understanding the context-dependency and functional consequences of mutualistic and antagonistic interactions on individuals remains a lasting challenge. We use a network approach to characterize the individual, plant-based pollination interaction networks of the Canarian Isoplexis canariensis (Plantaginaceae) with a mixed assemblage of vertebrate mutualists (birds and lizards) and invertebrate antagonists (florivores, nectar larcenists, and predispersal seed predators). We identify and quantify interaction typologies based on the sign (mutualistic vs. antagonistic) and strength (weak vs. strong) of animal-mediated pollination and test the relationship with individual female reproductive success (FRS). In addition, we document pollinator movement patterns among individual plants to infer events of pollen transfer/receipt that define the plant mating networks and test the relationship with FRS. We identify six interaction typologies along a mutualism-antagonism gradient, with two typologies being over-represented involving both mutualists and antagonists and influencing FRS. Plants showing strong mutualistic interactions, but also (weak or strong) interactions with antagonists are relatively better connected in the mating network (i.e., with higher potential to transfer or receive pollen). Thus, mixed flower visitor assemblages with mutualists and antagonists give plants increased their importance in the mating networks, promote outcrossing and increasing both female and male fitness. Our approach helps characterize plant-animal interaction typologies, the context-specificity of diversified mutualisms, and a better forecasting of their functional consequences.  2017 by the Ecological Society of America","MA160","","","",""
"Eukarya associated with the stony coral Oculina patagonica from the Mediterranean Sea","Oculina patagonica is a putative alien scleractinian coral from the Southwest Atlantic that inhabits across the Mediterranean Sea. Here, we have addressed the diversity of Eukarya associated with this coral and its changes related to the environmental conditions and coral status. A total of 46 colonies of O. patagonica were taken from Alicante coast (Spain) and Pietra Ligure coast (Italy) and analyzed using denaturing gradient gel electrophoresis (DGGE) of the small-subunit 18S rRNA and 16S plastid rRNA genes, internal transcribed spacer region 2 (ITS 2) analyses, and electron microscopy. Our results show that Eukarya and plastid community associated to O. patagonica change with environmental conditions and coral status. Cryptic species, which can be difficult to identify by optical methods, were distinguished by 18S rRNA gene DGGE: the barnacle Megatrema anglicum, which was detected at two locations, and two boring sponges related to Cliona sp. and Siphonodictyon coralliphagum detected in samples from Tabarca and Alicante Harbour, respectively. Eukaryotic phototrophic community from the skeletal matrix of healthy corals was dominated by Ochrosphaera sp. while bleached corals from the Harbour and Tabarca were associated to different uncultured phototrophic organism. Differences in ultrastructural morphologies of the zooxanthellae between healthy and bleached corals were observed. Nevertheless, no differences were found in Symbiodinium community among time, environments, coral status and location, showing that O. patagonica hosted only one genotype of Symbiodinium belonging to clade B2. The fact that this clade has not been previously detected in other Mediterranean corals and is more frequent in the tropical Western Atlantic, is a new evidence that O. patagonica is an alien species in the Mediterranean Sea.  2014 Elsevier B.V.","MA121","","","",""
"Symbiont dynamics and strain diversity in the defensive mutualism between Lagria beetles and Burkholderia","Defensive mutualisms are often facultative in nature, and their evolutionary dynamics can be shaped by changes in local antagonist communities or arms races with coevolving antagonists. Under these conditions, selection may favour hosts that flexibly acquire symbionts producing compounds with bioactivity against current antagonists. Here, we study the prevalence, dynamics and strain diversity of Burkholderia gladioli bacteria in Lagria beetles, a recently described protective symbiosis involving vertical transmission and antifungal defense for the host eggs. In Lagria hirta, we investigate the fate of the bacteria during the host life cycle. Despite a transmission route relying solely on the females, the bacteria are present in both sexes during the larval stage, suggesting a potentially multifaceted defensive role. In L. hirta and L. villosa adults, culture-dependent and -independent techniques revealed that individual beetles harbour diverse Burkholderia strains from at least two different phylogenetic clades, yet all closely related to free-living B. gladioli. Interestingly, rearing the beetles in the laboratory strongly impacted symbiont strain profiles in both beetle species. Our findings highlight the dynamic nature of the B. gladioli-Lagria symbiosis and present this as a valuable system for studying multiple strain coinfections, as well as the evolutionary and ecological factors regulating defensive symbiosis.  2017 Society for Applied Microbiology and John Wiley & Sons Ltd","MA357","","","",""
"Bartonellosis: One health perspectives for an emerging infectious disease","In recent years, an increasing number of Bartonella species have been identified as zoonotic pathogens, transmitted by animal bites, scratches, arthropods and even by needle sticks. Considering the diversity of newly discovered Bartonella species and subspecies and the large number and ecologically diverse animal reservoir hosts and the evolving spectrum of arthropod vectors that can transmit these bacteria among animals and humans, the clinical and diagnostic challenges posed by Bartonella transmission in nature are presumably much more complex than is currently appreciated by diagnosticians, vector biologists, ecologists, physicians, or veterinarians. Historically the term ""bartonellosis"" was attributed to infections with Bartonella bacilliformis, transmitted by sandflies in the Peruvian Andes. Currently, however, bartonellosis now includes infections caused by any Bartonella sp. anywhere in the world. Potentially, because Bartonella spp. can infect erythrocytes, endothelial cells, pericytes, CD34+ progenitor cells, and various macrophage-type cells, including microglial cells, dendritic cells, and circulating monocytes in vitro, the clinical and pathological manifestations of bartonellosis appear to be very diverse in both sick animals and human patients. Because 75% of emerging infectious diseases are zoonoses, many of which are vector-transmitted by an arthropod, a One Health approach to bartonellosis and other zoonotic infections is needed to properly address animal health, public health, and environmental factors that influence the distribution and transmission of these bacteria. The One Health concept encourages a spirit of cooperation among animal, environmental, and human health professionals and promotes developing integrated solutions for complex problems that impact the health of animals, humans, and the planet. Importantly, substantial research is needed to define the medical importance of this genus as a cause of animal and human illnesses.  The Author 2014. Published by Oxford University Press on behalf of the Institute for Laboratory Animal Research. All rights reserved.","MA29","","","",""
"Does soil type drive social organization in southern hairy-nosed wombats?","Spatiotemporal distributions of key resources are hypothesized to underpin sociobiological patterns. Burrow availability and quality is of paramount importance to fossorial animals. The southern hairy-nosed wombat (Lasiorhinus latifrons) burrows in both hard and friable soils. Theoretical and empirical studies suggest that the harder substrate should promote closer geographical clustering of burrows than in softer soils. Clustered burrows are expected to be associated with larger group sizes. If sociality is driven by constraint rather than advantage, patterns of spatial and temporal distribution of animals within and among groups may show indications of avoidance or even antagonism, and `making the best of a bad job' via positive kin associations to offset the disadvantages of high-density living. To test these ideas, we compared warren relatedness and social structure of L. latifrons on friable soils (Nullarbor Plain) and hard calcrete (Brookfield Conservation Park, BCP). Individuals were sampled by noninvasive collection of hairs for genotyping to identify individuals and to estimate their space-use and associative behaviour with respect to relatedness. Burrows in calcrete were indeed more clumped, and warren and group size larger. Differences in spatiotemporal organization and relatedness structure between sites were in the expected direction: (i) Nullarbor males associated and shared warrens less than at BCP; and (ii) Nullarbor spatial relatedness patterning data were not consistent with proposed female breeding dispersal, in contrast to those at BCP. Under Nullarbor (low density) conditions, cooperation or tolerance between males may be less advantageous, and accessing or digging burrows should be less of a constraint for juvenile females.","MA103","","","",""
"Gastropod shell size and morphology influence conspecific interactions in an encrusting hydroid","Discrete patches of suitable habitat and the consequent aggregation of organisms with similar habitat requirements often intensify competition, particularly among conspecifics. Habitat differences may generate interactions between smaller or larger individuals at variable stages of development in many fungi, plants, and colonial animals. Size-dependent competitive outcomes and effects on sexual reproductive allocation indicate that differences among discrete habitats have potentially profound ecological and evolutionary implications. In the northern Gulf of Mexico, the colonial hydroid Hydractinia {[}GM] colonizes hermit crab-occupied gastropod shells (= microhabitats), which vary greatly in size and morphology. Here, the relationship between the gastropod assemblages available for H. {[}GM] colonization and the frequency of conspecific encounters and sexual status of those colonies involved is documented. Field-collected shells bore 1 to 3 colonies, and the number of colonies per shell increased with shell size. In contrast to previous studies, conspecific encounters were not limited to juvenile colonies. Sexually mature H. {[}GM] colonies generally were not distributed differently among shells with and without conspecifics. Moreover, mature colonies predominated conspecific encounters on large shell species exhibiting certain morphology. Inanimate structures, such as dock pilings and rocky surfaces, provide additional large surfaces for Hydractinia colonization in some areas. These results suggest that previous Hydractinia spp. studies represent only a subset of the diversity of ecologically relevant possibilities with respect to available substrata. Also, the characteristics of a given microhabitat (e.g. shell) affect competitive outcomes and sexual reproductive characters of its constituent competitors.","MA161","","","",""
"Intraspecific variation in allelochemistry determines an invasive species' impact on soil microbial communities","Invasive species can benefit from altered species interactions in their new range, and by interfering with species interactions among native competitors. Since exotic invasions are generally studied at the species level, relatively little is known about intraspecific variation in the traits that determine an invader's effect on native species. Alliaria petiolata is a widespread and aggressive invader of forest understories that succeeds in part by interfering with mutualistic interactions between native plants and soil fungi. Here, I show that the impact of A. petiolata on soil microbial communities varied among individuals due to variation in their allelochemical concentrations. The differential impacts translated into varied effects on native tree growth, partly because A. petiolata's allelochemicals preferentially affected the most mutualistic fungal taxa. These results highlight the importance of considering the spatial and temporal variation in an invasive species' impacts for understanding and managing the invasion process.","MA222","","","",""
"The varying relationship between helping and individual quality","Individuals of different quality often differ in their helping behavior, but sometimes it is the high-quality individuals who help most (e.g., human meat sharing, vigilance) and other times it is the low-quality individuals (e.g., reproductive queues, primate grooming). We argue that these differences depend on individual differences in the performance costs of actually helping, the opportunity costs from forsaking alternative activities, and the fitness benefits for engaging the help. If helping is more difficult for some individuals to do (quality-dependent help), it will usually be done by high-quality individuals, whereas help that all individuals could do equally well (quality-independent help) will be done by whoever pays lower opportunity costs. Our model makes novel predictions about many kinds of helping, allows us to categorize different types of helping by their relationship with individual quality, and is general enough to apply to many situations. Furthermore, it can be generalized to any other type of (nonhelping) behavior where there are individual differences in benefits, performance costs, or opportunity costs.","MA390","","","",""
"Reproductive skew and the evolution of group dissolution tactics: a synthesis of concession and restraint models","Reproductive skew theory provides a compelling explanation for the partitioning of reproduction among individuals within animal societies. One constructive criticism of the theory is that there are too many models, all of which have different assumptions and predictions, which makes it difficult to know what to test. Here we begin the process of tackling this problem, by re-examining the assumptions and predictions of basic concession and restraint models, two transactional models that are often tested as alternatives. Concession models assume that the dominant has complete control over the allocation of reproduction but may yield some of the group's reproduction to prevent the subordinate from voluntarily departing. Restraint models assume that the subordinate has complete control over the allocation of reproduction but may not claim all of the group's reproduction to prevent the dominant from forcibly evicting it. We show that the group dissolution tactics that individuals use ( forcible eviction or voluntary departure) need not be an assumption of the model, but rather they can be predicted using Hamilton's rule and the standard variables of skew models. We reveal that the assumption that one individual ( dominant or subordinate) has complete control over the allocation of reproduction is an idea common to both models, and we resolve this semantic difference by calling this individual `the allocator'. We show that, regardless of the group dissolution tactics that individuals adopt, the allocator's share of the reproduction always increases as relatedness increases, as group productivity increases, and as constraints on leaving to breed elsewhere intensify. We conclude that concession and restraint type models make qualitatively similar predictions, and should not be tested as alternatives. In summary, this study makes the transactional framework of reproductive skew more general, by eliminating restrictive assumptions, and more amenable to testing in the field, by clarifying assumptions and predictions. (c) 2007 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA306","","","",""
"Plant-animal interactions in suburban environments: Implications for floral evolution","Plant interactions with mutualists and antagonists vary remarkably across space, and have played key roles in the ecology and evolution of flowering plants. One dominant form of spatial variation is human modification of the landscape, including urbanization and suburbanization. Our goal was to assess how suburbanization affected plant-animal interactions in Gelsemium sempervirens in the southeastern United States, including interactions with mutualists (pollination) and antagonists (nectar robbing and florivory). Based on differences in plant-animal interactions measured in multiple replicate sites, we then developed predictions for how these differences would affect patterns of natural selection, and we explored the patterns using measurements of floral and defensive traits in the field and in a common garden. We found that Gelsemium growing in suburban sites experienced more robbing and florivory as well as more heterospecific but not conspecific pollen transfer. Floral traits, particularly corolla length and width, influenced the susceptibility of plants to particular interactors. Observational data of floral traits measured in the field and in a common garden provided some supporting but also some conflicting evidence for the hypothesis that floral traits evolved in response to differences in species interactions in suburban vs. wild sites. However, the degree to which plants can respond to any one interactor may be constrained by correlations among floral morphological traits. Taken together, consideration of the broader geographic context in which organisms interact, in both suburban and wild areas, is fundamental to our understanding of the forces that shape contemporary plant-animal interactions and selection pressures in native species.  2013 Springer-Verlag Berlin Heidelberg.","MA283","","","",""
"Myrmica ants host highly diverse parasitic communities: from social parasites to microbes","Myrmica ants have been model species for studies in a variety of disciplines, including insect physiology, chemical communication, ant social dynamics, ant population, community ecology, and ant interactions with other organisms. Species belonging to the genus Myrmica can be found in virtually every habitat within the temperate regions of the northern hemisphere and their biology and systematics have been thoroughly studied. These ants serve as hosts to highly diverse parasitic organisms from socially parasitic butterfly caterpillars to microbes, and many Myrmica species even evolved into parasitizing species of their own genus. These parasites have various impacts both on the individuals and on the social structure of their hosts, ranging from morphological malformations to reduction in colony fitness. A comprehensive review of the parasitic organisms supported by Myrmica and the effects of these organisms on individuals and on whole ant colonies has not yet been compiled. Here, we provide a review of the interactions of these organisms with Myrmica ants by discussing host and parasite functional, behavioral or physiological adaptations. In addition, for all symbiont groups of Myrmica ants described in this paper, we examine the present limitations of the knowledge at present of their impact on individuals and host colony fitness. In conclusion, we argue that Myrmica ants serve as remarkable resource for the evolution of a wide variety of associated organisms.  2014, International Union for the Study of Social Insects (IUSSI).","MA254","","","",""
"ARE THERE GENERAL-PRINCIPLES OF SIGNAL-DESIGN","Explanations of signal design must meet three requirements: they must be logically coherent, they must explain the diversity in size of animal signals and they must explain the diversity in form of signals. Three selection pressures operating on animal signals are discussed: the degree of conflict or cooperation, the `efficacy' of signals and how signalling costs are paid. A distinction is made between cases where costs of signalling are paid in the production of the signal and cases where costs are paid as a consequence of giving a signal on the grounds that differences in signal design result. This is illustrated by reference to the example of warning coloration. It is concluded that general principles still elude us because of the numbers of different selection pressures that operate on the design of animal signals.","MA24","","","",""
"State-space modelling of the drivers of movement behaviour in sympatric species","Understanding animal movement behaviour is key to furthering our knowledge on intra- and inter-specific competition, group cohesion, energy expenditure, habitat use, the spread of zoonotic diseases or species management. We used a radial basis function surface approximation subject to minimum description length constraint to uncover the state-space dynamical systems from time series data. This approximation allowed us to infer structure from a mathematical model of the movement behaviour of sheep and red deer, and the effect of density, thermal stress and vegetation type. Animal movement was recorded using GPS collars deployed in sheep and deer grazing a large experimental plot in winter and summer. Information on the thermal stress to which animals were exposed was estimated using the power consumption of mechanical heated models and meteorological records of a network of stations in the plot. Thermal stress was higher in deer than in sheep, with less differences between species in summer. Deer travelled more distance than sheep, and both species travelled more in summer than in winter; deer travel distance showed less seasonal differences than sheep. Animal movement was better predicted in deer than in sheep and in winter than in summer; both species showed a swarming behaviour in group cohesion, stronger in deer. At shorter separation distances swarming repulsion was stronger between species than within species. At longer separation distances inter-specific attraction was weaker than intra-specific; there was a positive density-dependent effect on swarming, and stronger in deer than in sheep. There was not clear evidence which species attracted or repelled the other; attraction between deer at long separation distances was stronger when the model accounted for thermal stress, but in general the dynamic movement behaviour was hardly affected by the thermal stress. Vegetation type affected intra-species interactions but had little effect on inter-species interactions. Our modelling approach is useful in interpreting animal interactions, in order to unravel complex cooperative or competitive behaviours, and to the best of our knowledge is the first modelling attempt to make predictions of multi-species animal movement under different habitat mosaics and abiotic environmental conditions.  2015 Prez-Barbera et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","MA353","","","",""
"The role of frugivory in the diversification of bats in the Neotropics","Aim Ecological interactions are among the most important biotic factors influencing the processes of speciation and extinction. Our aim was to test whether diversification rates of New World Noctilionoidea bats are associated with specialization for frugivory, and how this pattern differs between the mainland and the West Indies. Location The New World. Methods We reconstructed a time-calibrated molecular phylogenetic hypothesis for the New World genera of the superfamily Noctilionoidea. We compiled data on diet, morphology, geographical distribution and number of ecoregions in which each genus occurs. Then, using the phylogenetic tree constructed, we tested whether diversification was driven by diet (animalivorous and sanguinivorous versus nectarivorous and frugivorous) and specialization for frugivory. Afterwards, we conducted phylogenetic comparative analyses to identify correlates of species richness and net diversification rates. Results The diversification rate was higher in mutualistic than in antagonistic clades in mainland and Antillean biogeographical scenarios, but only strictly frugivorous clades showed a markedly higher diversification rate than the rest of the genera. Geographical range and number of ecoregions were positively associated with species richness and diversification rate in continental and insular lineages. Lower body mass, lower forearm length and specialization for frugivory were significantly positively correlated with higher diversification rates in continental lineages, whereas these parameters were negatively correlated in Antillean lineages. Main conclusions The direction of the relationship of intrinsic factors (specialization for frugivory and body size) with diversification of noctilionoid bats depends on the biogeographical context, whereas the direction of the relationship of extrinsic factors (geographical range and number of ecoregions) with diversification is consistent in both mainland and the West Indian lineages.","MA385","","","",""
"Patterns of helping effort in co-operatively breeding banded mongooses (Mungos mungo)","In most co-operative breeding species, some individuals contribute much more to helping behaviour than others. The most well-established explanation of such variation is based on kin selection and suggests that, in the absence of detectable differences in relatedness, individuals who suffer lower costs for a given level of help should contribute more. Differences in helping effort between dominance/sex categories were investigated in co-operatively breeding banded mongooses Mungos mungo in Uganda. The most conspicuous form of help in this species is provided by individuals who babysit offspring at the den while the rest of the pack goes off to forage. Across eight groups, the survival rate of pups increased with the average number of babysitters guarding them, consistent with the hypothesis that helpers benefit the brood that they guard. There was no difference between dominant males, subordinate males and breeding females in total contributions to babysitting. Subordinate males, however, contributed more to babysitting in the mornings, which were the longest and presumably the most energetically expensive sessions of the day. In six litters in one well-studied pack, dominant males and breeding females reduced their contribution to babysitting for the period that females were in oestrus. By contrast, subordinate males increased their contribution to become the main babysitters during this time. These results are consistent with the hypothesis that, where helping conflicts with breeding, individuals with little chance of direct reproduction can help at a lower fitness cost than those with a high probability of successful reproduction.","MA273","","","",""
"Female home range size is regulated by resource distribution and intraspecific competition: a long-term field study","The size of an individual's home range is an important feature, influencing reproduction and survival, but it can vary considerably among both populations and individuals. The factors accounting for such variation are still poorly understood, and comprehensive long-term field studies considering various environmental factors that influence home range size are rare. We investigated the effects of seasonality, availability of food, cover, number of direct neighbours and the relative individual body mass on home range sizes in 125 adult female striped mice, Rhabdomys pumilio, in South Africa from 2004 to 2008. We used radiotelemetry to estimate home range sizes, trapping to determine the number of direct neighbours, and plant surveys in every home range to determine availability of food and cover. Home ranges were smaller when food quantity was high, many territorial neighbours were present, females had a relatively small body mass and during the nonbreeding season. We conclude that the availability of food resources and intraspecific competition are the main factors influencing home range size in female striped mice. Females enlarged their home ranges when territorial neighbours were few, and there was a significant positive correlation between home range size and quantity of food plants. This indicates that home range size might not reflect the minimal trade-off between access to resources that allow for a female's survival and lowest cost for defending and foraging in that area. Instead, we propose a hypothesis for future research that female striped mice occupy areas several times larger than needed to improve their fitness by providing resources for future offspring. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA146","","","",""
"Dominance in domestic dogs-A response to Schilder et al. (2014)","We here respond to the claim by Schilder and colleagues (Schilder, M. B. H., Vinke, C. M., van der Borg, J. A. M., 2014. Dominance in domestic dogs revisited: Useful habit and useful construct? J. Vet. Behav.: Clin. App. Res. 9, 184-191) that dominance is a useful construct in the interpretation of companion dog behavior. We first make the distinction between the well-established use of the dominance framework in the ethology of wild species, and its more contentious use in the domestic dog as a character trait and as a descriptor of motivation. By evaluating recent studies of canine ``personality{''} (individual differences in behavior that are consistent across time and context), we conclude that there is no evidence that dominance is a character trait of individual dogs, but rather that it is a property of relationships, that can arise due to asymmetries in any one of at least 3 distinct personality traits. We question whether concepts derived from wolf behavior have much utility in interpreting the behavior of domestic dogs because recent studies of groups of free-ranging dogs confirm that the dog has lost 3 traits key to the social organization of the gray wolf, namely coordinated group hunting, reproductive suppression, and provisioning of cubs by nonreproducing relatives. We further question whether studies of free-ranging dogs, which routinely compete for physical resources, provide an appropriate framework for interpreting the behavior of companion dogs, which generally do not. We then reinterpret Schenkel's ``active submission{''} posture as primarily affiliative and an indicator of the dependence of younger, inexperienced dogs on the older members of their social group. By reviewing the key literature on the cognitive abilities of domestic dogs and other social Carnivora, we demonstrate that the primate-based ``Utrecht School{'' model of dominance makes assumptions that are invalid for domestic dogs, because the overwhelming balance of evidence indicates that relationships among social Carnivora are based on noncognitive mechanisms. We conclude by examining the implications of Schilder and colleagues' model for the management of relationships between dogs and their owners. (C) 2016 Elsevier Inc. All rights reserved.","MA107","","","",""
"Evolution and invasion dynamics of multiple infections with Wolbachia investigated using matrix based models","Endosymbiotic bacteria are often transmitted vertically from one host generation to the next via oocytes cytoplasm. The generally small number of colonizing bacteria in the oocytes leads to a bottleneck at each generation, resulting in genetic homogenization of the symbiotic population. Nevertheless, in many of the species infected by Wolbachia (maternally transmitted bacteria), individuals do sometimes simultaneously harbor several bacterial strains, owing to the fact that Wolbachia induces cytoplasmic incompatibility (CI) that maintains multiple infections. CI occurs in crosses in which the male is infected by at least one Wolbachia strain that the female lacks, and consequently it favors individuals with the greatest symbiotic diversity. CI results in death of offspring in diploid species. In haplodiploid individuals, unfertilized eggs hatch normally into mates and fertilized ones, which would lead to females, either die (female mortality type: FM) or develop into males (male development type: MD). Until now, only one theoretical study, restricted to diploid species, has investigated the associations where multiple CI-inducing Wolbachia co-exist, and explored the conditions under which multiple infections can spread. The consequences of double infections on Wolbachia maintenance in host populations, and the selective pressures to which it is subjected have not yet been analysed. Here, we have re-written a model previously developed for single infection in matrix form, which allows easy extension to multiple infections and introduction of mutant strains. We show that (i) the CI type has a strong influence on invasiveness and maintenance of multiple infections; (ii) double infection lowers the invasion threshold of less competitive strains that hitch-hike with their companion strain; (iii) when multiple infections occur, as in single infections, the strains selected are those which maximize the production of infected offspring; and (iv) for the MD CI type, invasion of mutant strains can carry the whole infection to extinction. (c) 2006 Elsevier Ltd. All rights reserved.","MA123","","","",""
"Allometry of animal-microbe interactions and global census of animal-associated microbes","Animals live in close association with microorganisms, mostly prokaryotes, living in or on them as commensals, mutualists or parasites, and profoundly affecting host fitness. Most animal-microbe studies focus on microbial community structure; for this project, allometry (scaling of animal attributes with animal size) was applied to animal-microbe relationships across a range of species spanning 12 orders of magnitude in animal mass, from nematodes to whales. Microbial abundances per individual animal were gleaned from published literature and also microscopically counted in three species. Abundance of prokaryotes/individual versus animal mass scales as a nearly linear power function (exponent = 1.07, R =0.94). Combining this power function with allometry of animal abundance indicates that macrofauna have an outsized share of animal-associated microorganisms. The total number of animal-associated prokaryotes in Earths land animals was calculated to be 1.3-1.4 x 102 cells and the total of marine animal-associated microbes was calculated to be 8.6-9.0 x 10 cells. Animal-associated microbes thus total 2.1-2.3 x 102 of the approximately 10 prokaryotes on the Earth. Microbes associated with humans comprise 3.3-3.5% of Earths animal-associated microbes, and domestic animals harbour 14-20% of all animal-associated microbes, adding a new dimension to the scale of human impact on the biosphere. This novel allometric power function may reflect underlying mechanisms involving the transfer of energy and materials between microorganisms and their animal hosts. Microbial diversity indices of animal gut communities and gut microbial species richness for 60 mammals did not indicate significant scaling relationships with animal body mass; however, further research in this area is warranted.  2015 The Author(s) Published by the Royal Society. All rights reserved.","MA15","","","",""
"Collective action problem in heterogeneous groups","I review the theoretical and experimental literature on the collective action problem in groups whose members differ in various characteristics affecting individual costs, benefits and preferences in collective actions. I focus on evolutionary models that predict how individual efforts and fitnesses, group efforts and the amount of produced collective goods depend on the groups size and heterogeneity, as well as on the benefit and cost functions and parameters. I consider collective actions that aim to overcome the challenges from nature or win competition with neighbouring groups of co-specifics. I show that the largest contributors towards production of collective goods will typically be group members with the highest stake in it or for whom the effort is least costly, or those who have the largest capability or initial endowment. Under some conditions, such group members end up with smaller net pay-offs than the rest of the group. That is, they effectively behave as altruists. With weak nonlinearity in benefit and cost functions, the group effort typically decreases with group size and increases with within-group heterogeneity. With strong nonlinearity in benefit and cost functions, these patterns are reversed. I discuss the implications of theoretical results for animal behaviour, human origins and psychology.  2015 The Author(s) Published by the Royal Society. All rights reserved.","MA52","","","",""
"The distribution of Symbiodinium diversity within individual host foraminifera","While one-to-one specificity between reef-dwelling hosts and symbiotic dinoflagellates of the genus Symbiodinium may occur, detailed examination of some hosts reveals that they contain multiple symbiont types. Individuals of the foraminifer Amphisorus hemprichii living in Papua New Guinea contained mixed communities of Symbiodinium dominated by symbiont types in clades C and F. Moreover, the types showed a distinct pattern in their distribution across the radius of the foraminifer, with clade F Symbiodinium more prevalent in the center of the host cell. The mixed community of symbionts and their pattern of distribution within the foraminifer is likely the result of processes happening both inside the foraminifer and in its external environment. Persistent mixed symbiont communities in foraminifera may be stabilized through benefits conferred by maintaining multiple symbiont lineages for symbiont shuffling. Alternatively they may be stabilized through a heterogeneous internal host environment, partitioning of symbiont functional roles or limitation of symbiont reproduction by the host. Six factors generally determine the presence of any particular symbiont type within a foraminifer: mode of transmission, availability from the environment, recognition by the host, regulation by the host, competition between lineages, and fitness of the holobiont.  The Author(s) 2009.","MA367","","","",""
"Resource availability and adjustment of social behaviour influence patterns of inequality and productivity across societies","Animal societies vary widely in the diversity of social behaviour and the distribution of reproductive shares among their group members. It has been shown that individual condition can lead to divergent social roles and that social specialisation can cause an exacerbation or a mitigation of the inequality among group members within a society. This work, however, has not investigated cases in which resource availability varies between different societies, a factor that is thought to explain variation in the level of cooperation and the disparities in reproductive shares within each social group. In this study, I focus on how resource availability mediates the expression of social behaviour and how this, in turn, mediates inequality both within and between groups. I find that when differences in resource availability between societies persist over time, resource-rich societies become more egalitarian. Because lower inequality improves the productivity of a society, the inequality between resource-rich and resourcepoor societies rises. When resource availability fluctuates over time, resource-rich societies tend to become more unequal. Because inequality hinders the productivity of a society, the inequality between resource-rich and resource-poor societies falls. From the evolutionary standpoint, my results show that spatial and temporal variation in resource availability may exert a strong influence on the level of inequality both within and between societies.  2018 Rodrigues.","MA308","","","",""
"Potential for endophyte symbiosis to increase resistance of the native grass Poa alsodes to invasion by the non-native grass Microstegium vimineum","Microbial symbionts can improve the competitive ability and stress tolerance of plant hosts and thus may enhance native plant resistance against invaders. We investigated whether symbiosis between a native grass, Poa alsodes, and a fungal endophyte (Neotyphodium sp.) improved the grass's ability to compete against Microstegium vimineum (Japanese stiltgrass), a common invader in the eastern USA. We challenged naturally endophyte-symbiotic and experimentally endophyte-free P. alsodes plants with the invader. In the first experiment, we manipulated symbiosis and water availability to test for context-dependency in symbiont benefits. In the second experiment, we manipulated symbiosis and M. vimineum diversity (the number of invader populations), since greater intraspecific diversity is expected to improve invasion success and might alter the efficacy of symbiosis in invasion resistance. In both experiments, presence of the endophyte reduced the per plant biomass of M. vimineum and increased P. alsodes biomass. We found no evidence that benefits of the symbiont depended on water availability, and population-level diversity had a minor influence on M. vimineum: inflorescence number showed a parabolic relationship with increasing numbers of M. vimineum populations. Overall, symbiosis in the native grass had stronger effects on invader growth than either water availability or invader genetic diversity. Our results suggest that endophyte symbioses in native plants can increase host performance against an invader, although this conclusion needs confirmation in more complex field settings where other important factors, such as herbivores and fluctuating abiotic conditions, come into play.  Springer Science+Business Media B.V. 2011.","MA291","","","",""
"Inter individual variations of the fish skin microbiota: Host genetics basis of mutualism?","The commensal microbiota of fish skin is suspected to provide a protection against opportunist infections. The skin of fish harbors a complex and diverse microbiota that closely interacts with the surrounding water microbial communities. Up to now there is no clear evidence as to whether the host regulates the recruitment of environmental bacteria to build a specific skin microbiota. To address this question, we detected Quantitative Trait Loci (QTL) associated with the abundance of specific skin microbiota bacterial strains in brook charr (Salvelinus fontinalis), combining 16S RNA tagged-amplicon 454 pyrosequencing with genetic linkage analysis. Skin microbiota analysis revealed high inter-individual variation among 86 F2 fish progeny based upon the relative abundance of bacterial operational taxonomic units (OTUs). Out of those OTUs, the pathogenic strain Flavobacterium psychrophilum and the non-pathogenic strain Methylobacterium rhodesianum explained the majority of inter-individual distances. Furthermore, a strong negative correlation was found between Flavobacterium and Methylobacterium , suggesting a mutually competitive relationship. Finally, after considering a total of 266 markers, genetic linkage analysis highlighted three major QTL associated with the abundance of Lysobacter, Rheinheimera and Methylobacterium. All these three genera are known for their beneficial antibacterial activity. Overall, our results provide evidence that host genotype may regulate the abundance of specific genera among their surface microbiota. They also indicate that Lysobacter, Rheinheimera and Methylobacterium are potentially important genera in providing protection against pathogens.  2014 Boutin et al.","MA209","","","",""
