"title","abstract","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)"
"Individual contributions to territory defence in a cooperative breeder: weighing up the benefits and costs","While investment in territory defence is expected to be influenced by its benefits, the additional role that costs may play is rarely considered. Here, we quantify both benefits and costs of repelling prospecting males in cooperative meerkats, and demonstrate that both are required to explain the substantial variation in individual contributions to the defence observed. Males benefit more from repelling prospectors than females, as males may lose dominance and be expelled during intrusions. Accordingly, males invest the most in repelling prospectors. We also show that males experience an associated cost in the form of reduced weight gain and, as such, heavier males contribute more to chasing prospectors. Finally, we show evidence of a cost not restricted to individuals engaged in chasing: both males and females reduce their contributions to feeding dependent pups when prospectors are present, resulting in a reduction in pup weight gain in this context. Males appear to adjust their contributions to chasing in light of this cost, chasing at lower rates when their group contains dependent young. Our findings support the view that investment in cooperative behaviours can be attributed to benefits and costs, and highlight the additional importance of considering trade-offs in investment between cooperative behaviours.","MA198","","","",""
"Alternative reproductive tactics in male Cape ground squirrels Xerus inauris","In some animal societies, males vary in the strategies and tactics that they use for reproduction. Explanations for the evolution of alternative tactics have usually focussed on extrinsic factors such as social status, the environment or population density and have rarely examined proximate differences between individuals. Anecdotal evidence suggests that two alternative reproductive tactics occur in cooperatively breeding male Cape ground squirrels. Here we show that there is strong empirical support for physiological and behavioural differences to uphold this claim. `Dispersed' males have higher resting metabolic rates and a heightened pituitary activity, compared with philopatric `natal' males that have higher circulating cortisol levels. Dispersed males also spend more time moving and less time feeding than natal males. Additionally, lone males spend a greater proportion of their time vigilant and less of their time foraging than those that were in groups. The choice of whether to stay natal or become a disperser may depend on a number of factors such as age, natal group kin structure and reproductive suppression, and the likelihood of successful reproduction whilst remaining natal. Measuring proximate factors, such as behavioural and endocrine function, may provide valuable insights into mechanisms that underlie the evolution of alternative reproductive tactics. (C) 2008 Elsevier Inc. All rights reserved.","MA16","","","",""
"Resource limitation moderates the adaptive suppression of subordinate breeding in a cooperatively breeding mongoose","Social animal species show considerable variation in the way in which reproduction is distributed among group members. Recent attempts to explain this variation have proposed that differences in reproductive skew are attributable to differences in the net benefits group members receive from suppressing each other's breeding attempts. Despite receiving relatively little theoretical and empirical attention, the availability of resources required for successful breeding may have an important influence in determining the costs and benefits of suppressing reproduction and thus influence reproductive skew within social groups. Here, we test this possibility using a long-term study of female reproductive success in the banded mongoose Mungos mungo. We find that females experience greater costs of co-breeding when resources are in short supply and that older, more dominant females respond to this cost by suppressing subordinate breeding. This results in differing patterns of reproductive success for females of different competitive abilities, with the oldest, most dominant females breeding regardless of resource availability and younger, subordinate females breeding only when resources are abundant. Our findings highlight the role of resource limitation in determining the distribution of reproductive opportunities within social groups.  2012 The Author.","MA309","","","",""
"Evolution, adaptation, and host selection by plant viruses: Current understanding and future perspectives","Plant viruses are the most abundant and genetically diverse biological entities. They are infectious agents with small genome sizes and require living host cells to complete their life cycles. So far, the origin and evolution of plant viruses is mystery, but several experimental and molecular evidences indicate that plant viruses have been evolved as a result of symbiogenesis or through competition. Different selection pressures in different hosts will result in fitness trade-offs across hosts, leading to specialization. Newly emerged viruses have their origin in host species or populations in which they are well established and their emergence get influenced by various factors viz. alternation in the host plant and/or virus ecology, changes in genetic composition of the host and virus population, and in the case of vectored viruses, changes in the ecology or genetic composition of the vector. Like other living entities, viruses substantially resemble the parent during their replication, but can change to give rise to new type strains. This inherent variation enables viruses to adapt to new and changing situations. However, the complete picture of virus-virus and virus-host interactions is much more complex, since the viral populations constantly evolves and adapt to their new hosts and vectors and ultimately affects ecosystem dynamics. Considering these points, this chapter provides deep insights into the current understanding and future perspectives of evolution, adaptation, and host selection by plant viruses.  2017 by Apple Academic Press, Inc.","MA131","","","",""
"Food Sharing Patterns in Three Species of Callitrichid Monkeys (Callithrix jacchus, Leontopithecus chrysomelas, Saguinus midas): Individual and Species Differences","Food sharing (FS) in cooperatively breeding callitrichids is unusual among nonhuman primates because they regularly share significant amounts of preferred food with immatures and engage in proactive FS. However, it is still unclear which classes of individuals (males or females, breeders or helpers) engage most in FS, and whether differences exist among callitrichid species. In the first part of this study, we characterized general FS patterns in common marmosets (Callithrix jacchus). We found substantial adult-immature FS, and female breeders shared the least with immatures. This conflicts with previously published studies, where data were collected with the prevailing standard method of providing a food bowl to the entire group. In the second part, a comparison of our access-bias-free method and the standard method suggested that previous findings are likely the result of access bias. In the third part, we investigated species differences in adult-adult FS among common marmosets, golden-headed lion tamarins (Leontopithecus chrysomelas), and red-handed tamarins (Saguinus midas). As common marmosets show lower levels of interdependence within groups, we expected more adult-adult FS in tamarins compared with marmosets. Adult-adult FS was indeed more prevalent in tamarins and not exclusively directed from male breeders to female breeders. Therefore, our results suggest that adult- adult FS in marmosets mostly reflects the high energetic demands of female breeders, whereas in the more interdependent tamarins, it may be used to reinforce cooperative bonds between adult group members.  2019 American Psychological Association.","MA152","","","",""
"Multidimensional analyses of physical performance reveal a size-dependent trade-off between suites of traits","1. Animal movement is multidimensional and complex, and to understand the motor system of wild animals in the context of their natural ecology, we must analyse how suites of performance traits both mutualistically and antagonistically affect function-a necessity highlighted by previous work on performance trade-offs. 2. Evidence from some studies of human athletes using multidimensional analyses of performance suggests that overall quality among individuals can mask functional trade-offs within them, yet no studies have tested this idea using wild animals. In this study, we investigated the possible mutualistic and antagonistic associations among eight different whole-animal performance traits in male and female northern quolls (Dasyurus hallucatus). 3. We detected trade-offs between pairs of performance traits when conducted on raw standardized data using both Pearson product moment correlations and partial correlation analyses. For example, grasp strength was negatively associated with beam-running speed using both analyses, suggesting that morphological designs that enhance grasp strength simultaneously compromise an animal's motor control or stability on a narrow beam. 4. In addition, we detected a trade-off between two distinct sets of performance traits; grasp strength, bite force and maximum oxygen consumption were negatively associated with jump acceleration and beam-running speed. This trade-off between sets of performance traits accounted for around one-third of the total variance in performance among individuals and was primarily driven by the effects of body size on both groups of traits. Larger body sizes improved grasp strength, bite forces and maximum oxygen consumption rates but decreased jump accelerations and beam-running speeds. 5. Because the first component of a principal component analysis based on all eight performance traits (PC(P)1) did not load in the same direction for all traits, PC(P)1 did not represent an overall metric of motor performance-which differs from previous multivariate analyses of human physical performance. Our study highlights the importance of studying suites of traits when exploring the functional phenotype of organisms rather than just one or two dimensions of performance.","MA251","","","",""
"Prey size and scramble vs. contest competition in a social spider: implications for population dynamics","1. There are many benefits of group living, but also substantial costs, one of which is competition for resources. How scarce food resources are distributed among different members of a population or social group -whether via scramble or contest competition - can influence not only the variance in individual fitness, but also the stability and therefore survival of the group or population. 2. Attributes of the food resources themselves, such as their size, may influence the type of intraspecific competition that occurs and therefore the intrinsic stability of a group or population. 3. By experimentally manipulating the size of prey fed to artificial colonies of the social spider Anelosimus eximius, we investigated whether prey size could alter the degree of scramble vs. contest competition that takes place and, thus, potentially influence colony population dynamics. 4. We found that large prey were shared more evenly than small prey and that individuals in poor condition were more likely to feed when prey were large than when prey were small. Additionally, we show that individuals participating in prey capture are also more likely to feed on the captured prey. 5. We developed a simple mathematical model to explore the prey sizes that would be energetically worth defending, i.e. prey that are `economically defendable'. The model shows that neither very small prey, nor prey above a certain size is worth monopolizing, with only intermediate size prey being `economically defendable'. We therefore suggest the small and large prey in our experiment corresponds to our model's intermediate and large prey categories, respectively. 6. As the size of prey captured by social spider colonies increases with colony size, our findings suggest that scramble competition may predominate in large colonies. Scramble competition, combined with the fact that prey biomass per capita declines as colonies grow beyond a certain size, would then explain why extremely large colonies of this social spider may suddenly go extinct. Our project thus illustrates the potential triple link between characteristics of the resources, individual behaviour and population dynamics, a link rarely considered in an empirical setting.","MA293","","","",""
"Male reproductive skew is higher in bonobos than chimpanzees","The two closest living relatives of humans, bonobos (Pan paniscus) and chimpanzees (Pan troglodytes), share many traits that are common in humans but rare in other mammals, including societies with high fissionfusion dynamics, male philopatry, female dispersal and extensive social bonding among unrelated individuals [1]. The major difference between these two species is that male aggression is more frequent and intense in male-dominated chimpanzees than in bonobos, where the highest-ranking individuals are female [1]. One potential explanation is that because periods of female sexual receptivity and attractiveness are more extended in bonobos [2], males compete less intensely for each mating opportunity. This would reduce the strength of selection for traits that lead to success in direct contest competition between males and in sexual coercion of females, thus increasing the potential for female choice [3]. Accordingly, it has been predicted that the influence of male dominance rank on reproductive success and the extent of male reproductive skew should be lower in bonobos than in chimpanzees [1]. Although relevant for understanding the evolution of the unusual levels of egalitarianism and cooperation found in human hunter-gatherers [4], comparative analyses in the genus Pan have been limited by the scanty paternity data available for wild bonobos [5]. Here, we show using the largest sample of paternity data available that, contrary to expectation, male bonobos have a higher reproductive skew and a stronger relationship between dominance rank and reproductive success than chimpanzees.  2017 Elsevier Ltd","MA236","","","",""
"The effect of attachment and environmental manipulations on cooperative behavior in the prisoner's dilemma game","Cooperation and competition are vital for human survival and for social progress. In this study we examine the impact of external (environmental) and internal (individual differences) factors on the tendency to cooperate or compete in social conflicts. To this end, 53 young adults played blocks of the repeated Prisoner's Dilemma Game with each other or with a computer. The environmental context was manipulated across blocks, by introducing uncertainty, randomly losing or gaining money. Individual differences were assessed by participants' attachment style. We found that participants cooperated more when randomly losing money compared to when randomly winning or in the neutral condition. Moreover, in a negative uncertain environment, individuals with higher anxious and avoidant attachment styles cooperated less. The above effects were only observed when playing against a human and not a computer. Overall, the findings highlight the dependency of cooperative behavior on the context as driven by external and internal factors.","MA369","","","",""
"DOES HOST-PLANT QUALITY MEDIATE APHID-ANT MUTUALISM","We investigated the hypothesis that variation in the quality of the host plant (Epilobium angustifolium) mediated the mutualistic interaction between a phloem-feeding homopteran (Aphis varians) and the ant (Formica cinerea) tending it.  First, we used a bioassay to define the quality of Epilobium for A. varians.  We established cohorts of first-instar A. varians on fireweed shoots of different heights.  Development time, size at maturity, and the number and size of embryos per adult were significantly correlated with plant height.  Therefore, plant height provided an indirect measure of plant quality. Second, we experimentally tested the effects of plant height and tending by ants on the growth of aphid populations.  We conducted this experiment in the absence of natural enemies of A. varians in order to examine the direct link between plants, aphids and ants, rather than the indirect links involving the natural enemies of aphids.  As expected, population growth of A. varians on individual Epilobium ramets was positively correlated with plant height.  However, in the absence of natural enemies, the effect of ants on the growth of aphid populations did not vary with plant height.  The absence of an interaction between tending by ants and plant quality was probably due to two processes. First, although there were more ants tending on higher quality host plants, the absolute number of ants tending aphids was low and the increase in the number of ants with increases in plant quality was small.  Second, in the absence of natural enemies and at initial densities of approximately 100 aphids per plant, we were unable to detect a significant effect of ants on the growth of aphid populations. We conclude that host-plant mediation did not occur in this aphid-ant interaction, but we do not know whether this was the result of 1) excluding predators, 2) using initial densities above which ants no longer benefit aphids, 3) the low numbers of ants, or 4) small sample sizes.","MA101","","","",""
"Diversity within diversity: Parasite species richness in poison frogs assessed by transcriptomics","Symbionts (e.g., endoparasites and commensals) play an integral role in their host's ecology, yet in many cases their diversity is likely underestimated. Although endoparasites are traditionally characterized using morphology, sequences of conserved genes, and shotgun metagenomics, host transcriptomes constitute an underused resource to identify these organisms' diversity. By isolating non-host transcripts from host transcriptomes, individual host tissues can now simultaneously reveal their endoparasite species richness (i.e., number of different taxa) and provide insights into parasite gene expression. These approaches can be used in host taxa whose endoparasites are mostly unknown, such as those of tropical amphibians. Here, we focus on the poison frogs (Dendrobatidae) as hosts, which are a Neotropical clade known for their bright coloration and defensive alkaloids. These toxins are an effective protection against vertebrate predators (e.g., snakes and birds), bacteria, and skin-biting ectoparasites (e.g., mosquitoes); however, little is known about their deterrence against eukaryotic endoparasites. With de novo transcriptomes of dendrobatids, we developed a bioinformatics pipeline for endoparasite identification that uses host annotated RNA-seq data and set of a priori parasite taxonomic terms, which are used to mine for specific endoparasites. We found a large community of helminths and protozoans that were mostly restricted to the digestive tract and a few systemic parasites (e.g., Trypanosoma). Contrary to our expectations, all dendrobatid frogs regardless of the presence of alkaloid defenses have endoparasites, with their highest species richness located in the frog digestive tract. Some of these organisms (e.g., roundworms) might prove to be generalists, as they were not found to be co-diversifying with their frog hosts. We propose that endoparasites may escape poison frogs' chemical defenses by colonizing tissues with fewer alkaloids than the frog's skin, where most toxins are stored.","MA97","","","",""
"Selfish punishment: Altruism can be maintained by competition among cheaters","Altruistic punishment refers to a class of behaviors that deters cheating at a cost to the punisher, making it a form of second-order altruism. Usually, it is assumed that the punishers are themselves ``solid citizens{''} who refrain from cheating. We show in a simulation model that altruism and punishment paradoxically become negatively correlated, leading to a form of selfish punishment. Examples of selfish punishment can be found in organisms as diverse as wasps, birds, and humans. (C) 2007 Elsevier Ltd. All rights reserved.","MA314","","","",""
"Coalitions destabilize dyadic dominance relationships in male Barbary macaques (Macaca sylvanus)","Dyadic agonistic dominance relationships are thought to result from asymmetries in both intrinsic and extrinsic power. One form of extrinsic power is the ability to solicit agonistic support from other individuals. In extreme cases extrinsic power differences may override intrinsic power differences so that physically inferior individuals attain rank positions above stronger competitors. In other cases superior extrinsic power in physically inferior individuals may destabilize the otherwise clear dominance relationships. We tested this prediction with observational data on adult males in one of three free-ranging groups of Barbary macaques at Affenberg Salem, Germany. All prime males that were subjects of this study were at least 5-8 years (average 10 years) younger than the old post-prime males that were all subordinate to them. Assuming large age differences to reflect large intrinsic/physical power differences, interactions between these prime and the old males allowed investigation of the separate effects of intrinsic and extrinsic power asymmetries on dominance relationships. We estimated relationship instability using four different estimates (counter aggression, conflicts initiated by aggression from the subordinate, spontaneous submissions by dominants, and decided conflicts won by the subordinate). Relationship instability did not decrease with increasing asymmetry in intrinsic power. Instead, all four measures of relationship instability were positively related to the number of times the dominant in a dyad was target of destabilizing coalitions. Destabilizing coalitions targeted dominant males in old male-prime male dyads more often than in old male-old male dyads. Consequently, old males had less stable relationships with the much stronger prime males than with each other. We conclude that extrinsic power asymmetries predicted the instability of dyadic dominance relationships and may systematically override intrinsic power asymmetries.","MA48","","","",""
"Complex social behaviour can select for variability in visual features: a case study in Polistes wasps","The ability to recognize individuals is common in animals; however, we know little about why the phenotypic variability necessary for individual recognition has evolved in some animals but not others. One possibility is that natural selection favours variability in some social contexts but not in others. Polistes fuscatus wasps have variable facial and abdominal markings used for individual recognition within their complex societies. Here, I explore whether social behaviour can select for variability by examining the relationship between social behaviour and variability in visual features (marking variability) across social wasp taxa. Analysis using a concentrated changes test demonstrates that marking variability is significantly associated with nesting strategy. Species with flexible nest-founding strategies have highly variable markings, whereas species without flexible nest-founding strategies have low marking variability. These results suggest that: (i) individual recognition may be widespread in the social wasps, and (ii) natural selection may play a role in the origin and maintenance of the variable distinctive markings. Theoretical and empirical evidence suggests that species with flexible nesting strategies have reproductive transactions, a type of complex social behaviour predicted to require individual recognition. Therefore, the reproductive transactions of flexible species may select for highly variable individuals who are easy to identify as individuals. Further, selection for distinctiveness may provide an alternative explanation for the evolution of phenotypic diversity.","MA68","","","",""
"Spare to share? How does interindividual variation in metabolic rate influence food sharing in the honeybee?","A central benefit of group living is the cooperative acquisition and sharing of resources but the costs associated with these processes can set up a potential conflict between individual and group level fitness. Within a honeybee colony, the task of resource acquisition is relegated to the foragers and any interindividual differences in their metabolic rate and the consequent carbohydrate demand may pose a constraint on the amount of resources they can contribute to the colony. We investigated whether the carbohydrate demand of a forager is a function of her metabolic rate and if this impacts the amount of food she shares with the nestmates. Our results show that the sucrose consumption rates of foragers with high metabolic rates did not meet their carbohydrate demand, placing them at an energy deficit while those with lower metabolic rates had an energy surplus. Our food sharing experiments showed a trend but did not detect a significant difference among individuals with different consumption rates in terms of the amount of food they shared with their nestmates. These results suggest that honeybee foragers with different metabolic rates are likely to differ in terms of whether they have an energy surplus or deficit, but more long-term datasets may be required to detect how this may influence food sharing.","MA343","","","",""
"Mutualism, market effects and partner control","Intraspecific cooperation and interspecific mutualism often feature a marked asymmetry in the scope for exploitation. Cooperation may nevertheless persist despite one-sided opportunities for cheating, provided that the partner vulnerable to exploitation has sufficient control over the duration of interaction. The effectiveness of the threat of terminating an encounter, however, depends upon the ease with which both the potential victim and the potential exploiter can find replacement partners. Here, we extend a simple, game-theoretical model of this form of partner control to incorporate variation in the relative abundance of potential victims and exploiters, which leads to variation in the time required for individuals of each type to find a new partner. We show that such market effects have a dramatic influence on the stable level of exploitation (and consequent duration of interaction). As the relative abundance of victims decreases, they become less tolerant to exploitation, terminating encounters earlier (for a given level of exploitation), whereas exploiters behave in a more cooperative manner. As a result, the stable duration of interaction actually increases, despite the decreasing tolerance of the victims. Below a critical level of relative victim abundance, the model suggests that the cost of finding a replacement partner becomes so great that it does not pay to exploit at all.","MA252","","","",""
"The microbiology of seagrasses","Like both terrestrial plants and other benthic marine organisms, seagrasses host abundant and diverse communities of microorganisms. These microbes fundamentally influence seagrass physiology and health, while also regulating the biogeochemical dynamics of entire seagrass meadows. Discrete populations of bacteria, fungi, microalgae, archaea and viruses inhabit seagrass leaves, roots and rhizomes and the surrounding sediments. The plethora of ecological interactions taking place between seagrasses and this microbiome span the continuum of symbiotic relationships from mutualism to parasitism. Indeed, the metabolic activities of some seagrass associated microbes, such as diazotrophic and sulphur oxidizing bacteria, govern the local chemical environment in ways that facilitate seagrass survival. On the other hand, pathogens, such as the protozoan parasite Labyrinthula cause disease outbreaks that can lead to mass seagrass die offs. While the role of the seagrass microbiome in defining the success of seagrass habitats is becoming increasingly apparent, there is still much to be learnt. For instance, the development of an understanding of how seagrass associated microbes may buffer or augment the negative impacts of growing environmental pressures will be valuable for informing decisions regarding the management and conservation of threatened seagrass habitats. In this chapter we will synthesise the current state of knowledge on the microbiology of seagrasses, with a goal of conveying the often overlooked importance of the seagrass microbiome in governing seagrass health and the biogeochemical stability of seagrass ecosystems.  Springer International Publishing AG, part of Springer Nature 2018.","MA380","","","",""
"Plant biotic interactions in the Sonoran desert: Current knowledge and future research perspectives","Premise of research. Biotic interactions have long been considered to be of less importance in structuring desert systems than other ecosystem types, but biotic interactions often play a critical role in meeting the challenges posed by the extreme conditions of desert environments. The Sonoran Desert, in particular, is home to several textbook examples of mutualisms, such as the interactions between the iconic saguaro cactus and its bat pollinators. But what do we know about the diversity, ecology, and evolution of plant-animal, plant-plant, and plant-microbe interactions and their impacts on individual plants and plant species in the Sonoran Desert? Methodology. To address this question, we review the published research on seven common kinds of plant biotic interactions by revisiting the respective literature, identifying gaps in our knowledge, and outlining future research directions. Pivotal results. Numerous gaps in our knowledge of plant biotic interactions in the Sonoran Desert were identified. Studies of insect herbivory, bee pollination, and plant-microbe interactions are poorly represented in the Sonoran Desert literature. Across all categories of interaction, few have examined the impacts of interactions on plant fitness or context-dependent variation in the outcomes and strengths of interactions. For the most part, interactions have been studied at single locations and over short periods of time, resulting in an incomplete understanding of their diversity, ecology, and evolution. Conclusions. Plant biotic interactions shape the habitats in which they occur and play an important role in the maintenance of species diversity. Therefore, we call for increased efforts to fill the gaps in our understanding of plant biotic interactions in the Sonoran Desert, with an emphasis on studies linking interactions to plant fitness and the context-dependent nature of interactions. Without this knowledge we have limited capacity to predict the outcomes of global change on species interactions and to develop measures to conserve the biodiversity of the Sonoran Desert region.  2016 by The University of Chicago. All rights reserved.","MA281","","","",""
"Revealing microparasite diversity in aquatic environments using brute force molecular techniques and subtle microscopy","Aquatic ecosystems (seas, oceans, rivers and lakes) cover >70% of the Earth's surface and play essential roles in geochemical cycling and climate regulation. They are also hugely important for human health, nutrition and economy, providing drinking water, food, transport and leisure resources. These environments harbour complex and cryptic ecosystems dominated in terms of abundance and biomass by planktonic microbes including bacteria, archaea, viruses and eukaryotic organisms (such as protists and fungi). These organisms form numerous and diverse interactions encompassing all kind of exchanges, e.g. predatorprey relationships and all shades of symbiosis from commensalism to parasitism.  Cambridge University Press 2015.","MA311","","","",""
"Group size effects in cooperatively breeding African wild dogs","In groups of cooperative breeders, individual fitness can increase as a direct consequence of group size, whereby the extent of these benefits is likely to depend, to a degree that is largely unknown, on the prevailing ecological conditions. We examined the effect of group size on pup production and survival across age classes in cooperatively breeding African wild dogs, Lycaon pictus, across 12 quasiexperimental sites in South Africa varying in ecological conditions. In this sample spanning over 43 pack-years, group size had a significantly positive effect on litter size after emergence from the den, but not on number of pups surviving to 1 year of age or survival rates for pups, yearlings and adults. Stronger relationships between these variables have been reported in other samples, so these results might be explained by low competitor density and high prey availability in our study areas. This explanation is supported by the finding that neither of these variables had any significant effect on pup production and survival across age classes in the present study. The results of our quasiexperimental study suggest that varying ecological conditions represent an important source of intraspecific variation in the impact of helpers in cooperative breeders. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA171","","","",""
"First evidence for the joint dispersal of mycorrhizal fungi and plant diaspores by birds","Seed dispersal allows plants to colonise new sites and escape from pathogens and intraspecific competition, maintaining plant genetic diversity and regulating plant distribution. Conversely, most plant species form mutualistic associations with arbuscular mycorrhizal (AM) fungi in a symbiosis established immediately after seed germination. Because AM fungi are obligate symbionts, using the same dispersal vector as their host should be highly advantageous for their survival, but the co-dispersal of seeds and AM fungal spores has never been confirmed. We aim to clarify the potential role of European birds, essential dispersers for many plant species, as co-dispersers of seeds and AM fungal spores. In total, 63 bird droppings with intact seeds were placed in sterilised soil and maintained for 4months in a protected environment to avoid contamination. Additionally, 173 bird droppings and 729 gauze swabs used to clean birds feet were inspected for AM fungal spores. Although no spores were detected by direct observation of these samples, seven Rubus ulmifolius seedlings obtained from four independent droppings of Erithacus rubecula and Sylvia melanocephala were colonised by AM fungi. Our results show that birds can effectively co-disperse viable seeds and AM fungal spores, potentially over long distances, providing a pivotal mechanism to understand the cosmopolitan distribution of AM fungi.  2018 The Authors. New Phytologist  2018 New Phytologist Trust","MA147","","","",""
"Conservation of protists: Is it needed at all?","Protists have scarcely been considered in traditional perspectives and strategies in environmental management and biodiversity conservation. This is a remarkable omission given that these tiny organisms are highly diverse, and have performed as key ecological players in evolutionary theatres for over a billion years of Earth history. Protists hold key roles in nearly all ecosystems, notably as participants in fluxes of energy and matter through foodwebs that centre on their predation on microbes. In spite of this, they have been largely ignored in conservation issues due to a widespread, naive belief that protists are ubiquitous and cosmopolitanously distributed. Nevertheless, recent research shows that many protists have markedly restricted distributions. These range from palaeoendemics (Gondwanan-Laurasian distribution) to local endemics. Our ignorance about the ultimate and proximate causes of such acute disparities in scale-dependent distributions of protists can be flagged as a singular reason to preserve these more cryptic participants in ecological and evolutionary dynamics. This argument is disturbing when one considers anthropogenic modifications of landscapes and the very poorly understood roles of protists in ecological processes in soils, not least in agroecolandscapes and hydrological systems. Major concerns include host specific symbiotic, symphoric and parasitic species which become extinct, unseen and largely unknown, alongside their metazoan hosts; change or loss of habitats; massive change or loss of type localities; and losses of unique genetic resources and evolutionary potential. These concerns are illustrated by examples to argue that conservation of protists should be integral to any strategy that traditionally targets vascular plants and animals. The ongoing decline in research capacity to inventory and classify protist diversity exemplifies a most acute symptom of the failures, at local, national and international levels, to support scientific responses to the biodiversity crisis. Responsible responses to these severe problems need to centre on the revival of natural history as the core discipline in biology.  2007 Springer Science+Business Media B.V.","MA72","","","",""
"Of parasites and men","The living world has evolved and is evolving through interspecific relationships between organisms. The diversity of these interactions is enormous going from mutualism to parasitism. Humans live with a multitude of microorganisms, essential for their biology. However, interactions are not always advantageous. Indeed, many organisms might become pathogens, such as the Plasmodium species, the causative agents of malaria. Like many other microorganisms, they are Machiavellian in their capacity to elaborate a range of reproduction strategies, giving them a huge advantage in terms of adaptation. Here, we discuss the role played by parasites in the ecology and evolution of living organisms and particularly of humans. In the study of infectious diseases, humans are legitimately the focal point, although they represent only one ecosystem among many others and not taking this into account certainly biases our global view of the system. Indeed, we know only a minimal fraction of the microorganisms we live with. However, parasites have shaped and are still shaping the human genome. Several genetic signatures are the proofs of the selection pressures by parasites that humankind has endured during its evolution.But, ultimately, what are the solutions. for living with pathogens? Should we eradicate them or should we learn how to control and manage them?  2013 The Authors.","MA261","","","",""
"MALE SIZE AND FEMALE MATE CHOICE IN THE EASTERN MOSQUITOFISH (GAMBUSIA-HOLBROOKI, POECILIIDAE)","In the western mosquitofish (Gambusia affinis), earlier studies demonstrated that females direct more cooperative behavior toward large males.  Female eastern mosquitofish (G. holbrooki), including virgin and male-deprived specimens, which were given the opportunity to visually discriminate between two potential mates, showed no sign of sexual receptivity, nor preference for male size.  Furthermore, when test females were allowed to choose between conspecifics, males and females spent three times as much time near females than near males.  These results indicate little propensity of females to mate, irrespective of their previous treatment.  When several males were placed with a female, the largest was usually able to monopolize access to her.  Females encouraged this process by following the dominant male more closely and were, thus, found to favor the larger, dominant individuals.  The diversity in mating strategy suggested by this study is further evidence in favor of the separation of the western and eastern mosquitofish at the species level.","MA238","","","",""
"Linking neuroethology to the chemical biology of natural products: interactions between cone snails and their fish prey, a case study","From a biological perspective, a natural product can be defined as a compound evolved by an organism for chemical interactions with another organism including prey, predator, competitor, pathogen, symbiont or host. Natural products hold tremendous potential as drug leads and have been extensively studied by chemists and biochemists in the pharmaceutical industry. However, the biological purpose for which a natural product evolved is rarely addressed. By focusing on a well-studied group of natural products-venom components from predatory marine cone snails-this review provides a rationale for why a better understanding of the evolution, biology and biochemistry of natural products will facilitate both neuroscience and the potential for drug leads. The larger goal is to establish a new sub-discipline in the broader field of neuroethology that we refer to as ``Chemical Neuroethology{''}, linking the substantial work carried out by chemists on natural products with accelerating advances in neuroethology.","MA233","","","",""
"Hierarchical effects of rainfall, nurse plants, granivory and seed banks on cactus recruitment","AimsPlant facilitation is recognized as an important process, contributing not only to the ecology of individual species, but the diversity, organization and stability of communities as a whole. While decades of studies have enhanced our knowledge of the mechanisms contributing to plant facilitation, greater attention is now being given to the conditionality of the mechanisms, whereby multiple biotic and abiotic factors may act independently and jointly with one another in shaping plant-plant facilitation. Our objective was to evaluate the conditionality and hierarchy of mechanisms contributing to cactus germination and early seedling recruitment arising from plant-plant facilitation, including the effects of seed banks, rainfall, granivory and nurse plants. LocationBahia de Kina, Sonora, Mexico; Sonoran Desert of North America. MethodsWe employed descriptive analyses and a factorial experiment to examine the consequences of rainfall, nurse plants, granivory and seed banks for senita cactus recruitment (Pachycereus schottii) in two plant communities of the Sonoran Desert: one degraded of its key nurse plants and the other with its nurse plants intact. ResultsSeed banks did not occur in either of the plant communities, indicating that seed banks and seed dormancy do not affect senita recruitment and thereby do not modulate other mechanisms that contribute to nurse plant facilitation and cactus recruitment. Juvenile senita cacti were consistently associated with nurse plants in both plant communities. Yet, the density and species composition of nurse plants differed between the communities, resulting in reduced senita recruitment and shifts to alternative nurse plants in the community degraded of its key nurse plants compared to the intact community. In a factorial experiment manipulating rainfall, granivory and nurse plants, we found that rainfall and granivory had significant main factor effects, leading to increases and decreases in seedling recruitment, respectively. There was no main factor effect of nurse plants, but there was a significant nurse plant by granivory interaction, indicating that nurse plants increase seedling recruitment through escape from granivory conditional upon rainfall. ConclusionsTaken together, these results reveal a conditional hierarchy of mechanisms of plant-plant facilitation shaping senita cactus recruitment, namely the predominant effects of rainfall increasing recruitment and of granivory decreasing recruitment, for which nurse plants played a key role in increasing seedling recruitment with rainfall and by reducing granivory.","MA177","","","",""
