title;abstract;abstract.id;screener.id;include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include);ecological scale (e.g. interspecific or intraspecific);topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)
The evolution of cooperation by negotiation in a noisy world;Cooperative interactions among individuals are ubiquitous despite the possibility of exploitation by selfish free riders. One mechanism that may promote cooperation is negotiation': individuals altering their behaviour in response to the behaviour of others. Negotiating individuals decide their actions through a recursive process of reciprocal observation, thereby reducing the possibility of free riding. Evolutionary games with response rules have shown that infinitely many forms of the rule can be evolutionarily stable simultaneously, unless there is variation in individual quality. This potentially restricts the conditions under which negotiation could maintain cooperation. Organisms interact with one another in a noisy world in which cooperative effort and the assessment of effort may be subject to error. Here, we show that such noise can make the number of evolutionarily stable rules finite, even without quality variation, and so noise could help maintain cooperative behaviour. We show that the curvature of the benefit function is the key factor determining whether individuals invest more or less as their partner's investment increases, investing less when the benefit to investment has diminishing returns. If the benefits of low investment are very small then behavioural flexibility tends to promote cooperation, because negotiation enables cooperators to reach large benefits. Under some conditions, this leads to a repeating cycle in which cooperative behaviour rises and falls over time, which may explain between-population differences in cooperative behaviour. In other conditions, negotiation leads to extremely high levels of cooperative behaviour, suggesting that behavioural flexibility could facilitate the evolution of eusociality in the absence of high relatedness.;MA372;CM;include;intraspecific;theoretical/modelling, cooperation
Caterpillar seed predators mediate shifts in selection on flowering phenology in their host plant;Variation in selection among populations and years has important implications for evolutionary trajectories of populations. Yet, the agents of selection causing this variation have rarely been identified. Selection on the time of reproduction within a season in plants might differ both among populations and among years, and selection can be mediated by both mutualists and antagonists. We investigated if differences in the direction of phenotypic selection on flowering phenology among 20 populations of Gentiana pneumonanthe during 2 yr were related to the presence of the butterfly seed predator Phengaris alcon, and if butterfly incidence was associated with the abundance of the butterfly's second host, Myrmica ants. In plant populations without the butterfly, phenotypic selection favored earlier flowering. In populations where the butterfly was present, caterpillars preferentially attacked early-flowering individuals, shifting the direction of selection to favoring later flowering. Butterfly incidence in plant populations increased with ant abundance. Our results demonstrate that antagonistic interactions can shift the direction of selection on flowering phenology, and suggest that such shifts might be associated with differences in the community context.;MA41;CM;include;interspecific;plant-mutualist/antagonist interactions
Forest pathogens: Friend or foe to biodiversity?;Biological diversity in forest ecosystems results from evolutionary processes driven by ecological imperatives linked to pathogens, symbionts, fire, climate, and competition or impacts from other agents of disturbance. To understand the behavior of microorganisms and microbial pathogens, it is necessary to have a comprehensive appreciation for the diversity of their functional attributes in their natural habitats. Where niches are complex, evolution is guided by more than simple host-pathogen relationships. Moreover, the negative attributes of a pathosystem are not always obvious at different scales or in different contexts. Deleterious impacts on one species (e.g., mortality, parasitism) may benefit another species through reduced competition or enhanced nutrient cycling. Species with pathogenic behavior also display mutualistic and symbiotic benefits (e.g., mycorrhizal fungi and endophytic antagonists found in grasses) or useful attributes as biological control agents. Preserving the diversity of natural areas while controlling forest pests is both a challenge and an opportunity. The challenge is to understand pest niches more thoroughly, while the opportunity is to have a wiser use of both timber and nontimber forest resources.;MA154;CM;exclude;;
A control process model of code-switching;Code-switching (CS) is central to many bilingual communities and, though linguistic and sociolinguistic research has characterised different types of code-switches (alternations, insertions, dense CS), the cognitive control processes (CPs) that mediate them are not well understood. A key issue is how during CS speakers produce the right words in the right order. In speech, serial order emerges from a speech plan in which items are represented in parallel. We propose that entry into the mechanism for speech planning (a competitive queuing mechanism) is governed by CPs best suited to the particular types of code-switches. Language task schemas external to the language network govern access. In CS, they are coordinated cooperatively and operate in a coupled or in an open control mode. The former permits alternations and insertions whereas the latter is required for dense CS. We explore predictions of this CP model and its implications for CS research.;MA3;CM;exclude;;
Information use and resource competition: An integrative framework;Organisms may reduce uncertainty regarding how best to exploit their environment by collecting information about resource distribution. We develop a model to demonstrate how competition can facilitate or constrain an individuals ability to use information when acquiring resources. As resource distribution underpins both selection on information use and the strength and nature of competition between individuals, we demonstrate interdependencies between the two that should be common in nature. Individuals in our model can search for resources either personally or by using social information. We explore selection on social information use across a comprehensive range of ecological conditions, generalizing the producerscrounger framework to a wide diversity of taxa and resources. We show that resource ecologydefined by scarcity, depletion rate and monopolizabilitydetermines patterns of individual differences in social information use. These differences suggest coevolutionary processes linking dominance systems and social information use, with implications for the evolutionary demography of populations.  2016 The Author(s) Published by the Royal Society. All rights reserved.;MA205;CM;include;interspecific;theoretical/modelling, social networks
Personality and intelligence: Persistence, not self-directedness, cooperativeness or self-transcendence, is related to twins' cognitive abilities;Background. A person-centered approach focusing on the interaction of an individual's temperament-character-life events is essential in the path of individuals' well-being. In this context, three character traits, Self-directedness (e.g., self-acceptance, self-control, goal-directed behavior), Cooperativeness (e.g., social affiliation, social tolerance, empathy and helpfulness) and Self-transcendence (e.g., spiritual acceptance, transpersonal identification), measured using Cloninger's model of personality are suggested to help the individual to regulate and resolve the conflicts derived from her/his temperament combinations as a reaction to life events. However, if character is related to the individual's cognitive ability, then this association might limit any intervention that focuses on character development. We used data from the Child and Adolescent Twin Study in Sweden (CATSS) to investigate the relationship between personality and cognitive ability. Method. The sample consisted of 370 15-year-old twins (159 girls/211 boys), 192 of whomscreen-positive with various types of mental health problems. We used the Temperament and Character Inventory to measure personality and the Wechsler Intelligence Scales for Children (WISC-IV) to measure intelligence. The relationship was investigated using correlation analyses using random-selected twins from each dyad and separately for monozygotic and dizygotic twins. Additional analyses investigated the genetic and environmental effects on personality and cognitive ability in this specific sample. Results. There were no significant correlations between the WISC-IV indices and any of the character traits (i.e., Self-directedness, Cooperativeness, and Self-transcendence). Persistence was significantly related, if weak, to four WISC-IV indices: Verbal Comprehension, Perceptual Reasoning, Working Memory, and the Full WISC-IV Scale. Post-hoc cross-twin/cross-trait analyses showed that the Persistence-cognitive ability correlation might depend on common genetic effects. The WISC-IV indices showed a relatively large genetic influence, while earlier findings about the etiology of temperament and character traits using the whole CATSS sample were replicated in this sub-sample of twins. Conclusions. The results indicate that what individuals make of themselves intentionally (i.e., their character) was not associated to intelligence. Persistence, a temperament dimension that measures heritable individual differences in eagerness of effort, ambition, perfectionism, and resistance to discouragement despite frustration and fatigue, was weakly linked to intelligence. Suggesting that, at least during adolescence, interventions targeting character development are not limited by the individual's intelligence.  2015 Mousavi et al.;MA276;CM;exclude;;
Climate Change and Phenological Mismatch in Trophic Interactions Among Plants, Insects, and Vertebrates;Phenological mismatch results when interacting species change the timing of regularly repeated phases in their life cycles at different rates. We review whether this continuously ongoing phenomenon, also known as trophic asynchrony, is becoming morecommonunder ongoing rapid climate change. In antagonistic trophic interactions, any mismatch will have negative impacts for only one of the species, whereas in mutualistic interactions, both partners are expected to suffer. Trophic mismatch is therefore expected to last for evolutionarily short periods, perhaps only a few seasons, adding to the difficulty of attributing it to climate change, which requires long-term data. So far, the prediction that diverging phenologies linked to climate change will cause mismatch is most clearly met in antagonistic interactions at high latitudes in the Artic. There is limited evidence of phenological mismatch in mutualistic interactions, possibly because of strong selection on mutualists to have co-adapted phenological strategies. The study of individual plasticity, population variation, and the genetic bases for phenological strategies is in its infancy. Recent work on woody plants revealed the large imprint of historic climate change on temperature, chilling, and day-length thresholds used by different species to synchronize their phenophases, which in the Northern Hemisphere has led to biogeographic phenological regions inwhich long-lived plants have adapted to particular interannual and intermillennial amplitudes of climate change.;MA47;CM;include;interspecific;mutualism-antagonism
Chilli-briquettes modify the temporal behaviour of elephants, but not their numbers;"Crop loss to foraging elephants is one of the most significant causes of conflict between people and elephants in areas where wild elephants share resources with people. Effective solutions to reduce the effects of human-elephant conflict on local livelihoods are thus essential to foster coexistence between elephants and people. We assessed the effectiveness of chilli-briquettes (bricks made of dry chilli, elephant dung and water) in altering elephants use of space in the eastern Okavango Panhandle, Botswana. We burned > 600 briquettes during the night over a 2-month period to test five treatments: Frequent burning of (1) chilli and (2) chilli-free briquettes, occasional burning of (3) chilli and (4) chilli-free briquettes, and (5) a control treatment. Using camera traps and footprint surveys we assessed the number of elephants that used experimental sites, and the times at which they did so. We found elephants changed their movement behaviour from predominantly nocturnal to diurnal in areas where chilli-briquettes were burned throughout the night; however, there was no difference in the mean numbers of individuals between treatments with and without chillies. In other words, chilli-briquettes had a repellent but not a deterrent effect on elephants, keeping them away only at times when chilli-briquettes were smouldering. Based on these findings we recommend the use of chilli-briquettes as a method to deter elephants in the short term. In the long term, chilli-briquettes should be applied in combination with other larger-scale mitigation approaches, such as land management and cooperative community-based tools.  2017 Fauna and Flora International.";MA45;CM;exclude;;
Global associations between birds and vane-dwelling feather mites;Understanding host-symbiont networks is a major question in evolutionary ecology. Birds host a great diversity of endo- and ectosymbiotic organisms, with feather mites (Arachnida: Acariformes: Analgoidea, Pterolichoidea) being among the most diverse of avian symbionts. A global approach to the ecology and evolution of bird-feather-mite associations has been hampered because of the absence of a centralized data repository. Here we present the most extensive data set of associations between feather mites and birds. Data include 12 036 records of 1887 feather mite species located on the flight feathers of 2234 bird species from 147 countries. Feather mites typically located inside quills, on the skin, or on downy body feathers are not included. Data were extracted from 493 published sources dating from 1882 to 2015. Data exploration shows that although most continents and bird families are represented, most bird species remain unexplored for feather mites. Nevertheless, this is the most comprehensive data set available for enabling global macroecological analyses of feather mites and their hosts, such as ecological network analyses. This metadata file outlines the structure of these data and provides primary references for all records used.  2016 Ecological Society of America.;MA168;CM;exclude;;
Do seed-dispersing birds exert selection on optimal plant trait combinations? Correlated phenotypic selection on the fruit and seed size of hawthorn (Crataegus monogyna);Seed-dispersing birds can be expected to optimize their energy intake through fruit selection and hence exert a positive selection on fruit pulp content, that is to say, favoring big fruits with small seeds. On the other hand they may select both, average fruit size and its variation. We addressed this issue by analyzing the phenotypic selection exerted by the dispersers of Crataegus monogyna on the fruit and seed size of this species. Fruit and seed size were analyzed at two ontogenic plant stages: the initial size of seeds (and their fruits) as future individuals and the mean size of fruits and seeds produced by adult plants. Fruit diameter and its within-individual variation are the actual targets of selection for maternal fruit traits, negatively affecting relative fitness, although total selection acts only on mean fruit size. For individual seeds, size selection is positive and directed at fruit diameter and seed length, while the remaining traits are subject to indirect selection. Birds exerted a correlational selection favoring big fruits with small seeds. Nevertheless the evolutionary consequences of this selection are expected to be limited by several factors. For example, the positive correlation between fruit and seed sizes, the existence of counteracting selective pressures exerted by other mutualistic or antagonist interactions and temporal or spatial changes in the environmental conditions that may alter the selective forces and even the optimum phenotype in each situation.;MA99;CM;exclude;;
Under high stakes and uncertainty the rich should lend the poor a helping hand;In social dilemmas, there is tension between individual incentives to optimize personal gain versus social benefits. An additional cause of conflict in such social dilemmas is heterogeneity. Cultural differences or financial inequity often interfere with decision making when a diverse group of individuals interact. We address these issues in situations where individuals are either rich or poor. Often, it is unclear how rich and poor individuals should interact should the poor invest the same as the rich, or should the rich assist the poor? Which distribution of efforts can be considered as fair? To address the effects of heterogeneity on decisions, we model a collective-risk dilemma where players collectively have to invest more than a certain threshold, with heterogeneity and multiple rounds. We aim to understand the natural behavior and to infer which strategies are particularly stable in such asymmetric collective-risk games. Large scale individual based simulations show that when the poor players have half of the wealth the rich players posses, the poor contribute only when early contributions are made by the rich players. The rich contribute on behalf of the poor only when their own external assets are worth protecting. Under a certain degree of uncertainty we observe the rich maintain cooperation by assisting the poor. (C) 2013 Elsevier Ltd. All rights reserved.;MA399;CM;include;intraspecific;theoretical/modelling, cooperation
The evolving dynamics of the microbial community in the cystic fibrosis lung;The cystic fibrosis (CF) lung is a niche colonized by a diverse group of organisms, with a more limited number of species including Pseudomonas aeruginosa dominating in adult patients. Whether all members of this microbial community play a direct or indirect role in pulmonary decline has yet to be fully elucidated, but investigations of their interactions with both co-colonizing species and with host cells are beginning to shed light on their virulence potential. It is also emerging that some microbial species within this community adapt as chronic infection is established to survive the hostile environment of the lung, to minimize host clearance and to resist therapeutic intervention. This review highlights the recent developments in CF microbiology focusing on the cooperative, competitive and adaptive interactions of established and emerging pathogens in the lung microbiome.  2014 Society for Applied Microbiology and John Wiley & Sons Ltd.;MA374;CM;exclude;;
Behavioural type, status and social context affect behaviour and resource allocation in cooperatively breeding cichlids;Individuals often show consistent differences in behavioural traits that may belong to a behavioural syndrome. Aggressive propensity is usually an important component of consistent behavioural types, potentially generating benefits in resource competition with conspecifics that may be traded off against costs in other contexts (e.g. acquisition of mates or coexistence with group members). Such trade-offs have not yet been studied in highly social species. We investigated how aggressive propensity influences competition for dominance, shelters and mates in the cooperatively breeding cichlid Neolamprologus pulcher. Following an established protocol we compared growth trajectories of groups of four fish either matched or unmatched for aggressive type. Furthermore, we analysed social interactions, the acquisition of shelter and possible mating partners (by proximity to shelters and prospective mates) according to aggressive type, showing either high or low aggression levels. Contrary to prediction we found that differences in behavioural idiosyncrasies affected the likelihood of obtaining the dominant position and high-quality territories only marginally. Social interactions, growth rates and body reserve accumulation were affected by behavioural differences. However, the patterns observed in this experiment differed from previous studies and suggest a modulating effect of the social environment on the link between behavioural types and life history decisions. Hence, we suggest that in future studies this relationship should be thoroughly investigated under varying social contexts, especially in highly social species. (C) 2012 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.;MA32;CM;include;intraspecific;cooperation
Interactions of spatial strategies producing generalization gradient and blocking: A computational approach;We present a computational model of spatial navigation comprising different learning mechanisms in mammals, i.e., associative, cognitive mapping and parallel systems. This model is able to reproduce a large number of experimental results in different variants of the Morris water maze task, including standard associative phenomena (spatial generalization gradient and blocking), as well as navigation based on cognitive mapping. Furthermore, we show that competitive and cooperative patterns between different navigation strategies in the model allow to explain previous apparently contradictory results supporting either associative or cognitive mechanisms for spatial learning. The key computational mechanism to reconcile experimental results showing different influences of distal and proximal cues on the behavior, different learning times, and different abilities of individuals to alternatively perform spatial and response strategies, relies in the dynamic coordination of navigation strategies, whose performance is evaluated online with a common currency through a modular approach. We provide a set of concrete experimental predictions to further test the computational model. Overall, this computational work sheds new light on inter-individual differences in navigation learning, and provides a formal and mechanistic approach to test various theories of spatial cognition in mammals.  2018 Doll et al.;MA211;CM;exclude;;
Community-wide consequences of sexual dimorphism: evidence from nectar microbes in dioecious plants;Intraspecific trait variation is receiving renewed interest as a factor affecting the structure of multi-species communities within and across trophic levels. One pervasive form of intraspecific trait variation is sexual dimorphism in animals and plants, which might exert large effects particularly on the communities of host-associated organisms, but the extent of these effects is not well understood. We investigated whether host-associated microbial communities developed differently in the floral nectar of female and male individuals of the dioecious shrubs, Eurya emarginata and E.japonica. We found that nectar-colonizing microbes such as bacteria and fungi were more than twice as prevalent and, overall, more than 10 times as abundant in male flowers as in female flowers. Microbial species composition also differed between flower sexes. To examine potential mechanisms behind these differences, we manipulated the frequency of flower visitation by animals and the order of arrival of microbial species to nectar. Animal visitation frequency affected microbial communities more greatly in male flowers, while arrival order affected them more in female flowers. These sex-specific effects appeared attributable to differences in how animals and microbes altered the chemical characteristics of nectar that limited microbial growth. Taken together, our results provide evidence that sexual dimorphism can have large effects on the structure of host-associated communities.  2018 by the Ecological Society of America;MA56;CM;exclude;;
Sociosexuality, testosterone, and life history status: prospective associations and longitudinal changes among men in Cebu, Philippines;Sociosexuality is defined as an individual's interest in uncommitted sexual activity and can be measured in terms of both psychological orientations and behavioral expression. In socio-ecological contexts in which adults monogamously partner and cooperate to raise children, individuals with unrestricted sociosexuality are likely to prioritize mating/competition over committed partnering and parenting. Given the importance of mother-father cooperation in the evolutionary past, humans may have the capacity to facultatively and opportunistically downregulate sociosexuality to focus on priorities related to invested partnering and parenting. To date, no prior studies have used longitudinal data to track within-individuals changes in sociosexuality as it relates to such life history transitions. Given the lack of prior longitudinal research in this area, it is likewise unknown what physiological mechanisms might mediate within-individual changes in sociosexuality through time but testosterone is a plausible candidate. To explore these questions, we drew on a large, long-running study of Filipino men (n = 288), who were single non-fathers at 25.9 years of age and were followed up 4-5 years later. We found that men with more unrestricted sociosexuality at baseline were more likely to experience relationship dissolution by follow-up, consistent with past work. Compared to men who remained single non-fathers at followup, men who became married residential fathers showed shifts towards more restricted global sociosexuality as well as sociosexual behavior. Relative to their own baseline values, married residential fathers also had more restricted sociosexuality in all domains at follow-up. They were the only group for whom this was found. We found theoretically-consistent but modest support for positive correlations between men's testosterone and their sociosexuality, but no evidence that the two change in tandem together through time. Our results suggest that some amount of between-individual differences in sociosexuality are not stable and can facultatively shift alongside other aspects of male reproductive effort.;MA339;CM;include;intraspecific;male-female
Patterns of participation and free riding in territorial conflicts among ringtailed lemurs (Lemur catta);"Cooperation in animal social groups may be limited by the threat of ""free riding,"" the potential for individuals to reap the benefits of other individuals' actions without paying their share of the costs. Here we investigate the factors that influence individual contributions to group-level benefits by studying individual participation in territorial defense among female ringtailed lemurs (Lemur catta). To control for potentially confounding factors, particularly group size, we studied two semi-free-ranging groups at the Duke University Primate Center. First, we used a combination of experimental and observational methods to investigate the costs and benefits of territorial defense for individual lemurs. We found three indications of costs: physical contact occurred during inter-group encounters, participation in territorial defense was negatively correlated with ambient temperature, and rates of self-directed behaviors increased during encounters. Benefits were more difficult to quantify, but observational and experimental tests suggested that individuals shared the gains of territorial defense by foraging in defended territories. Thus, during experiments in which one of the groups was prevented from defending its territory, the free-ranging group made more frequent incursions into the other group's territory. Second, we examined variation in participation in territorial defense. Individuals varied significantly in their rates of aggression and genital marking during inter-group encounters. The extensive variation documented among individuals was partially accounted for by dominance rank, kinship and patterns of parental care. However, we found no evidence to suggest that participation was enforced through punishment (policing) or exchange of benefits involving grooming. In conclusion, this study provides further insights into cooperative behavior in mammalian social groups by revealing how the costs and benefits of territoriality influence patterns of individual participation in the context of shared (collective) goods.  Springer-Verlag 2004.";MA274;CM;include;intraspecific;cooperation
Helping effort in primitively eusocial wasps;In primitively eusocial and cooperatively breeding societies, there is substantial individual variation in helping effort that is not accounted for by variation in genetic relatedness. In primitively eusocial wasps, helpers have a significant chance of inheriting breeding positions. Recent models suggest that because helpers with greater expected future fitness have more to lose, they should invest less in rearing the dominant's offspring. Observations and experiments on the paper wasp Polistes dominulus and the hover wasp Liostenogaster flavolineata support this prediction: helpers nearer to the front of the queue to inherit dominance, and helpers that stand to inherit larger, more productive groups, work less hard. These findings support the view that variation in social traits is best understood from a life-history perspective. Group augmentation effects, where greater helping effort leads to direct benefits through increased group size, seem less important in wasps. Further studies are required to understand how conflicts over helping effort are resolved in social wasps.  Finnish Zoological and Botanical Publishing Board 2006.;MA174;CM;include;intraspecific;cooperation
Ecological effects on gut bacterial communities in wild bumblebee colonies;1.Animal hosts harbour diverse and often specific bacterial communities (microbiota) in their gut. These microbiota can provide crucial services to the host such as aiding in digestion of food and immune defence. However, the ecological factors correlating with and eventually shaping these microbiota under natural conditions are poorly understood. 2.Bumblebees have recently been shown to possess simple and highly specific microbiota. We here examine the dynamics of these microbiota in field colonies of the bumblebee Bombus terrestris over one season. The gut bacteria were assessed with culture-independent methods, that is, with terminal restriction fragment length profiles of the 16S rRNA gene. 3.To further understand the factors that affect the microbiota, we experimentally manipulated field-placed colonies in a fully factorial experiment by providing additional food or by priming the workers' immune system by injecting heat-killed bacteria. We furthermore looked at possible correlates of diversity and composition of the microbiota for (i) natural infections with the microbial parasites Crithidia bombi and Nosema bombi, (ii) bumblebee worker size, (iii) colony identity, and (iv) colony age. 4.We found an increase in diversity of the microbiota in individuals naturally infected with either C. bombi or N. bombi. Crithidia bombi infections, however, appear to be only indirectly linked with higher microbial diversity when comparing colonies. The treatments of priming the immune system with heat-killed bacteria and additional food supply, as well as host body size, had no effect on the diversity or composition of the microbiota. Host colony identity had only a weak effect on the composition of the microbiota at the level of resolution of our method. We found both significant increases and decreases in the relative abundance of selected bacterial taxa over the season. 5.We present the first study on the ecological dynamics of gut microbiota in bumblebees and identify parasite infections, colony identity and colony age as important factors influencing the diversity and composition of the bacterial communities. The absence of an effect of our otherwise effective experimental treatments suggests a remarkable ability of the host to maintain a homoeostasis in this community under widely different environments.  2012 British Ecological Society.;MA111;CM;exclude;;
Allometry of animal-microbe interactions and global census of animal-associated microbes;"Animals live in close association with microorganisms, mostly prokaryotes, living in or on them as commensals, mutualists or parasites, and profoundly affecting host fitness. Most animal-microbe studies focus on microbial community structure; for this project, allometry (scaling of animal attributes with animal size) was applied to animal-microbe relationships across a range of species spanning 12 orders of magnitude in animal mass, from nematodes to whales. Microbial abundances per individual animal were gleaned from published literature and also microscopically counted in three species. Abundance of prokaryotes/individual versus animal mass scales as a nearly linear power function (exponent = 1.07, R =0.94). Combining this power function with allometry of animal abundance indicates that macrofauna have an outsized share of animal-associated microorganisms. The total number of animal-associated prokaryotes in Earths land animals was calculated to be 1.3-1.4 x 102 cells and the total of marine animal-associated microbes was calculated to be 8.6-9.0 x 10 cells. Animal-associated microbes thus total 2.1-2.3 x 102 of the approximately 10 prokaryotes on the Earth. Microbes associated with humans comprise 3.3-3.5% of Earths animal-associated microbes, and domestic animals harbour 14-20% of all animal-associated microbes, adding a new dimension to the scale of human impact on the biosphere. This novel allometric power function may reflect underlying mechanisms involving the transfer of energy and materials between microorganisms and their animal hosts. Microbial diversity indices of animal gut communities and gut microbial species richness for 60 mammals did not indicate significant scaling relationships with animal body mass; however, further research in this area is warranted.  2015 The Author(s) Published by the Royal Society. All rights reserved.";MA15;CM;exclude;;
Cooperation promotes the evolution of separate sexes from hermaphrodites with unitary growth;"Most animals have specialized into separate sexes but most plants remain hermaphroditic. The underlining cause for this is still unclear. Here we address this question by evolutionary stable strategy analysis and exact calculation of frequency-dependent selection and genetic drift in geographically structured populations. Reproductive investments of hermaphrodites are divided into male and female functions, and each sex requires linear investments that increase linearly with successful gamete number and reusable investments (RIs) that increase less than linearly. Individuals specializing into one sex require RIs of only this sex and thus can produce more gametes. However, these gametes suffer strong kin competition as they are of the same sex and gamete number of the other sex decreases. The success of individuals specializing into one sex requires individuals specializing into the other sex to cooperate with them, providing them with more opposite-sex gametes and relaxing them of the same-sex competition. The evolution of this cooperation does not require two rare mutations to happen simultaneously at the same place, because single-sex mutants can sparsely spread in a hermaphroditic population with RIs despite genetic drift and wait for mutants of the other sex to arise. RI resembles fixed cost in previous theories. However, previous theories considered all costs except for costs for gametes as fixed costs and this does not capture an important plant-animal difference; modular growth of sexual organs in most plants and some animals promotes reproductive investments to increase linearly with offspring number, so their investments in sexual organs are linear investments rather than fixed costs. This study shows the evolution of separate sexes from hermaphrodites as an example of the evolution of cooperation and mutualism as in harmony games, and highlights modular growth as an important factor that prevents most plants and some animals from evolving into separate sexes. (C) 2013 Elsevier Ltd. All rights reserved.";MA80;CM;include;intraspecific;theoretical/modelling, cooperation
COMPETITION VERSUS COOPERATION - SUCCESS OF INDIVIDUALS FORAGING ALONE AND IN GROUPS;Using a variant of information-sharing models, we examine the pros and cons of group foraging against the alternative of staying alone. Models of this category-assuming that in groups food finding by one results in food sharing by many-conclude that patch-finding rate improves with group size. In our modification interference among individuals reduces pooled searching efficiency of the group. We introduce a term, s, the probability of an individual's being among the ones sharing the food in a patch found by the group. Not unexpectedly, these fine-tunings prolong food-finding rates that push individuals in the group toward the foraging status of a solitary individual. With phenotype-related differences in s, foraging in groups turns out to be a less profitable option the lower an individual is ranked in the group. The model suggests that, in terms of food finding, individuals have to pay attention to their performance in the foraging group. The option of foraging alone may easily be a better strategy than that of a low-ranking individual foraging in a group. If so, the model also suggests groups assorted by phenotype.;MA62;CM;include;intraspecific;theoretical/modelling, cooperation
Social complexity: patterns, processes, and evolution;Abstract: Animal and human societies exhibit extreme diversity in the size, composition and cohesion of their social units, in the patterning of sex-specific reproductive skew, in the nature of parental care, in the form and frequency of cooperation and in their competitive regime, creating a diversity of socially complex societies. However, there is an ongoing debate about whether social complexity is a real, emergent property of a society or whether it only provides a conceptual framework for studying the diversity and evolution of societies. In this introduction to our topical collection, we identify three areas of current research addressing relevant challenges in the study of social complexity. First, previous studies have suffered from a lack of a common conceptual framework, including shared definitions, and existing measures of social complexity do not acknowledge its multiple components and dimensions. Second, most previous studies have ignored intraspecific variation, and the proximate and ultimate determinants of variation in social complexity, as well as their interactions, remain poorly known. Third, comparative studies of social complexity offer opportunities to explore its biological causes and correlates and but it is frequently difficult to identify the causal relationships involved and the development of general insights has been hampered by conceptual and methodological difficulties. In this paper, we briefly characterize these three challenges and offer guidance to the other contributions to this topical collection on social complexity by placing their key results in the context of these three topics. Significance statement: In this paper, we address the main current challenges in the study of social complexity and combine our brief overview with a synopsis of the other contributions to this topical collection on various aspects of social complexity.  2019, Springer-Verlag GmbH Germany, part of Springer Nature.;MA333;CM;exclude;;
Dihydrofolate reductase as a therapeutic target;"The folate antagonists are an important class of therapeutic compounds, as evidenced by their use as antiinfective, antineoplastic, and antiinflammatory drugs. Thus far, all of the clinically useful drugs of this class have been inhibitors of dihydrofolate reductase (DHFR), a key enzyme in the synthesis of thymidylate, and therefore, of DNA. The basis of the antiinfective selectivity of these compounds is clear; the antifolates trimethoprim and pyrimethamine are potent inhibitors of bacterial and protozoal DHFRs, respectively, but are only weak inhibitors of mammalian DHFRs. These species-selective agents apparently exploit the differences in the active site regions of the parasite and host enzymes. Methotrexate is the DHFR inhibitor used most often in a clinical setting as an anticancer drug and as an antiinflammatory and immunosuppressive agent. Considerable progress has been made recently in understanding the biochemical basis for the selectivity of this drug and the biochemical mechanism (or mechanisms) responsible for the development of resistance to treatment with the drug. This understanding has led to a new generation of DHFR inhibitors that are now in clinical trials.";MA91;CM;exclude;;
How individual and relative size affect participation in territorial defense and cortisol levels in a social fish;For many species, behaviors such as territory defense and parental care are energetically costly, but are nonetheless can provide substantial fitness gains. In systems in which both parents provide parental care, each of the parents benefits from exhibiting (or having their partner exhibit) these behaviors. However, in many cases, costs and benefits differ between parents due to factors such as size or sex. Different intruder types may also impose different costs on parents. Predatory intruders might consume offspring, whereas conspecifics might threaten the social status of a parent, or provide benefits as a potential group joiner or mate. Responses to these intrusions may also be associated with variation in individual stress responses. We investigated associations among male and female sizes, and the interaction between these, with defense against conspecific and heterospecific territorial intruders by members of successfully breeding pairs in the cichlid fish Neolamprologus pulcher. We also investigated whether cortisol levels were associated with size or participation in territory defense because each may be a cause or consequence of individual variation in the stress response. We found that females paired with large males performed fewer defensive behaviors than females paired with smaller males. Males paired with relatively large females had higher baseline cortisol levels than those paired with smaller females. Collectively, individual characteristics such as size have consequences for each individual's behavior, and also influence the behavior, and endocrine state of social partners.;MA188;CM;include;intraspecific, interspecific;cooperation
Concordance of bacterial communities of two tick species and blood of their shared rodent host;High-throughput sequencing is revealing that most macro-organisms house diverse microbial communities. Of particular interest are disease vectors whose microbiome could potentially affect pathogen transmission and vector competence. We investigated bacterial community composition and diversity of the ticks Dermacentor variabilis (n = 68) and Ixodes scapularis (n = 15) and blood of their shared rodent host, Peromyscus leucopus (n = 45) to quantify bacterial diversity and concordance. The 16S rRNA gene was amplified from genomic DNA from field-collected tick and rodent blood samples, and 454 pyrosequencing was used to elucidate their bacterial communities. After quality control, over 300 000 sequences were obtained and classified into 118 operational taxonomic units (OTUs, clustered at 97% similarity). Analysis of rarefied communities revealed that the most abundant OTUs were tick species-specific endosymbionts, Francisella and Rickettsia, and the commonly flea-associated bacterium Bartonella in rodent blood. An Arsenophonus and additional Francisella endosymbiont were also present in D. variabilis samples. Rickettsia was found in both tick species but not in rodent blood, suggesting that it is not transmitted during feeding. Bartonella was present in larvae and nymphs of both tick species, even those scored as unengorged. Relatively, few OTUs (e.g. Bartonella, Lactobacillus) were found in all sample types. Overall, bacterial communities from each sample type were significantly different and highly structured, independent of their dominant OTUs. Our results point to complex microbial assemblages inhabiting ticks and host blood including infectious agents, tick-specific endosymbionts and environmental bacteria that could potentially affect arthropod-vectored disease dynamics.  2015 John Wiley & Sons Ltd.;MA69;CM;exclude;;
