"","label","title","author","journal","issn","volume","number","pages","year","doi","abstract","n_duplicates","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female)"
"239","X.ISI.000168769100002","Individual versus social complexity, with particular reference to ant colonies","Anderson, C and McShea, DW","BIOLOGICAL REVIEWS","1464-7931",76,"2","211-237",2001,"10.1017/S1464793101005656","Insect societies - colonies of ants, bees, wasps and termites - vary enormously in their social complexity. Social complexity is a broadly used term that encompasses many individual and colony-level traits and characteristics such as colony size, polymorphism and foraging strategy. A number of earlier studies have considered the relationships among various correlates of social complexity in insect societies; in this review, we build upon those studies by proposing additional correlates and show how all correlates can be integrated in a common explanatory framework. The various correlates are divided among four broad categories (sections). Under `polyphenism' we consider the differences among individuals, in particular focusing upon `caste' and specialization of individuals. This is followed by a section on `totipotency' in which we consider the autonomy and subjugation of individuals. Under this heading we consider various aspects such as intracolony conflict, worker reproductive potential and physiological or morphological restrictions which limit individuals' capacities to perform a range of tasks or functions. A section entitled `organization of work' considers a variety of aspects, e.g. the ability to tackle group, team or partitioned tasks, foraging strategies and colony reliability and efficiency. A final section, `communication and functional integration', considers how individual activity is coordinated to produce an integrated and adaptive colony. Within each section we use illustrative examples drawn from the social insect literature (mostly from ants, for which there is the best data) to illustrate concepts or trends and make a number of predictions concerning how a particular trait is expected to correlate with other aspects of social complexity. Within each section we also expand the scope of the arguments to consider these relationships in a much broader sense of `sociality' by drawing parallels with other `social' entities such as multicellular individuals, which can be understood as `societies' of cells. The aim is to draw out any parallels and common causal relationships among the correlates. Two themes run through the study. The first is the role of colony size as an important factor affecting social complexity. The second is the complexity of individual workers in relation to the complexity of the colony. Consequently, this is an ideal opportunity to test a previously proposed hypothesis that `individuals of highly social ant species are less complex than individuals from simple ant species' in light of numerous social correlates. Our findings support this hypothesis. In summary, we conclude that, in general, complex societies are characterized by large colony size, worker polymorphism, strong behavioural specialization and loss of totipotency in its workers, low individual complexity, decentralized colony control and high system redundancy, low individual competence, a high degree of worker cooperation when tackling tasks, group foraging strategies, high tempo, multi-chambered tailor-made nests, high functional integration, relatively greater use of cues and modulatory signals to coordinate individuals and heterogeneous patterns of worker-worker interaction.",2,"MA239","","","",""
"130","X.ISI.000311433600008","Effects of social immunity and unicoloniality on host-parasite interactions in invasive insect societies","Ugelvig, Line V. and Cremer, Sylvia","FUNCTIONAL ECOLOGY","0269-8463",26,"6","1300-1312",2012,"10.1111/1365-2435.12013","1. Social insects have a very high potential to become invasive pest species. Here, we explore how their social lifestyle and their interaction with parasites may contribute to this invasive success. 2. Similar to solitary species, parasite release followed by the evolution of increased competitive ability can promote establishment of introduced social insect hosts in their introduced range. 3. Genetic bottlenecks during introduction of low numbers of founder individuals decrease the genetic diversity at three levels: the population, the colony and the individual, with the colony level being specific to social insects. Reduced genetic diversity can affect both the individual immune system and the collective colony-level disease defences (social immunity). Still, the dual immune system is likely to make social insects more robust to parasite attack. 4. Changes in social structure from small, family-based, territorially aggressive societies in native populations towards huge networks of cooperating nests (unicoloniality) occur in some invasive social insects, for example, most invasive ants and some termites. 5. Unicoloniality is likely to affect disease dynamics in multiple ways. The free exchange of individuals within the population leads to an increased genetic heterogeneity among individuals of a single nest, thereby decreasing disease transmission. However, the multitude of reproductively active queens per colony buffers the effect of individual diseased queens and their offspring, which may result in a higher level of vertical disease transmission in unicolonial societies. Lastly, unicoloniality provides a competitive advantage over native species, allowing them to quickly become the dominant species in the habitat, which in turn selects for parasite adaptation to this common host genotype and thus eventually a high parasite pressure. 6. Overall, invasions by insect societies are characterized by general features applying to all introduced species, as well as idiosyncrasies that emerge from their social lifestyle. It is important to study these effects in concert to be able to develop efficient management and biocontrol strategies.",2,"MA130","","","",""
"242","X.ISI.000168003400001","Cooperation and conflict in the evolution of multicellularity","Michod, RE and Roze, D","HEREDITY","0018-067X",86,"1","1-7",2001,"10.1046/j.1365-2540.2001.00808.x","Multicellular organisms probably originated as groups of cells formed in several ways, including cell proliferation from a group of founder cells and aggregation. Cooperation among cells benefits the group, but may be costly (altruistic) or beneficial (synergistic) to individual cooperating cells. In this paper, we study conflict mediation, the process by which genetic modifiers evolve that enhance cooperation by altering the parameters of development or rules of formation of cell groups. We are particularly interested in the conditions under which these modifiers lead to a new higher-level unit of selection with increased cooperation among group members and heritable variation in fitness at the group level. By sculpting the fitness variation and opportunity for selection at the two levels, conflict modifiers create new functions at the organism level. An organism is more than a group of cooperating cells related by common descent; organisms require adaptations that regulate conflict within. Otherwise their continued evolution is frustrated by the: creation of within-organism variation and conflict between levels of selection. The evolution of conflict modifiers is a necessary prerequisite to the emergence of individuality and the continued well being of the organism. Conflict leads - through the evolution of adaptations that reduce it - to greater individuality and harmony for the organism.",2,"MA242","","","",""
"160","X.ISI.000288164800001","A General Scheme to Predict Partner Control Mechanisms in Pairwise Cooperative Interactions Between Unrelated Individuals","Bshary, Redouan and Bronstein, Judith L.","ETHOLOGY","0179-1613",117,"4","271-283",2011,"10.1111/j.1439-0310.2011.01882.x","Recent years have seen an explosion in the diversity of partner control mechanisms hypothesised to stabilise cooperative behaviour among unrelated individuals. Game theory suggests numerous strategies, each with specific decision rules that allow cooperators to control a non-contributing partner. This diversity of hypothetical strategies seems likely to reflect diversity in the types of intraspecific cooperation and interspecific mutualism that exist in nature. It is therefore important to provide a framework that explains similarities and differences between the various hypothetical strategies and that predicts how key parameters that describe the natural history of natural systems favour different control mechanisms. We develop a novel unifying framework for pairwise interactions between unrelated individuals, in which we link specific control mechanisms to specific game structures. The latter are defined by unique combinations of the states of five parameters that describe investment, aspects of the payoff matrix, the number of interactions and partner choice. We find that specific control mechanisms potentially have utility in a limited number of game structures; conversely, each game structure may typically offer a few competing control mechanisms. Our framework offers theoreticians specific problems that await mathematical exploration, while at the same time offering empiricists guidelines for evaluating the game structure and corresponding control mechanisms in their systems.",2,"MA160","","","",""
"83","X.ISI.000358758700013","Building the microbiome in health and disease: niche construction and social conflict in bacteria","McNally, Luke and Brown, Sam P.","PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8436",370,"1675",NA,2015,"10.1098/rstb.2014.0298","Microbes collectively shape their environment in remarkable ways via the products of their metabolism. The diverse environmental impacts of macro-organisms have been collated and reviewed under the banner of `niche construction'. Here, we identify and review a series of broad and overlapping classes of bacterial niche construction, ranging from biofilm production to detoxification or release of toxins, enzymes, metabolites and viruses, and review their role in shaping microbiome composition, human health and disease. Some bacterial niche-constructing traits can be seen as extended phenotypes, where individuals actively tailor their environment to their benefit (and potentially to the benefit of others, generating social dilemmas). Other modifications can be viewed as non-adaptive by-products from a producer perspective, yet they may lead to remarkable within-host environmental changes. We illustrate how social evolution and niche construction perspectives offer complementary insights into the dynamics and consequences of these traits across distinct timescales. This review highlights that by understanding the coupled bacterial and biochemical dynamics in human health and disease we can better manage host health.",2,"MA83","","","",""
"17","X.ISI.000450564400002","From species to individuals: does the variation in ant-plant networks scale result in structural and functional changes?","Koch, Elmo B. A. and Dattilo, Wesley and Camarota, Flavio and Vasconcelos, Heraldo L.","POPULATION ECOLOGY","1438-3896",60,"4","309-318",2018,"10.1007/s10144-018-0634-5","Predicting the outcomes of any mutualistic interaction between ants and plants can be a very difficult task, since these outcomes are often determined by the ecological context in which the interacting species are embedded. Network theory has been an important tool to improve our understanding about the organizational patterns of animal-plant interactions. Nevertheless, traditionally, network studies have focused mainly on species-based differences and ignoring the importance of individual differences within populations. In this study, we evaluated if downscaling an ant-plant network from species to the individual level results in structural and functional changes in a network involving different-sized plant individuals. For this, we studied the extrafloral-nectar producing-tree Caryocar brasiliense (Caryocaraceae) and their associated ants in a Neotropical savanna. We observed 254 interactions involving 43 individuals of C. brasiliense and 47 ant species. The individual-based ant-plant network exhibited a nested pattern of interactions, with all developmental stages contributing equally to structuring this non-random pattern. We also found that plants with greater centrality within the network were better protected by their ant partners. However, plants with higher levels of individual specialization were not necessarily better protected by ants. Overall, we presented empirical evidence that intra-population variations are important for shaping ant-plant networks, since they can change the level of protection against herbivores conferred by the ants. These results highlight the importance of individual-based analyses of ecological networks, opening new research venues in the eco-evolutionary dynamics of ant-plant interactions.",2,"MA17","","","",""
"70","X.ISI.000374207800016","Information use and resource competition: an integrative framework","Lee, Alexander E. G. and Ounsley, James P. and Coulson, Tim and Rowcliffe, J. Marcus and Cowlishaw, Guy","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8452",283,"1825",NA,2016,"10.1098/rspb.2015.2550","Organisms may reduce uncertainty regarding how best to exploit their environment by collecting information about resource distribution. We develop a model to demonstrate how competition can facilitate or constrain an individual's ability to use information when acquiring resources. As resource distribution underpins both selection on information use and the strength and nature of competition between individuals, we demonstrate interdependencies between the two that should be common in nature. Individuals in our model can search for resources either personally or by using social information. We explore selection on social information use across a comprehensive range of ecological conditions, generalizing the producer scrounger framework to a wide diversity of taxa and resources. We show that resource ecology defined by scarcity, depletion rate and monopolizability determines patterns of individual differences in social information use. These differences suggest coevolutionary processes linking dominance systems and social information use, with implications for the evolutionary demography of populations.",2,"MA70","","","",""
"173","X.ISI.000279827700001","Viral quasispecies profiles as the result of the interplay of competition cooperation","Arbiza, Juan and Mirazo, Santiago and Fort, Hugo","BMC EVOLUTIONARY BIOLOGY","1471-2148",10,NA,NA,2010,"10.1186/1471-2148-10-137","Background: Viral quasispecies can be regarded as a swarm of genetically related mutants. A common approach employed to describe viral quasispecies is by means of the quasispecies equation (QE). However, a main criticism of QE is its lack of frequency-dependent selection. This can be overcome by an alternative formulation for the evolutionary dynamics: the replicator-mutator equation (RME). In turn, a problem with the RME is how to quantify the interaction coefficients between viral variants. Here, this is addressed by adopting an ecological perspective and resorting to the niche theory of competing communities, which assumes that the utilization of resources primarily determines ecological segregation between competing individuals (the different viral variants that constitute the quasispecies). This provides a theoretical framework to estimate quantitatively the fitness landscape. Results: Using this novel combination of RME plus the ecological concept of niche overlapping for describing a quasispecies we explore the population distributions of viral variants that emerge, as well as the corresponding dynamics. We observe that the population distribution requires very long transients both to A) reach equilibrium and B) to show a clear dominating master sequence. Based on different independent and recent experimental evidence, we find that when some cooperation or facilitation between variants is included in appropriate doses we can solve both A) and B). We show that a useful quantity to calibrate the degree of cooperation is the Shannon entropy. Conclusions: In order to get a typical quasispecies profile, at least within the considered mathematical approach, it seems that pure competition is not enough. Some dose of cooperation among viral variants is needed. This has several biological implications that might contribute to shed light on the mechanisms operating in quasispecies dynamics and to understand the quasispecies as a whole entity.",2,"MA173","","","",""
"19","X.ISI.000452178600011","Frequency dependence of pollinator visitation rates suggests that pollination niches can allow plant species coexistence","Benadi, Gita and Pauw, Anton","JOURNAL OF ECOLOGY","0022-0477",106,"5","1892-1901",2018,"10.1111/1365-2745.13025","1. How do many species coexist within a trophic level? Resource niches are the classical answer, but in plants which share a small set of abiotic resources, the possibilities for resource partitioning are limited. One possible explanation is that plant species have different pollination niches, with each species specialized to a subset of the available animal species. If this pollinator partitioning results in negative frequency dependence such that each plant species' reproduction is reduced when it becomes abundant, pollination niches could maintain plant diversity, provided that the strength of negative frequency dependence is sufficient to overcome fitness inequalities between species. 2. We tested this idea by quantifying the effect of species relative abundance on pollinator visitation rate in a 7,000 m(2) plot of South African Fynbos vegetation. In addition, we quantified the effect of intraspecific abundance variation at a smaller spatial scale (9 m(2) plots), documented species' pollination niches, and tested the importance of pollinators for seed set in a subset of the plant species. 3. We found that visitation rate indeed declined sharply across the 33 plant species with increasing abundance, but visitation rate was also somewhat depressed in very rare species such that the resulting relationship between visitation rate and relative abundance was hump-shaped. Pollinator niche partitioning among plant species was evident, but less pronounced than in many other studies. Visitation rate was slightly higher in more generalized species, suggesting that they have access to a larger pollination resource. At the intraspecific level and smaller spatial scale, results were less clear and varied among species. Pollinators enhanced seed set in most species. 4. Synthesis. The results imply that, above an abundance threshold, intraspecific competition for pollination could limit the reproduction of common species, thus promoting plant species coexistence. However, the rarest plant species could become extinct due to pollen limitation, that is, an Allee effect. In addition, interactions with pollinators may introduce frequency-independent fitness differences between plant species, thereby increasing the strength of negative frequency dependence required for stable coexistence. These findings shed new light on the role of the pollination niche in plant coexistence.",2,"MA19","","","",""
"256","X.ISI.A1997XF09900004","Culture and the evolution of social learning","Flinn, MV","EVOLUTION AND HUMAN BEHAVIOR","1090-5138",18,"1","23-67",1997,"10.1016/S1090-5138(96)00046-3","Applications of modern evolutionary theory to human culture have generated several different theoretical approaches that challenge traditional anthropological perspectives. `'Cultural selection'' and `'mind parasite'' theories model culture as an independent evolutionary system because transmission of cultural traits via social learning is distinct from transmission of genes via DNA replication, `'Dual-inheritance'' and `'co-evolution'' theories model culture as an intermediary evolutionary process that involves information from two inheritance systems: genetics and social learning, `'Evolutionary psychology'' theories emphasize that the evolutionary history of natural selection on mental processes links culture and biological adaptation; hence, cultural information is viewed as part of the organic phenotype and not an independent evolutionary system, Cross-cultural universals and scenarios of the `'environment of evolutionary adaptedness'' are used to identify characteristics of the `'evolved mind'' (human nature). `'Behavioral ecology'' theories examine relations between behavior and environmental context, Behavioral/cultural variations are viewed as products of flexible decision-making processes (evolved mind) that may respond adaptively to micro-environmental differences, It is difficult to devise empirical tests that distinguish among these theories, because they share many basic premises and make similar predictions about human behavior. Indeed, some of the apparent differences may be more semantic than substantive. Social learning is the key process underlying these evolutionary paradigms, Here I argue that human learning mechanisms are products of natural selection, and hence process information in ways that reflect evolutionary design, I review common objections to this hypothesis, including (1) learning processes are uncoupled from genetics and biological adaptation; (2) culture (or its effects) is partly extrasomatic; (3) culture, by most definitions, involves mental phenomena, including conscious thought; (4) culture involves the use of arbitrary symbols to communicate information; (5) culture appears to have emergent properties at the group level, such as shared values and beliefs resulting in political and religious institutions; (6) culture involves historical processes; and (7) complex culture is uniquely human-we need an explanation for why the human species alone evolved such extensive social learning aptitudes. I suggest that these controversies can be resolved, although empirical tests are difficult. I posit that social competition was a primary selective pressure on human mental abilities (Alexander 1989) and that this favored domain-general, constructivist learning capabilities (e.g., Quartz and Sejnowski, in press) that can manage context-dependent analysis and integrate information from domain-specific mechanisms (Hirschfeld and Gelman 1994; MacDonald 1991; Sperber 1996). Humans are unique in the extraordinary levels of novelty that are generated by the processing of socially learned information. Human culture is cumulative; human cognition produces new ideas built upon the old. To a degree that far surpasses that of any other species, human mental processes must contend with a constantly changing information environment of their own creation. Cultural information may be especially dynamic because it is a fundamental aspect of human social competition. Apparently arbitrary changes in cultural traits, such as clothing styles, music, art, food, dialects, and so forth, may reflect information arms races among social competitors. The remarkable developmental plasticity and cross domain integration of some cognitive mechanisms may be products of selection for special sensitivity to variable social context. Human `'culture'' is not just a pool or source of information; it is an arena and theater of social manipulation and competition. Studies of human behavior-including language, kinship, mating relationships, subsistence, economics, and politics-generally are consistent with an evolutionary basis for social learning, but often they fail to add specific new knowledge about the mechanisms. Analyses of cognitive aptitudes underlying language, kinship, and so forth, often are inconclusive because cultural information (and consequent behavior) involves complex interaction among history, environmental variation, ontogenetic pathways of mental processes, and specific context. I suggest that empirical tests of evolutionary culture theory must build upon identification of apparent universals and examine individual variability by incorporating developmental psychology, environmental conditions, and social and historical context. This synthesis would benefit from enhanced cooperation between cognitive psychologists and cultural anthropologists. (C) Elsevier Science Inc., 1997.",2,"MA256","","","",""
