"","label","title","author","journal","issn","volume","number","pages","year","doi","abstract","n_duplicates","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female)"
"244","X.ISI.000088212200005","Hot spots, cold spots, and the geographic mosaic theory of coevolution","Gomulkiewicz, R and Thompson, JN and Holt, RD and Nuismer, SL and Hochberg, ME","AMERICAN NATURALIST","0003-0147",156,"2","156-174",2000,"10.1086/303382","Species interactions commonly coevolve as complex geographic mosaics of populations shaped by differences in local selection and gene flow. We use a haploid matching-alleles model for coevolution to evaluate how a pair of species coevolves when fitness interactions are reciprocal in some locations ({''}hot spots{''}) but not in others ({''}cold spots{''}). Our analyses consider mutualistic and antagonistic interspecific interactions and a variety of gene Dow patterns between hot and cold spots. We found that hot and cold spots together with gene flow influence coevolutionary dynamics in four important ways. First, hot spots need not be ubiquitous to have a global influence on evolution, although rare hat spots wilt not have a disproportionate impact unless selection is relatively strong there. Second, asymmetries in gene flow can influence local adaptation, sometimes creating stable equilibria at which species experience minimal fitness in hot spots and maximal fitness in cold spots, or vice versa. Third, asymmetries in gene flow are no more important than asymmetries in population regulation for determining the maintenance of local polymorphisms through coevolution. Fourth, intraspecific allele frequency differences among hot and cold spot populations evolve under some, but not all, conditions. That is, selection mosaics are indeed capable of producing spatially variable coevolutionary outcomes across the landscapes over which species interact. Altogether, our analyses indicate that coevolutionary trajectories can be strongly shaped by the geographic distribution of coevolutionary hot and cold spots, and by the pattern of gene flow among populations.",2,"MA244","","","",""
"39","X.ISI.000455950200003","Male dominance relationships in an extremely large chimpanzee community at Ngogo, Kibale National Park, Uganda","Watts, David P.","BEHAVIOUR","0005-7959",155,"13-15","969-1009",2018,"10.1163/1568539X-00003517","Male dominance hierarchies occur in many group-living primates and some non-primate mammals. Variation in aspects of agonistic relationships such as how many dyads show bidirectionality in aggression leads to variation in dominance hierarchies along a continuum from egalitarian (relatively small agonistic power differences between adjacently-ranked individuals, shallow hierarchies) to despotic (relatively large differences, steep hierarchies). Ranks usually depend mostly or entirely on individual characteristics that influence fighting ability (e.g., body size) and show inverse-U shaped relationships to age. However, coalitionary support sometimes also influences ranks. Chimpanzees (Pan troglodytes) form multi-male, multi-female communities within which males compete for status. Males typically form dominance hierarchies, and data from multiple study show that rank is positively related to paternity success. Males also often form coalitions and some dyads form long-term alliances. Effective coalitionary support can help individuals improve and maintain their ranks, and some evidence supports the hypothesis that coalitionary aggression generally, and the positions that males hold in coalitions networks specifically, influences paternity success. Hierarchy steepness varies among communities and within communities over time; variation in the number of prime-aged males per community is a likely source of this variation. Long-term data from an extremely large chimpanzee community with unusually many males, at Ngogo, Kibale National Park, Uganda, are largely consistent with previous analyses of male chimpanzee dominance hierarchies, but show several notable contrasts. Males at Ngogo formed significantly linear hierarchies and hierarchy steepness was greater than expected if the outcomes of agonistic interactions were random. However, variation in steepness did not show the significant inverse relationship to the number of ``prime-aged{''} males documented for other chimpanzee communities and average steepness was high given the large number of males. Ranks showed an inverse-U shaped relationship to age, although individual rank trajectories varied considerably, but males attained their highest lifetime ranks at later ages and maintained relatively high ranks to later ages than those at other chimpanzee research sites. Two measures of coalition networks, strength and Bonacich power, showed significant positive relationships with male ranks. Strength is the rate at which males joined coalitions. Bonacich power is a measure of network centrality that assesses a male's relational power, or influence (Bonacich, 1987): a male with high Bonacich power formed coalitions with relatively many other males who were also central in the coalition network, i.e., he was strongly connected to powerful others. On average, males also attained maximum values for these and other network measures relatively late and maintained relatively high values to relatively late ages. High coalition network strength, Bonacich power, and eigenvector centrality early in adulthood were associated with high peak ranks at later ages. However, the direction of causality between participation in coalition networks and ranks is not yet clear, and the effects of body size on dominance ranks and individual rank trajectories remains to be explored. Ngogo is a favourable habitat for chimpanzees and survivorship there is unusually high; this presumably facilitates the ability of males to maintain high competitive ability longer than at other sites and shifts rank trajectories toward older ages and leads to relatively steep hierarchies despite the fact that many male dyads have similar competitive ability. Future work will assess the impact of coalitions on dominance relationships in more detail and the relationship of coalitionary aggression to paternity success.",2,"MA39","","","",""
"182","X.ISI.000267881500010","Comparative evolution of flower and fruit morphology","Whitney, Kenneth D.","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8452",276,"1669","2941-2947",2009,"10.1098/rspb.2009.0483","Angiosperm diversification has resulted in a vast array of plant morphologies. Only recently has it been appreciated that diversification might have proceeded quite differently for the two key diagnostic structures of this clade, flowers and fruits. These structures are hypothesized to have experienced different selective pressures via their interactions with animals in dispersal mutualisms, resulting in a greater amount of morphological diversification in animal-pollinated flowers than in animal-dispersed fruits. I tested this idea using size and colour traits for the flowers and fruits of 472 species occurring in three floras (St John, Hawaii and the Great Plains). Phylogenetically controlled analyses of nearest-neighbour distances in multidimensional trait space matched the predicted pattern: in each of the three floras, flowers were more divergent from one another than were fruits. In addition, the spacing of species clusters differed for flowers versus fruits in the flora of St John, with clusters in flower space more divergent than those in fruit space. The results are consistent with the idea that a major driver of angiosperm diversification has been stronger selection for divergent floral morphology than for divergent fruit morphology, although genetic, physiological and ecological constraints may also play a role.",2,"MA182","","","",""
"149","X.ISI.000298174700001","The evolution of cooperative turn-taking in animal conflict","Franz, Mathias and van der Post, Daniel and Schuelke, Oliver and Ostner, Julia","BMC EVOLUTIONARY BIOLOGY","1471-2148",11,NA,NA,2011,"10.1186/1471-2148-11-323","Background: A fundamental assumption in animal socio-ecology is that animals compete over limited resources. This view has been challenged by the finding that individuals might cooperatively partition resources by `` taking turns{''}. Turn-taking occurs when two individuals coordinate their agonistic behaviour in a way that leads to an alternating pattern in who obtains a resource without engaging in costly fights. Cooperative turn-taking has been largely ignored in models of animal conflict and socio-ecological models that explain the evolution of social behaviours based only on contest and scramble competition. Currently it is unclear whether turn-taking should be included in socio-ecological models because the evolution of turn-taking is not well understood. In particular, it is unknown whether turn-taking can evolve when fighting costs and assessment of fighting abilities are not fixed but emerge from evolved within-fight behaviour. We address this problem with an evolutionary agent-based model. Results: We found that turn-taking evolves for small resource values, alongside a contest strategy that leads to stable dominance relationships. Turn-taking leads to egalitarian societies with unclear dominance relationships and non-linear dominance hierarchies. Evolutionary stability of turn-taking emerged despite strength differences among individuals and the possibility to evolve within-fight behaviour that allows good assessment of fighting abilities. Evolutionary stability emerged from frequency-dependent effects on fitness, which are modulated by feedbacks between the evolution of within-fight behaviour and the evolution of higher-level conflict strategies. Conclusions: Our results reveal the impact of feedbacks between the evolution of within-fight behaviour and the evolution of higher-level conflict strategies, such as turn-taking. Similar feedbacks might be important for the evolution of other conflict strategies such as winner-loser effects or coalitions. However, we are not aware of any study that investigated such feedbacks. Furthermore, our model suggests that turn-taking could be used by animals to partition low value resources, but to our knowledge this has never been tested. The existence of turntaking might have been overlooked because it leads to societies with similar characteristics that have been expected to emerge from scramble competition. Analyses of temporal interaction patterns could be used to test whether turn-taking occurs in animals.",2,"MA149","","","",""
"258","X.ISI.A1996VV02000007","Marine chemical ecology: What's known and what's next?","Hay, ME","JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY","0022-0981",200,"1-2","103-134",1996,"10.1016/S0022-0981(96)02659-7","In this review, I summarize recent developments in marine chemical ecology and suggest additional studies that should be especially productive. Direct tests in both the field and laboratory show that secondary metabolites commonly function as defenses against consumers. However, some metabolites also diminish fouling, inhibit competitors or microbial pathogens, and serve as gamete attractants; these alternative functions are less thoroughly investigated. We know little about how consumers perceive secondary metabolites or how ecologically realistic doses of defensive metabolites affect consumer physiology or fitness, as opposed to feeding behavior. Secondary metabolites have direct consequences, but they do not act in isolation from other prey characteristics or from the physical and biological environment in which organisms interact with their natural enemies. This mandates that marine chemical ecology be better integrated into a broader and more complex framework that includes aspects of physiological, population, community, and even ecosystem ecology. Recent advances in this area involve assessing how chemically mediated interactions are affected by physical factors such as flow, desiccation, UV radiation, and nutrient availability, or by biological forces such as the palatability or defenses of neighbors, fouling organisms, or microbial symbionts. Chemical defenses can vary dramatically among geographic regions, habitats, individuals within a local habitat, and within different portions of the same individual. Factors affecting this variance are poorly known, but include physical stresses and induction due to previous attack. Studies are needed to assess which consumers induce prey defenses, how responses vary in environments with differing physical characteristics, and whether the `induced' responses are a direct response to consumer attack or are a defense against microbial pathogens invading via feeding wounds. Although relatively unstudied, ontogenetic shifts in concentrations and types of defenses occur in marine species, and patterns of larval chemical defenses appear to provide insights into the evolution of complex life cycles and of differing modes of development among marine invertebrates. The chemical ecology of marine microbes is vastly underappreciated even though microbes produce metabolites that can have devastating indirect effects on non-target organisms (e.g., red tide related fish kills) and significantly affect entire ecosystems. The natural functions of these metabolites are poorly understood, but they appear to deter both consumers and other microbes. Additionally, marine macro-organisms use metabolites from microbial symbionts to deter consumers, subdue prey, and defend their embryos from pathogens. Microbial chemical ecology offers unlimited possibilities for investigators that develop rigorous and more ecologically relevant approaches.",2,"MA258","","","",""
"73","X.ISI.000368923100016","Dominance in domestic dogs-A response to Schilder et al. (2014)","Bradshaw, John W. S. and Blackwell, Emily-Jayne and Casey, Rachel A.","JOURNAL OF VETERINARY BEHAVIOR-CLINICAL APPLICATIONS AND RESEARCH","1558-7878",11,"SI","102-108",2016,"10.1016/j.jveb.2015.11.008","We here respond to the claim by Schilder and colleagues (Schilder, M. B. H., Vinke, C. M., van der Borg, J. A. M., 2014. Dominance in domestic dogs revisited: Useful habit and useful construct? J. Vet. Behav.: Clin. App. Res. 9, 184-191) that dominance is a useful construct in the interpretation of companion dog behavior. We first make the distinction between the well-established use of the dominance framework in the ethology of wild species, and its more contentious use in the domestic dog as a character trait and as a descriptor of motivation. By evaluating recent studies of canine ``personality{''} (individual differences in behavior that are consistent across time and context), we conclude that there is no evidence that dominance is a character trait of individual dogs, but rather that it is a property of relationships, that can arise due to asymmetries in any one of at least 3 distinct personality traits. We question whether concepts derived from wolf behavior have much utility in interpreting the behavior of domestic dogs because recent studies of groups of free-ranging dogs confirm that the dog has lost 3 traits key to the social organization of the gray wolf, namely coordinated group hunting, reproductive suppression, and provisioning of cubs by nonreproducing relatives. We further question whether studies of free-ranging dogs, which routinely compete for physical resources, provide an appropriate framework for interpreting the behavior of companion dogs, which generally do not. We then reinterpret Schenkel's ``active submission{''} posture as primarily affiliative and an indicator of the dependence of younger, inexperienced dogs on the older members of their social group. By reviewing the key literature on the cognitive abilities of domestic dogs and other social Carnivora, we demonstrate that the primate-based ``Utrecht School{'' model of dominance makes assumptions that are invalid for domestic dogs, because the overwhelming balance of evidence indicates that relationships among social Carnivora are based on noncognitive mechanisms. We conclude by examining the implications of Schilder and colleagues' model for the management of relationships between dogs and their owners. (C) 2016 Elsevier Inc. All rights reserved.",2,"MA73","","","",""
"213","X.ISI.000239701700003","Recombination and selection shape the molecular diversity pattern of nitrogen-fixing Sinorhizobium sp associated to Medicago","Bailly, Xavier and Olivieri, Isabelle and De Mita, Stephane and Cleyet-Marel, Jean-Claude and Bena, Gilles","MOLECULAR ECOLOGY","0962-1083",15,"10","2719-2734",2006,"10.1111/j.1365-294X.2006.02969.x","We investigate the genetic structure and molecular selection pattern of a sympatric population of Sinorhizobium meliloti and Sinorhizobium medicae. These bacteria fix nitrogen in association with plants of the genus Medicago. A set of 116 isolates were obtained from a soil sample, from root nodules of three groups of plants representing among-species, within-species and intraline diversity in the Medicago genus. Bacteria were characterized by sequencing at seven loci evenly distributed along the genome of both Sinorhizobium species, covering the chromosome and the two megaplasmids. We first test whether the diversity of host plants influence the bacterial diversity recovered. Using the same data set, we then analyse the selective pattern at each locus. There was no relationship between the diversity of Medicago plants that were used for sampling and the diversity of their symbionts. However, we found evidence of selection within each of the two main symbiotic regions, located on the two different megaplasmids. Purifying selection or a selective sweep was found to occur in the nod genomic region, which includes genes involved in nodulation specificity, whereas balancing selection was detected in the exo region, close to genes involved in exopolysaccharide production. Such pattern likely reflects the interaction between host plants and bacterial symbionts, with a possible conflict of interest between plants and cheater bacterial genotypes. Recombination appears to occur preferentially within and among loci located on megaplasmids, rather than within the chromosome. Thus, recombination may play an important role in resolving this conflict by allowing different selection patterns at different loci.",2,"MA213","","","",""
"18","X.ISI.000443691000001","Plant geographic phenotypic variation drives diversification in its associated community of a phytophagous insect and its parasitoids","Yu, Hui and Liang, Dan and Tian, Enwei and Zheng, Linna and Kjellberg, Finn","BMC EVOLUTIONARY BIOLOGY","1471-2148",18,NA,NA,2018,"10.1186/s12862-018-1239-5","Background: While the communities constituted by phytophageous insects and their parasites may represent half of all terrestrial animal species, understanding their diversification remains a major challenge. A neglected idea is that geographic phenotypic variation in a host plant may lead to heterogeneous evolutionary responses of the different members of the associated communities. This could result in diversification on a host plant by ecological speciation in some species, leading to geographic variation in community composition. In this study we investigated geographic variation of inflorescence receptacle size in a plant, Ficus hirta, and how the hymenopteran community feeding in the inflorescences has responded. Our predictions were: 1) Inflorescence size variation affects wasp species differently depending on how they access oviposition sites. 2) In some affected lineages of wasps, we may observe vicariant, parapatric species adapted to different inflorescence sizes. Results: We show that fig (the enclosed inflorescence of Ficus) wall thickness varies geographically. The fig entering pollinating wasp was not affected, while the parasites ovipositing through the fig wall were. Two parapatric species of Philotrypesis, exhibiting strikingly different ovipositor lengths, were recorded. One species of Sycoscapter was also present, and it was restricted, like the shorter-ovipositor Philotrypesis, to the geographic zone where fig walls were thinner. Conclusions: Previous work on fig wasps suggested that parapatric geographic ranges among congenerics were due to adaptation to variation in abiotic factors, complemented by interspecific competition. Our results show that parapatric ranges may also result from adaptation to variation in biotic factors. Within an insect community, differences among species in their response to geographic phenotypic variation of their host plant may result in geographically heterogeneous community structure. Such heterogeneity leads to heterogeneous interaction networks among sites. Our results support the hypothesis that plant geographic phenotypic variation can be a driver of diversification in associated insect communities, and can complement other diversification processes.",2,"MA18","","","",""
"62","X.ISI.000389773900037","Exploration is dependent on reproductive state, not social state, in a cooperatively breeding bird","Edwards, Hannah A. and Dugdale, Hannah L. and Richardson, David S. and Komdeur, Jan and Burke, Terry","BEHAVIORAL ECOLOGY","1045-2249",27,"6","1889-1896",2016,"10.1093/beheco/arw119","Personality is an intriguing phenomenon in populations because it constrains behavioral flexibility. One theory suggests that personality could be generated and maintained if dependent on asset protection. It is predicted that trade-offs with fitness expectations and survival probability encourage consistent behavioral differences among individuals (personality). Although not mutually exclusive, the social niche specialization hypothesis suggests that a group of individuals that repeatedly interact will develop personality to avoid costly social conflict. The point at which behavioral consistency originates in the social niche hypothesis is still unclear, with predictions for development after a change in social status. In the facultative cooperatively breeding Seychelles warbler (Acrocephalus sechellensis), residing on Cousin Island, breeding vacancies are limited and this forces individuals into different social roles. We used this system to test whether reproductive and social state predicted among-individual differences in exploration. We had 2 predictions. First, that an individual's start in life can predict personality, whereby young individuals with a good start to life (associated with early age reproduction and earlier onset survival senescence) are fast explorers, suggesting reproductive state-dependence. Second, that an individual's social status can predict personality, whereby dominant individuals will be fast explorers, suggesting that the behavior is social state-dependent. Neither of the behaviors was associated with social state and social state did not affect behavioral consistency. However, novel object exploration was associated with a proxy of reproductive state. Our results provide further support for state being a mechanism for generating individual differences in behavior.",2,"MA62","","","",""
"219","X.ISI.000227254000001","Effects of biodiversity on ecosystem functioning: A consensus of current knowledge","Hooper, DU and Chapin, FS and Ewel, JJ and Hector, A and Inchausti, P and Lavorel, S and Lawton, JH and Lodge, DM and Loreau, M and Naeem, S and Schmid, B and Setala, H and Symstad, AJ and Vandermeer, J and Wardle, DA","ECOLOGICAL MONOGRAPHS","0012-9615",75,"1","3-35",2005,"10.1890/04-0922","Humans are altering the composition of biological communities through a variety of activities that increase rates of species invasions and species extinctions, at all scales, from local to global. These changes in components of the Earth's biodiversity cause concern for ethical and aesthetic reasons, but they also have a strong potential to alter ecosystem properties and the goods and services they provide to humanity. Ecological experiments, observations, and theoretical developments show that ecosystem properties depend greatly on biodiversity in terms of the functional characteristics of organisms present in the ecosystem and the distribution and abundance of those organisms over space and time. Species effects act in concert with the effects of climate, resource availability, and disturbance regimes in influencing ecosystem properties. Human activities can modify all of the above factors; here we focus on modification of these biotic controls. The scientific community has come to a broad consensus on many aspects of the relationship between biodiversity and ecosystem functioning, including many points relevant to management of ecosystems. Further progress will require integration of knowledge about biotic and abiotic controls on ecosystem properties, how ecological communities are structured, and the forces driving species extinctions and invasions. To strengthen links to policy and management, we also need to integrate our ecological knowledge with understanding of the social and economic constraints of potential management practices. Understanding this complexity, while taking strong steps to minimize current losses of species, is necessary for responsible management of Earth's ecosystems and the diverse biota they contain. Based on our review of the scientific literature, we are certain of the following conclusions: 1)Species' functional characteristics strongly influence ecosystem properties. Functional characteristics operate in a variety of contexts, including effects of dominant species, keystone species', ecological engineers, and interactions among species (e.g., competition, facilitation, mutualism, disease, and predation). Relative abundance alone is not always a good predictor of the ecosystem-level importance of a species, as even relatively rare species (e.g., a keystone predator) can strongly influence pathways of energy and material flows. 2) Alteration of biota in ecosystems via species invasions and extinctions caused by human activities has altered ecosystem goods and services in many well-documented cases. Many of these changes are difficult, expensive, or impossible to reverse or fix with technological solutions. 3) The effects of species loss or changes in composition, and the mechanisms by which the effects manifest themselves, can differ among ecosystem properties, ecosystem types, and pathways of potential community change. 4) Some ecosystem properties are initially insensitive to species loss because (a) ecosystems may have multiple species that carry out similar functional roles, (b) some species may contribute relatively little to ecosystem properties, or (c) properties may be primarily controlled by abiotic environmental conditions. 5) More species are needed to insure a stable supply of ecosystem goods and services as spatial and temporal variability increases, which typically occurs as longer time periods and larger areas are considered. We have high confidence in the following conclusions: 1) Certain combinations of species are complementary in their patterns of resource use and can increase average rates of productivity and nutrient retention. At the same time, environmental conditions can influence the importance of complementarity in structuring communities. Identification of which and how many species act in a complementary way in complex communities is just beginning. 2) Susceptibility to invasion by exotic species is strongly influenced by species composition and, under similar environmental conditions, generally decreases with increasing species richness. However, several other factors, such as propagule pressure, disturbance regime, and resource availability also strongly influence invasion success and often override effects of species richness in comparisons across different sites or ecosystems. 3) Having a range of species that respond differently to different environmental perturbations can stabilize ecosystem process rates in response to disturbances and variation in abiotic conditions. Using practices that maintain a diversity of organisms of different functional effect and functional response types will help preserve a range of management options. Uncertainties remain and further research is necessary in the following areas: 1) Further resolution of the relationships among taxonomic diversity, functional diversity, and community structure is important for identifying mechanisms of biodiversity effects. 2) Multiple trophic levels are common to ecosystems but have been understudied in biodiversity/ecosystem functioning research. The response of ecosystem properties to varying composition and diversity of consumer organisms is much more complex than responses seen in experiments that vary only the diversity of primary producers. 3) Theoretical work on stability has outpaced experimental, work, especially field research. We need long-term experiments to be able to assess temporal stability, as well as experimental perturbations to assess response to and recovery from a variety of disturbances. Design and analysis of such experiments must account for several factors that covary with species diversity. 4) Because biodiversity both responds to and influences ecosystem properties, understanding the feedbacks involved is necessary to integrate results from experimental communities with patterns seen at broader scales. Likely patterns of extinction and invasion need to be linked to different drivers of global change, the forces that structure communities, and controls on ecosystem properties for the development of effective management and conservation strategies. 5) This paper focuses primarily on terrestrial systems, with some coverage of freshwater systems, because that is where most empirical and theoretical study has focused. While the fundamental principles described here should apply to marine systems, further study of that realm is necessary. Despite some uncertainties about the mechanisms and circumstances under which diversity influences ecosystem properties, incorporating diversity effects into policy and management is essential, especially in making decisions involving large temporal and spatial scales. Sacrificing those aspects of ecosystems that are difficult or impossible to reconstruct, such as diversity, simply because we are not yet certain about the extent and mechanisms by which they affect ecosystem properties, will restrict future management options even further. It is incumbent upon ecologists to communicate this need, and the values that can derive from such a perspective, to those charged with economic and policy decision-making.",2,"MA219","","","",""
"132","X.ISI.000310554300008","Ecological effects on gut bacterial communities in wild bumblebee colonies","Koch, Hauke and Cisarovsky, Gabriel and Schmid-Hempel, Paul","JOURNAL OF ANIMAL ECOLOGY","0021-8790",81,"6","1202-1210",2012,"10.1111/j.1365-2656.2012.02004.x","1. Animal hosts harbour diverse and often specific bacterial communities (microbiota) in their gut. These microbiota can provide crucial services to the host such as aiding in digestion of food and immune defence. However, the ecological factors correlating with and eventually shaping these microbiota under natural conditions are poorly understood. 2. Bumblebees have recently been shown to possess simple and highly specific microbiota. We here examine the dynamics of these microbiota in field colonies of the bumblebee Bombus terrestris over one season. The gut bacteria were assessed with culture-independent methods, that is, with terminal restriction fragment length profiles of the 16S rRNA gene. 3. To further understand the factors that affect the microbiota, we experimentally manipulated field-placed colonies in a fully factorial experiment by providing additional food or by priming the workers immune system by injecting heat-killed bacteria. We furthermore looked at possible correlates of diversity and composition of the microbiota for (i) natural infections with the microbial parasites Crithidia bombi and Nosema bombi, (ii) bumblebee worker size, (iii) colony identity, and (iv) colony age. 4. We found an increase in diversity of the microbiota in individuals naturally infected with either C. bombi or N. bombi. Crithidia bombi infections, however, appear to be only indirectly linked with higher microbial diversity when comparing colonies. The treatments of priming the immune system with heat-killed bacteria and additional food supply, as well as host body size, had no effect on the diversity or composition of the microbiota. Host colony identity had only a weak effect on the composition of the microbiota at the level of resolution of our method. We found both significant increases and decreases in the relative abundance of selected bacterial taxa over the season. 5. We present the first study on the ecological dynamics of gut microbiota in bumblebees and identify parasite infections, colony identity and colony age as important factors influencing the diversity and composition of the bacterial communities. The absence of an effect of our otherwise effective experimental treatments suggests a remarkable ability of the host to maintain a homoeostasis in this community under widely different environments.",2,"MA132","","","",""
