"","label","title","author","journal","issn","volume","number","pages","year","doi","abstract","n_duplicates","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female)"
"58","X.ISI.000391840900015","Intra- and interindividual differences in the costs and benefits of intergroup aggression in female vervet monkeys","Arseneau-Robar, T. Jean M. and Taucher, Anouk L. and Schnider, Alessandra B. and van Schaik, Carel P. and Willems, Erik P.","ANIMAL BEHAVIOUR","0003-3472",123,NA,"129-137",2017,"10.1016/j.anbehav.2016.10.034","In social species, fighting in intergroup conflicts is one of the riskiest cooperative activities group members engage in, particularly for individuals of the smaller sex. In a number of species, female group members are significantly smaller than males, so the costs associated with intergroup aggression outweigh the potential benefits and females avoid participating. Studies conducted on species in which females are active participants have consistently found that they fight to defend access to food resources and that high-ranking females tend to be more active than low-rankers. However, additional factors may modulate the costs and benefits of participation, creating differences between individuals and variability within individuals over time. In this study, we investigated costs and benefits that potentially affect female vervet monkey, Chlorocebus aethiops pygerythrus, participation in intergroup conflicts. We observed the participation of 35 females in three groups, during 115 intergroup conflicts. Our findings suggest that female vervet monkeys defend access to valuable food resources, as well as to areas that are intensely used in the long term; however, rank also influenced female participation indicating that the potential benefits gained from resource defence vary with one's priority of access to these resources. We found that females were more likely to participate aggressively when they did not have an infant, and when they received more male support throughout the intergroup conflict, suggesting these factors influence the perceived risk, or costs, of intergroup aggression. Because we observed considerable temporal variability in both the proportion of female group members with infants and the number and identity of male group members (i.e. amount of male support provided), the relative fighting ability of neighbouring groups will inevitably fluctuate. Thus, our findings may help explain the lack of stable intergroup dominance relationships observed in many studies of intergroup conflict. (C) 2016 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA58","","","",""
"97","X.ISI.000349764600001","Between-group competition, intra-group cooperation and relative performance","Cardenas, Juan C. and Mantilla, Cesar","FRONTIERS IN BEHAVIORAL NEUROSCIENCE","1662-5153",9,NA,NA,2015,"10.3389/fnbeh.2015.00033","We report the results of a new public goods experiment with an intra-group cooperation dilemma and inter-group competition. In our design subjects receive information about their relative individual and group performance after each round with non-incentivized and then incentivized group competition. We found that, on average, individuals with low relative performance reduce their contributions to the public good, but groups with low performance increase theirs. With incentivized competition, where the relative ranking of the group increases individual payoffs, the reaction to relative performance is larger with individuals contributing more to the group; further, we observe that the variance of strategies decreases as individual and group rankings increase. These results offer new insights on how social comparison shapes similar reactions in games with different incentives for group performance and how competition and cooperation can influence each other.",2,"MA97","","","",""
"29","X.ISI.000434093100023","Simple foraging rules in competitive environments can generate socially structured populations","Cantor, Mauricio and Farine, Damien R.","ECOLOGY AND EVOLUTION","2045-7758",8,"10","4978-4991",2018,"10.1002/ece3.4061","Social vertebrates commonly form foraging groups whose members repeatedly interact with one another and are often genetically related. Many species also exhibit within-population specializations, which can range from preferences to forage in particular areas through to specializing on the type of prey they catch. However, within-population structure in foraging groups, behavioral homogeneity in foraging behavior, and relatedness could be outcomes of behavioral interactions rather than underlying drivers. We present a simple process by which grouping among foragers emerges and is maintained across generations. We introduce agent-based models to investigate (1) whether a simple rule (keep foraging with the same individuals when you were successful) leads to stable social community structure, and (2) whether this structure is robust to demographic changes and becomes kin-structured over time. We find the rapid emergence of kin-structured populations and the presence of foraging groups that control, or specialize on, a particular food resource. This pattern is strongest in small populations, mirroring empirical observations. Our results suggest that group stability can emerge as a product of network self-organization and, in doing so, may provide the necessary conditions for the evolution of more sophisticated processes, such as social learning. This taxonomically general social process has implications for our understanding of the links between population, genetic, and social structures.",2,"MA29","","","",""
"125","X.ISI.000315467700008","Does prey mobility affect niche width and individual specialization in hunting wasps? A network-based analysis","Polidori, Carlo and Santoro, Davide and Bluethgen, Nico","OIKOS","0030-1299",122,"3","385-394",2013,"10.1111/j.1600-0706.2012.20387.x","Niche width and inter-individual diet variation in predator populations are known to be affected by intrinsic factors such as body size, age, cognitive constraints, and by intra- and interspecific competition. By contrast, how variation in prey biological traits may affect niche width and partitioning is still a poorly explored topic. One of these candidate traits is prey mobility, which can affect the predators' niche because acting on the rate of encounter and, assuming mobility as a proxy for escape capability, on the success of predator attacks. Here we analysed 20 wasp populations and their prey as individual-based food-webs to test if prey mobility may explain niche width (here defined by the Shannon entropy-based index ) and patterns of inter-individual diet variation (here defined by the interaction-exclusiveness index H2 and the interaction evenness index E2). Niche width was very variable among populations and overall network specialization (H2) was always higher than the expected by null models. In case of high-speed flying prey (e.g. flies, bees), wasps showed wider niches () and lower specialization (H2) than in case of non-flying or slow-flying prey (e.g. spiders, beetles). Evenness (E2), on the other side, did not vary with prey mobility. Altogether, these results suggest that highly elusive prey may lead to wider predators' niche but somehow limit their individual niche specialization.",2,"MA125","","","",""
"123","X.ISI.000318687800025","Feedback between Population and Evolutionary Dynamics Determines the Fate of Social Microbial Populations","Sanchez, Alvaro and Gore, Jeff","PLOS BIOLOGY","1544-9173",11,"4",NA,2013,"10.1371/journal.pbio.1001547","The evolutionary spread of cheater strategies can destabilize populations engaging in social cooperative behaviors, thus demonstrating that evolutionary changes can have profound implications for population dynamics. At the same time, the relative fitness of cooperative traits often depends upon population density, thus leading to the potential for bi-directional coupling between population density and the evolution of a cooperative trait. Despite the potential importance of these eco-evolutionary feedback loops in social species, they have not yet been demonstrated experimentally and their ecological implications are poorly understood. Here, we demonstrate the presence of a strong feedback loop between population dynamics and the evolutionary dynamics of a social microbial gene, SUC2, in laboratory yeast populations whose cooperative growth is mediated by the SUC2 gene. We directly visualize eco-evolutionary trajectories of hundreds of populations over 50-100 generations, allowing us to characterize the phase space describing the interplay of evolution and ecology in this system. Small populations collapse despite continual evolution towards increased cooperative allele frequencies; large populations with a sufficient number of cooperators ``spiral{''} to a stable state of coexistence between cooperator and cheater strategies. The presence of cheaters does not significantly affect the equilibrium population density, but it does reduce the resilience of the population as well as its ability to adapt to a rapidly deteriorating environment. Our results demonstrate the potential ecological importance of coupling between evolutionary dynamics and the population dynamics of cooperatively growing organisms, particularly in microbes. Our study suggests that this interaction may need to be considered in order to explain intraspecific variability in cooperative behaviors, and also that this feedback between evolution and ecology can critically affect the demographic fate of those species that rely on cooperation for their survival.",2,"MA123","","","",""
"192","X.ISI.000256307700020","Isolation of naturally associated bacteria of necromenic Pristionchus nematodes and fitness consequences","Rae, Robbie and Riebesell, Metta and Dinkelacker, Iris and Wang, Qiong and Herrmann, Matthias and Weller, Andreas M. and Dieterich, Christoph and Sommer, Ralf J.","JOURNAL OF EXPERIMENTAL BIOLOGY","0022-0949",211,"12","1927-1936",2008,"10.1242/jeb.014944","Nematodes and bacteria are major components of the soil ecosystem. Many nematodes use bacteria for food, whereas others evolved specialized bacterial interactions ranging from mutualism to parasitism. Little is known about the biological mechanisms by which nematode - bacterial interactions are achieved, largely because in the laboratory nematodes are often cultured under artificial conditions. We investigated the bacterial interactions of nematodes from the genus Pristionchus that have a strong association with scarab beetles. Pristionchus has a different feeding strategy than Caenorhabditis and meta-genomic 16S sequence analysis of Pristionchus individuals showed a diversity of living bacteria within the nematode gut and on the nematode cuticle. Twenty-three different bacterial strains were isolated from three Pristionchus - beetle associations and were used to study nematode - bacterial interactions under controlled laboratory conditions. We show a continuum of bacterial interactions from dissemination, to reduction in brood size and nematode mortality caused by bacteria derived from insect hosts. Olfactory discrimination experiments show distinct chemoattraction and fitness profiles of Pristionchus nematodes when exposed to different bacteria. For example, Pristionchus pacificus avoids Serratia marcescens possibly because of pathogenicity. Also, P. pacificus avoids Bacillus thuringiensis and insect pathogenic bacteria but is resistant to the human pathogens Staphylococcus aureus and Pseudomonas aeruginosa, unlike Caenorhabditis elegans. Pristionchus specifically recognize and respond to bacteria that cause ill health. Bringing the nematode - bacterial interaction into the laboratory allows detailed functional studies, including the genetic manipulation of the interaction in both nematodes and bacteria.",2,"MA192","","","",""
"154","X.ISI.000292960400021","Favouritism or intrabrood competition? Access to food and the benefits of philopatry for red-cockaded woodpeckers","Ragheb, Erin L. Hewett and Walters, Jeffrey R.","ANIMAL BEHAVIOUR","0003-3472",82,"2","329-338",2011,"10.1016/j.anbehav.2011.05.007","In species showing delayed natal dispersal, broodmates vary in natal dispersal timing and strategy, where some choose to disperse early while others delay. In the cooperatively breeding red-cockaded woodpecker, Picoides borealis, typically only one juvenile male per brood delays dispersal despite the lifetime fitness benefits associated with delayed dispersal. We sought to determine whether adult favouritism or intrabrood competition over the distribution of natal food resources provides a mechanism for the persistence of individual variation in natal dispersal strategies. We show that fledgling red-cockaded woodpeckers form male-biased, linear dominance hierarchies as a result of frequent aggressive conflicts. For males, high nestling condition relative to male broodmates was a strong predictor of future dominance, and this condition-rank relationship persisted after individuals reached nutritional independence. Adults were never observed interfering with broodmate conflicts, and were only rarely aggressive towards fledglings. Adults showed no overt favouritism towards offspring when targeting individual fledglings during provisioning early in the postfledging period. However, conflict rates increased with decreasing targeted-feeding rates, suggesting that access to resources is an important function of dominance hierarchies. After fledglings were developmentally able to compete for positions near foraging adults, first-and second-ranking males were fed more often than subordinate females. Of the juvenile males surviving to spring, subordinates were more likely to disperse during their first year than were their dominant broodmates. Together, our findings suggest that for young red-cockaded woodpeckers, intrabrood social rank provides a mechanism for prioritized access to natal resources and variation in natal dispersal strategy. (C) 2011 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA154","","","",""
"1","X.ISI.000472121700001","Inclusive fitness, asymmetric competition and kin selection in plants","Ehlers, Bodil K. and Bilde, Trine","OIKOS","0030-1299",128,"6","765-774",2019,"10.1111/oik.06390","The findings that some plants alter their competitive phenotype in response to genetic relatedness of its conspecific neighbour (and presumed competitor) has spurred an increasing interest in plant kin-interactions. This phenotypic response suggests the ability to assess the genetic relatedness of conspecific competitors, proposing kin selection as a process that can influence plant competitive interactions. Kin selection can favour restrained competitive growth towards kin, if the fitness loss from reducing own growth is compensated by increased fitness in the related neighbour. This may lead to positive frequency dependency among related conspecifics with important ecological consequences for species assemblage and coexistence. However, kin selection in plants is still controversial. First, many studies documenting a plastic response to neighbour relatedness do not estimate fitness consequences of the individual that responds, and when estimated, fitness of individuals grown in competition with kin did not necessarily exceed that of individuals grown in non-kin groups. Although higher fitness in kin groups could be consistent with kin selection, this could also arise from mechanisms like asymmetric competition in the non-kin groups. Here we outline the main challenges for studying kin selection in plants taking genetic variation for competitive ability into account. We emphasize the need to measure inclusive fitness in order to assess whether kin selection occurs, and show under which circumstances kin selected responses can be expected. We also illustrate why direct fitness estimates of a focal plant, and group fitness estimates are not suitable for documenting kin selection. Importantly, natural selection occurs at the individual level and it is the inclusive fitness of an individual plant - not the mean fitness of the group - that can capture if a differential response to neighbour relatedness is favoured by kin selection.",2,"MA1","","","",""
"183","X.ISI.000265283900039","Trade-offs between social learning and individual innovativeness in common marmosets, Callithrix jacchus","Burkart, Judith M. and Strasser, Andrea and Foglia, Maria","ANIMAL BEHAVIOUR","0003-3472",77,"5","1291-1301",2009,"10.1016/j.anbehav.2009.02.006","Social learning and innovation are two different ways to acquire novel behaviours, and the form of the relationship between these two processes strongly affects cultural evolution. Whereas modelling results suggest a negative correlation between the two processes within a species, comparative data show, and the cultural intelligence hypothesis predicts, positive covariation across species. Thus, there is considerable uncertainty about the form of the relationship between social learning and innovation. We explored this problem experimentally in common marmosets. Social learning of 18 subjects was assessed by presenting a video clip of a conspecific demonstrator solving a complex foraging task and comparing their success to a control group. For the same subjects, the propensity to innovate was assessed with two tasks that operationalize different types of innovation: (1) a multistage problem-solving task to estimate goal-directed Type I innovation, that is, the ability to find a solution to a novel problem or a novel solution to an old problem, and (2) a flexibility task testing for more incidental Type II innovation, that is, the propensity to realize and switch to a novel, but easier solution after the establishment of a well-learned solution. Social learning was negatively correlated with Type II innovation, but not with Type I innovation. We discuss these results with regard to competition within an individual of the various attentional processes aimed at conspecifics' behaviour or aspects of the environment, and whether they might be the result of the cooperative breeding system shared by humans and callitrichids. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA183","","","",""
"224","X.ISI.000220133400004","Dominance hierarchies in group-living cleaning gobies: causes and foraging consequences","Whiteman, EA and Cote, IM","ANIMAL BEHAVIOUR","0003-3472",67,"2","239-247",2004,"10.1016/j.anbehav.2003.04.006","In species living in social groups, aggression among individuals to gain access to limiting resources can lead to the formation of stable social hierarchies. We tested whether dominance rank in social groups of sponge-dwelling cleaning gobies Elacatinus prochilos in Barbados was determined by physical attributes of individuals or by prior experience of dominance, and examined the foraging consequences of dominance rank. Intraspecific aggression within groups resulted in stable dominance hierarchies that were strongly correlated with fish length. Dominant individuals maintained exclusive territories while subordinate fish occupied broader home ranges. Larger, competitively dominant fish were able to monopolize areas inside the sponge lumen with the highest abundance of the polychaete Haplosyllis spp., a favoured prey item, and achieved the highest foraging rates. The removal of a territorial individual from large groups resulted in a domino-like effect in territory relocation of the remaining fish as individuals moved to the territory previously occupied by the individual just above them in the group hierarchy. Individuals added to existing groups generally failed to gain access to territories, despite being formerly dominant in their original groups. When given the opportunity to choose a location in the absence of larger competitors, gobies frequently preferred positions that were previously defended and that had abundant food. These results suggest that intraspecific competition for resources creates the observed dominance structures and provides support for the role of individual physical attributes in the formation and maintenance of dominance hierarchies. (C) 2004 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA224","","","",""
"128","X.ISI.000314366900023","Does the Reproductive Strategy Affect the Transmission and Genetic Diversity of Bionts in Cyanolichens? A Case Study Using Two Closely Related Species","Otalora, Monica A. G. and Salvador, Clara and Martinez, Isabel and Aragon, Gregorio","MICROBIAL ECOLOGY","0095-3628",65,"2","517-530",2013,"10.1007/s00248-012-0136-5","Observed levels of population genetic diversity are often associated with differences in species dispersal and reproductive strategies. In symbiotic organisms, the genetic diversity level of each biont should also be highly influenced by biont transmission. In this study, we evaluated the influence of the reproductive strategies of cyanolichen species on the current levels of population genetic diversity of bionts. To eliminate any phylogenetic noise, we selected two closely related species within the genus Degelia, which only differ in their reproductive systems. We sampled all known populations of both species in central Spain and genotyped the fungal and cyanobacterial components of lichen samples using DNA sequences as molecular markers. We applied population genetics approaches to evaluate the genetic diversity and population genetic structure of the symbiotic components of both lichen species. Our results indicate that fungal and cyanobiont genetic diversity is highly influenced by the reproductive systems of lichen fungus. We detected higher bionts genetic diversity values in the sexual species Degelia plumbea. By contrast, the levels of fungal and cyanobiont genetic diversity in the asexual species Degelia atlantica were extremely low (almost clonal), and the species shows a high specificity towards its cyanobiont. Our results indicate that reproduction by vegetative propagules, in species of the genus Degelia, favors vertical transmission and clonality, which affects the species' capacity for resources and competition, thereby limiting the species to restricted niches.",2,"MA128","","","",""
"202","X.ISI.000251184700006","Factors affecting individual participation in group-level aggression among non-human primates","Kitchen, Dawn M. and Beehner, Jacinta C.","BEHAVIOUR","0005-7959",144,"12","1551-1581",2007,"10.1163/156853907782512074","Group members do not always act cohesively when facing extra-group rivals. When benefits such as group-defence are not monopolizable, it poses an economics problem: who should contribute to public goods and who should freeload? A collective action framework compliments existing theoretical explanations for cooperation, and provides testable hypotheses about group-level behaviour based on individual costs and benefits. Using this approach, we review research on intergroup encounters in non-human primates published over the last 20 years, focusing on participation by different classes of individuals. While food- and matedefence explain much between-sex variation in participation, rank and reproductive access frequently explain within-sex variation. In some species, individuals may use intergroup interactions to survey potential transfer locations and mating options, which might coincidently intimidate rivals. Experimental evidence suggests that when intergroup dominance is based on relative number of fighters, individual participation still varies with sex, rank, companion behaviour and dependent offspring presence. Relatively few studies have examined how factors such as relationships within and between groups or individual temperament mediate aggression. Long-term studies of multiple habituated groups and methodological advances (e.g., playback experiments) will continue to improve our understanding of how complex group-level patterns are predictable when viewed from an individual perspective.",2,"MA202","","","",""
