"","label","title","author","journal","issn","volume","number","pages","year","doi","abstract","n_duplicates","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female)"
"251","X.ISI.000077801500011","Limits on the bathymetric distribution of keratose sponges: a field test in deep water","Maldonado, M and Young, CM","MARINE ECOLOGY PROGRESS SERIES","0171-8630",174,NA,"123-139",1998,"10.3354/meps174123","The keratose sponges (i.e. those in which the mineral skeleton is replaced by a collage nous skeleton) are generally restricted to shallow-water habitats, but the causes of this distinct bathymetric pattern remain unclear. Sharp pycnoclines at the depth of the upper slope may hinder colonization of deep waters because of thermal stress or reduced light and particulate food below the pycnodines. It is also possible that oligotrophy and loss of symbiotic cyanobacteria below the pycnocline may lead to a nutritional stress. Using manned submersibles in Exuma Sound, Bahamas, we determined that the pycnocline Lies between 70 and 100 m. We transplanted individuals of 2 keratose sponges (Aplysina fistularis and Ircinia felix) from their natural habitat on a shallow reef (4 m deep) to 3 depths (100, 200, 300 m) within or below the pycnocline to investigate mortality and changes in body size, shape and histology as a function of depth. We also recorded changes in populations of photosynthetic and heterotrophic symbiotic bacteria, as well as the parasitic polychaete Haplosyllis spongicola. By transplanting individuals of A. fistularis bearing buds for asexual propagation (fistules) and individuals of I. felix brooding embryos, we also tested the viability of reproductive propagules in deep-water environments. We found that, although these 2 sponges do not naturally occur at depths below 40 m, 62.5\% of A. fistularis and 42.8\% of I. felix survived at 100 m for 12 mo. No A. fistularis survived at 200 m, whereas 28.5\% of I. felix did. All sponges transplanted to 300 m died within 2 mo. Water tem temperature was the most Likely cause of sudden mortality at this depth. There were no significant differences in growth between individuals at the slope and controls on the shallow reef. Cyanobacteria were lost in individuals of I. felix that survived at 100 and 200 m, and these sponges repositioned oscules and formed chimney-like processes, probably to enhance water flow through the sponge and compensate for nutritional stress. By contrast, cyanobacteria were still abundant in individuals of A. fistularis surviving at a depth of 100 m, and these sponges did not change shape significantly apart from the loss of fistules. It appears, therefore, that the loss of cyanobacteria and the increasing oligotrophy with depth do not set the lower bathymetric limits of species. Removal of sponge tissues by the parasitic polychaete H. spongicola also appears not to aggravate significantly the nutritional stress experienced by sponges transplanted to deep water, at least to the extent that it may restrict the bathymetric distribution of the host. Despite the facts that only the species I. felix was heavily parasitized and that parasites survived within hosts at all depths, there was no significant difference in survival with depths between sponge species. A TEM (transmission electron microscope) examination of the mesohyl did not reveal significant cytological differences among sponges transplanted to various depths. At all depths, surviving individuals of both species showed archeocytes engaged in phagocytosis and digestion of cyanobacteria and/or heterotrophic bacteria. Similarly, collencytes and spongocytes were apparently secreting collagen, indicating that temperatures at 100 and 200 m do not inhibit the formation of the skeleton. Sponge recruitment derived from either asexual or sexual propagules was never observed at slope depths. Since adult sponges survived when they were artificially transported to deep waters, the inhibition of larval dispersal or settlement success (perhaps caused by the sharp decrease in temperature with increasing depth) emerges as the most plausible explanation for the shallow-water confinement of these keratose sponges.",2,"MA251","","","",""
"122","X.ISI.000316575800019","Diversity and evolutionary patterns of bacterial gut associates of corbiculate bees","Koch, Hauke and Abrol, Dharam P. and Li, Jilian and Schmid-Hempel, Paul","MOLECULAR ECOLOGY","0962-1083",22,"7","2028-2044",2013,"10.1111/mec.12209","The animal gut is a habitat for diverse communities of microorganisms (microbiota). Honeybees and bumblebees have recently been shown to harbour a distinct and species poor microbiota, which may confer protection against parasites. Here, we investigate diversity, host specificity and transmission mode of two of the most common, yet poorly known, gut bacteria of honeybees and bumblebees: Snodgrassella alvi (Betaproteobacteria) and Gilliamella apicola (Gammaproteobacteria). We analysed 16S rRNA gene sequences of these bacteria from diverse bee host species across most of the honeybee and bumblebee phylogenetic diversity from North America, Europe and Asia. These focal bacteria were present in 92\% of bumblebee species and all honeybee species but were found to be absent in the two related corbiculate bee tribes, the stingless bees (Meliponini) and orchid bees (Euglossini). Both Snodgrassella alvi and Gilliamella apicola phylogenies show significant topological congruence with the phylogeny of their bee hosts, albeit with a considerable degree of putative host switches. Furthermore, we found that phylogenetic distances between Gilliamella apicola samples correlated with the geographical distance between sampling locations. This tentatively suggests that the environmental transmission rate, as set by geographical distance, affects the distribution of G.apicola infections. We show experimentally that both bacterial taxa can be vertically transmitted from the mother colony to daughter queens, and social contact with nest mates after emergence from the pupa greatly facilitates this transmission. Therefore, sociality may play an important role in vertical transmission and opens up the potential for co-evolution or at least a close association of gut bacteria with their hosts.",2,"MA122","","","",""
"168","X.ISI.000281711200005","Variance-Sensitive Green Woodhoopoes: A New Explanation for Sex Differences in Foraging?","Wright, Jonathan and Radford, Andrew N.","ETHOLOGY","0179-1613",116,"10","941-950",2010,"10.1111/j.1439-0310.2010.01811.x","Studies of cooperatively breeding birds rarely benefit from the extensive research on adaptive foraging behaviour, despite the potential for concepts such as state-dependent foraging to explain many aspects of behaviour in social groups. For example, sex differences in preferred foraging techniques used by green woodhoopoes, Phoeniculus purpureus, have previously been explained by sexual dimorphism in bill length and the benefits afforded by foraging specialization and niche differentiation within cooperative groups. Contrary to this argument, there were no sex differences in mean foraging success and/or prey size captured when males and females used the same foraging techniques. Subordinates of both sexes did experience lower and more varied foraging success compared with dominants, but probably only as a consequence of competition or inexperience. However, dominant males experienced greater variance in individual foraging success compared with dominant females, and dominant males also experienced greater variances in prey size when using their preferred foraging techniques. Dominant males therefore appeared to specialize in foraging techniques that provided more variable rewards, whilst dominant females consistently chose to minimize variation in reward. Dominant females also experienced less variance in foraging returns when using the same techniques as males, suggesting a possible link with sexual dimorphism in bill length. Partitioning of foraging niches in dominant green woodhoopoes therefore appears to be better explained by sex differences in variance (risk) sensitivity to foraging rewards. We suggest that this kind of detailed analysis of state-dependent foraging has the potential to explain many of the crucial age and sex differences in behaviour within cooperative groups.",2,"MA168","","","",""
"231","X.ISI.000185988000014","Determinants of sperm transfer in the scorpionfly Panorpa cognata: male variation, female condition and copulation duration","Engqvist, L and Sauer, KP","JOURNAL OF EVOLUTIONARY BIOLOGY","1010-061X",16,"6","1196-1204",2003,"10.1046/j.1420-9101.2003.00613.x","Recent studies suggest that sperm production and transfer may have significant costs to males. Male sperm investment into a current copulation may therefore influence resources available for future matings, which selects for male strategic mating investment. In addition, females may also benefit from actively or passively altering the number of sperm transferred by males. In the scorpionfly Panorpa cognata, the number of sperm transferred during copulation depended on copulation duration and males in good condition (residual weight) copulated longer and also transferred more sperm. Moreover, sperm transferred and stored per unit time was higher in copulations with females in good condition than in copulations with females in poor condition. Males varied greatly and consistently in their sperm transfer rate, indicative of costs associated with this trait. The duration of the pairing prelude also varied between males and correlated negatively with the male's sperm transfer rate, but no other male character correlated significantly with male sperm transfer rate. The results are consistent with strategic mating effort but sperm transfer could also be facilitated by the physical size of females and/or females in good condition may be more cooperative during sperm transfer.",2,"MA231","","","",""
"157","X.ISI.000291309500019","The nested assembly of individual-resource networks","Pires, M. M. and Guimaraes, Jr., P. R. and Araujo, M. S. and Giaretta, A. A. and Costa, J. C. L. and dos Reis, S. F.","JOURNAL OF ANIMAL ECOLOGY","0021-8790",80,"4","896-903",2011,"10.1111/j.1365-2656.2011.01818.x","P>1. Much of the current understanding of ecological systems is based on theory that does not explicitly take into account individual variation within natural populations. However, individuals may show substantial variation in resource use. This variation in turn may be translated into topological properties of networks that depict interactions among individuals and the food resources they consume (individual-resource networks). 2. Different models derived from optimal diet theory (ODT) predict highly distinct patterns of trophic interactions at the individual level that should translate into distinct network topologies. As a consequence, individual-resource networks can be useful tools in revealing the incidence of different patterns of resource use by individuals and suggesting their mechanistic basis. 3. In the present study, using data from several dietary studies, we assembled individual-resource networks of 10 vertebrate species, previously reported to show interindividual diet variation, and used a network-based approach to investigate their structure. 4. We found significant nestedness, but no modularity, in all empirical networks, indicating that (i) these populations are composed of both opportunistic and selective individuals and (ii) the diets of the latter are ordered as predictable subsets of the diets of the more opportunistic individuals. 5. Nested patterns are a common feature of species networks, and our results extend its generality to trophic interactions at the individual level. This pattern is consistent with a recently proposed ODT model, in which individuals show similar rank preferences but differ in their acceptance rate for alternative resources. Our findings therefore suggest a common mechanism underlying interindividual variation in resource use in disparate taxa.",2,"MA157","","","",""
"73","X.ISI.000368923100016","Dominance in domestic dogs-A response to Schilder et al. (2014)","Bradshaw, John W. S. and Blackwell, Emily-Jayne and Casey, Rachel A.","JOURNAL OF VETERINARY BEHAVIOR-CLINICAL APPLICATIONS AND RESEARCH","1558-7878",11,"SI","102-108",2016,"10.1016/j.jveb.2015.11.008","We here respond to the claim by Schilder and colleagues (Schilder, M. B. H., Vinke, C. M., van der Borg, J. A. M., 2014. Dominance in domestic dogs revisited: Useful habit and useful construct? J. Vet. Behav.: Clin. App. Res. 9, 184-191) that dominance is a useful construct in the interpretation of companion dog behavior. We first make the distinction between the well-established use of the dominance framework in the ethology of wild species, and its more contentious use in the domestic dog as a character trait and as a descriptor of motivation. By evaluating recent studies of canine ``personality{''} (individual differences in behavior that are consistent across time and context), we conclude that there is no evidence that dominance is a character trait of individual dogs, but rather that it is a property of relationships, that can arise due to asymmetries in any one of at least 3 distinct personality traits. We question whether concepts derived from wolf behavior have much utility in interpreting the behavior of domestic dogs because recent studies of groups of free-ranging dogs confirm that the dog has lost 3 traits key to the social organization of the gray wolf, namely coordinated group hunting, reproductive suppression, and provisioning of cubs by nonreproducing relatives. We further question whether studies of free-ranging dogs, which routinely compete for physical resources, provide an appropriate framework for interpreting the behavior of companion dogs, which generally do not. We then reinterpret Schenkel's ``active submission{''} posture as primarily affiliative and an indicator of the dependence of younger, inexperienced dogs on the older members of their social group. By reviewing the key literature on the cognitive abilities of domestic dogs and other social Carnivora, we demonstrate that the primate-based ``Utrecht School{'' model of dominance makes assumptions that are invalid for domestic dogs, because the overwhelming balance of evidence indicates that relationships among social Carnivora are based on noncognitive mechanisms. We conclude by examining the implications of Schilder and colleagues' model for the management of relationships between dogs and their owners. (C) 2016 Elsevier Inc. All rights reserved.",2,"MA73","","","",""
"151","X.ISI.000295426600002","The social network structure of a wild meerkat population: 3. Position of individuals within networks","Madden, J. R. and Drewe, J. A. and Pearce, G. P. and Clutton-Brock, T. H.","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY","0340-5443",65,"10","1857-1871",2011,"10.1007/s00265-011-1194-2","Individuals in social groups interact with numerous other group members in a polyadic network. Interactions can depend on the individual's own attributes (age, sex, status etc.), on their partner's attributes, and the group's network of social interactions. Previous studies tend to look at a subset of dyadic interactions, focusing on particular classes of individuals. We used social network analysis to explore how an individual wild meerkat's (Suricata suricatta) attributes related to their positions in three different interaction networks (grooming, dominance interactions, and foraging competitions) across eight groups. We asked whether individuals within groups associated assortatively and whether individuals with similar attributes occupied similar network positions. Differences in an individual's attributes did not consistently influence association patterns across different interaction network types. However, within network types, some attributes were especially influential across all groups. Grooming networks revealed negative assortativity by age and mass. Dominance networks revealed dominant subordinate associations and high assortativity between males. Dominant individuals exhibited higher levels of dominance interactions and were aggressive to more different individuals than subordinates. Heavier individuals received higher levels of dominance interactions. Foraging competition networks revealed that younger and lighter individuals received higher overall levels of competitions and from more group members. Our observations were similar to focused studies on dyadic interactions but also revealed subtle differences. Future descriptions of social interactions should account for networks of social interactions occurring within a group and should be cautious about treating individuals with similar attributes as functionally similar with respect to their position within a social network.",2,"MA151","","","",""
"26","X.ISI.000434094400018","Intraspecific variation in indirect plant-soil feedbacks influences a wetland plant invasion","Allen, Warwick J. and Meyerson, Laura A. and Flick, Andrew J. and Cronin, James T.","ECOLOGY","0012-9658",99,"6","1430-1440",2018,"10.1002/ecy.2344","Plant-soil feedbacks (PSFs) influence plant competition via direct interactions with pathogens and mutualists or indirectly via apparent competition/mutualisms (i.e., spillover to co-occurring plants) and soil legacy effects. It is currently unknown how intraspecific variation in PSFs interacts with the environment (e.g., nutrient availability) to influence competition between native and invasive plants. We conducted a fully crossed multi-factor greenhouse experiment to determine the effects of Phragmites australis rhizosphere soil biota, interspecific competition, and nutrient availability on biomass of replicate populations from one native and two invasive lineages of common reed (P.australis) and a single lineage of native smooth cordgrass (Spartina alterniflora). Harmful soil biota consistently dominated PSFs involving all three P.australis lineages, reducing biomass by 10\%. Indirect PSFs (i.e., soil biota spillover) from the two invasive P.australis lineages reduced S.alterniflora biomass by 7\%, whereas PSFs from the native P.australis lineage increased S.alterniflora biomass by 6\%. Interestingly, interspecific competition and PSFs interacted to weaken their respective impacts on S.alterniflora, whereas they exerted synergistic negative effects on P.australis. Phragmitesaustralis soil biota decreased S.alterniflora biomass when grown alone (i.e., a soil legacy), but increased S.alterniflora biomass when grown with P.australis, suggesting that P.australis recruits harmful generalist soil biota or facilitates S.alterniflora via spillover (i.e., apparent mutualism). Soil biota also reduced interspecific competition impacts on S.alterniflora, although it remained competitively inferior to P.australis across all treatments. Competitive interactions and responses to nutrients did not differ among P.australis lineages, indicating that interspecific competition and nutrient deposition may not be key drivers of P.australis invasion in North America. Although soil biota, interspecific competition, and nutrient availability appear to have no direct impact on the success of invasive P.australis lineages in North America, intraspecific lineage variation in indirect spillover and soil legacies from P.australis occur and may have important implications for co-occurring native species and restoration of invaded habitats. Our study integrates multiple factors linked to plant invasions, highlighting that indirect interactions are likely commonplace in influencing plant community dynamics and invasion success and impacts.",2,"MA26","","","",""
"46","X.ISI.000404318100016","Hormonal underpinnings of status conflict: Testosterone and cortisol are related to decisions and satisfaction in the hawk-dove game","Mehta, Pranjal H. and DesJardins, Nicole M. Lawless and van Vugt, Mark and Josephs, Robert A.","HORMONES AND BEHAVIOR","0018-506X",92,"SI","141-154",2017,"10.1016/j.yhbeh.2017.03.009","A contribution to a special issue on Hormones and Human Competition. Testosterone is theorized to influence status-seeking behaviors such as social dominance and competitive behavior, but supporting evidence is mixed. The present study tested the roles of testosterone and cortisol in the hawk dove game, a dyadic economic decision-making paradigm in which earnings depend on one's own and the other player's choices. If one person selects the hawk strategy and the other person selects the dove strategy, the player who selected hawk attains a greater financial pay-off (status differentiation). The worst financial outcome occurs when both players choose the hawk strategy (status confrontation). Ninety-eight undergraduate students (42 men) provided saliva samples and played ten rounds of the hawk-dove game with another same-sex participant. In support of the hypothesis that testosterone is related to status concern, individuals higher in basal testosterone made more hawk decisions decisions that harmed the other player. Acute decreases in cortisol were also associated with more hawk decisions. There was some empirical support for the dual-hormone hypothesis as well: basal testosterone was positively related to satisfaction in the game among low basal-cortisol individuals but not among high basal-cortisol individuals. There were no significant sex differences in these hormonal effects. The present findings align with theories of hormones and status-seeking behavior at the individual level, but they also open up new avenues for research on hormone profiles at the collective level. Our results suggest that the presence of two or more high-testosterone members increases the likelihood of status confrontations over a limited resource that can undermine collective outcomes. (C) 2017 Elsevier Inc. All rights reserved.",2,"MA46","","","",""
"44","X.ISI.000408209700015","Sex-dependent implications of primary productivity and conspecific density on geographical body size variation in a newt: disentangling local, large scale and genetic factors","Penalver-Alcazar, Miguel and Martinez-Solano, Inigo and Sequeira, Fernando and Aragon, Pedro","JOURNAL OF BIOGEOGRAPHY","0305-0270",44,"9","2096-2108",2017,"10.1111/jbi.12993","Aim Geographical body size variation has interested biologists since the 19th century. However, there is no consensus regarding the mechanisms involved, especially in amphibians. At the intraspecific level, different approximations and hypotheses have addressed this problem, but no study has integrated information at different spatio-temporal ecological and (phylo) genetic scales whilst considering differences between sexes. We investigated the mechanisms involved in geographical body size variation in the Iberian newt (Lissotriton boscai), accounting for the main hypotheses potentially explaining variation in this phenotypic trait in amphibians. Location Iberian Peninsula. Methods We used a novel multivariate technique (partial least squares regression) that accounts for interdependence amongst variables whilst allowing for the inclusion of multiple local and macroscale predictors. We considered intraspecific genetic differentiation including information from the mitochondrial and nuclear genomes in populations representative of the species' distribution. We addressed causal hypotheses of heat conservation, temperature-related development, water and food availability, seasonality, competition and predation. Results Annual primary productivity and intraspecific competition were of greatest relevance to explain body size variation in females, whilst seasonality of primary productivity was more important in males. Differences between sexes are interpreted based on previous experiments on the behavioural ecology of this species. Main conclusions This study shows that sex-dependent implications of competition for food drive geographical body size variation in an urodele amphibian, supporting the density-resource hypothesis. Our results suggest that food availability, conspecific density and competition are important in explaining intraspecific body size variation in amphibians. This study highlights how selecting model species with an experimental background can help interpret geographical variation in phenotypic traits. We emphasize the value of simultaneously considering alternative hypotheses of phenotypic variation at different ecological and (phylo) genetic spatio-temporal scales in revealing potentially hidden relationships.",2,"MA44","","","",""
"167","X.ISI.000283103900007","Cheats as first propagules: A new hypothesis for the evolution of individuality during the transition from single cells to multicellularity","Rainey, Paul B. and Kerr, Benjamin","BIOESSAYS","0265-9247",32,"10","872-880",2010,"10.1002/bies.201000039","The emergence of individuality during the evolutionary transition from single cells to multicellularity poses a range of problems. A key issue is how variation in lower-level individuals generates a corporate (collective) entity with Darwinian characteristics. Of central importance to this process is the evolution of a means of collective reproduction, however, the evolution of a means of collective reproduction is not a trivial issue, requiring careful consideration of mechanistic details. Calling upon observations from experiments, we draw attention to proto-life cycles that emerge via unconventional routes and that transition, in single steps, individuality to higher levels. One such life cycle arises from conflicts among levels of selection and invokes cheats as a primitive germ line: it lays the foundation for collective reproduction, the basis of a self-policing system, the selective environment for the emergence of development, and hints at a plausible origin for a soma/germ line distinction.",2,"MA167","","","",""
