"","label","title","author","journal","issn","volume","number","pages","year","doi","abstract","n_duplicates","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female)"
"183","X.ISI.000265283900039","Trade-offs between social learning and individual innovativeness in common marmosets, Callithrix jacchus","Burkart, Judith M. and Strasser, Andrea and Foglia, Maria","ANIMAL BEHAVIOUR","0003-3472",77,"5","1291-1301",2009,"10.1016/j.anbehav.2009.02.006","Social learning and innovation are two different ways to acquire novel behaviours, and the form of the relationship between these two processes strongly affects cultural evolution. Whereas modelling results suggest a negative correlation between the two processes within a species, comparative data show, and the cultural intelligence hypothesis predicts, positive covariation across species. Thus, there is considerable uncertainty about the form of the relationship between social learning and innovation. We explored this problem experimentally in common marmosets. Social learning of 18 subjects was assessed by presenting a video clip of a conspecific demonstrator solving a complex foraging task and comparing their success to a control group. For the same subjects, the propensity to innovate was assessed with two tasks that operationalize different types of innovation: (1) a multistage problem-solving task to estimate goal-directed Type I innovation, that is, the ability to find a solution to a novel problem or a novel solution to an old problem, and (2) a flexibility task testing for more incidental Type II innovation, that is, the propensity to realize and switch to a novel, but easier solution after the establishment of a well-learned solution. Social learning was negatively correlated with Type II innovation, but not with Type I innovation. We discuss these results with regard to competition within an individual of the various attentional processes aimed at conspecifics' behaviour or aspects of the environment, and whether they might be the result of the cooperative breeding system shared by humans and callitrichids. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA183","","","",""
"104","X.ISI.000338382800001","Aphid-encoded variability in susceptibility to a parasitoid","Martinez, Adam J. and Ritter, Shannon G. and Doremus, Matthew R. and Russell, Jacob A. and Oliver, Kerry M.","BMC EVOLUTIONARY BIOLOGY","1471-2148",14,NA,NA,2014,"10.1186/1471-2148-14-127","Background: Many animals exhibit variation in resistance to specific natural enemies. Such variation may be encoded in their genomes or derived from infection with protective symbionts. The pea aphid, Acyrthosiphon pisum, for example, exhibits tremendous variation in susceptibility to a common natural enemy, the parasitic wasp Aphidius ervi. Pea aphids are often infected with the heritable bacterial symbiont, Hamiltonella defensa, which confers partial to complete resistance against this parasitoid depending on bacterial strain and associated bacteriophages. That previous studies found that pea aphids without H. defensa (or other symbionts) were generally susceptible to parasitism, together with observations of a limited encapsulation response, suggested that pea aphids largely rely on infection with H. defensa for protection against parasitoids. However, the limited number of uninfected clones previously examined, and our recent report of two symbiont-free resistant clones, led us to explicitly examine aphid-encoded variability in resistance to parasitoids. Results: After rigorous screening for known and unknown symbionts, and microsatellite genotyping to confirm clonal identity, we conducted parasitism assays using fifteen clonal pea aphid lines. We recovered significant variability in aphid-encoded resistance, with variation levels comparable to that contributed by H. defensa. Because resistance can be costly, we also measured aphid longevity and cumulative fecundity of the most and least resistant aphid lines under permissive conditions, but found no trade-offs between higher resistance and these fitness parameters. Conclusions: These results indicate that pea aphid resistance to A. ervi is more complex than previously appreciated, and that aphids employ multiple tactics to aid in their defense. While we did not detect a tradeoff, these may become apparent under stressful conditions or when resistant and susceptible aphids are in direct competition. Understanding sources and amounts of variation in resistance to natural enemies is necessary to understand the ecological and evolutionary dynamics of antagonistic interactions, such as the potential for coevolution, but also for the successful management of pest populations through biological control.",2,"MA104","","","",""
"189","X.ISI.000260257800005","Insect seed predators and environmental change","Lewis, Owen T. and Gripenberg, Sofia","JOURNAL OF APPLIED ECOLOGY","0021-8901",45,"6","1593-1599",2008,"10.1111/j.1365-2664.2008.01575.x","1. The seed-to-seedling transition may be a critical stage in determining the dynamics of plant populations. Insects which kill seeds either before or after dispersal can influence the population dynamics of individual plant species, and ultimately, plant diversity and assemblage composition. 2. We discuss the potential for insect seed predators to maintain diversity in plant assemblages and to structure their composition, with a particular focus on diverse tropical forest habitats. We suggest that our ability to understand the functional effects of insect seed predators is hampered by a shortage of unbiased information on (i) their responses to the density of prey seeds at different spatial scales, and (ii) their host plant specificity. 3. Density-dependence and its implications may be best assessed using manipulative field experiments. Such approaches can reveal how insect seed predators respond behaviourally and demographically to the density of individual host species and multiple host species across a range of spatial scales. 5. Host specificity and its implications may be best addressed through quantitative food web approaches previously applied largely to host-parasitoid interactions. Food webs will allow ecologists to assess the likely importance of indirect interactions such as apparent competition and apparent mutualism in structuring plant assemblages, and the functional consequences of adding or removing individual resource or consumer species. 6. Fully quantifying the wider effects of seed predators will require studies that better integrate seed stage-specific demographic information, and which quantify the long-term effects of variations in seed predation rates for plant recruitment. Synthesis and applications. Compared to other functionally important insect groups such as pollinators, seed predators have received relatively little attention in the context of the functioning and sustainability of agro-ecosystems and the consequences of global environmental change for ecological communities. A fuller understanding of the ecology of insect seed predator-plant interactions will be valuable to conservation and management in a range of natural and agricultural systems. For example, seed predator community ecology is relevant to predicting the consequences of deliberately or unintentionally introducing novel resource or consumer species; the process of habitat recovery following local disturbances; and managing the effects of pest or beneficial seed predators in agricultural crops. Furthermore, patterns of insect seed predation on a larger scale are likely to be highly sensitive to global environmental change drivers such as climate change and systematic habitat modification and fragmentation, with implications for the structure and organization of ecological communities more widely.",2,"MA189","","","",""
"100","X.ISI.000344075300022","Population Dynamics and Growth Rates of Endosymbionts During Diaphorina citri (Hemiptera, Liviidae) Ontogeny","Alda Dossi, Fabio Cleisto and da Silva, Edney Pereira and Consoli, Fernando Luis","MICROBIAL ECOLOGY","0095-3628",68,"4","881-889",2014,"10.1007/s00248-014-0463-9","The infection density of symbionts is among the major parameters to understand their biological effects in host-endosymbionts interactions. Diaphorina citri harbors two bacteriome-associated bacterial endosymbionts (Candidatus Carsonella ruddii and Candidatus Profftella armatura), besides the intracellular reproductive parasite Wolbachia. In this study, the density dynamics of the three endosymbionts associated with the psyllid D. citri was investigated by real-time quantitative PCR (qPCR) at different developmental stages. Bacterial density was estimated by assessing the copy number of the 16S rRNA gene for Carsonella and Profftella, and of the ftsZ gene for Wolbachia. Analysis revealed a continuous growth of the symbionts during host development. Symbiont growth and rate curves were estimated by the Gompertz equation, which indicated a negative correlation between the degree of symbiont-host specialization and the time to achieve the maximum growth rate (t{*}). Carsonella densities were significantly lower than those of Profftella at all host developmental stages analyzed, even though they both displayed a similar trend. The growth rates of Wolbachia were similar to those of Carsonella, but Wolbachia was not as abundant. Adult males displayed higher symbiont densities than females. However, females showed a much more pronounced increase in symbiont density as they aged if compared to males, regardless of the incorporation of symbionts into female oocytes and egg laying. The increased density of endosymbionts in aged adults differs from the usual decrease observed during host aging in other insect-symbiont systems.",2,"MA100","","","",""
"233","X.ISI.000184415900008","On the reorganization of fitness during evolutionary transitions in individuality","Michod, RE and Nedelcu, AM","INTEGRATIVE AND COMPARATIVE BIOLOGY","1540-7063",43,"1","64-73",2003,"10.1093/icb/43.1.64","The basic problem in an evolutionary transition is to understand how a group of individuals becomes a new kind of individual, possessing the property of heritable variation in fitness at the new level of organization. During an evolutionary transition, for example, from single cells to multicellular organisms, the new higher-level evolutionary unit (multicellular organism) gains its emergent properties by virtue of the interactions among lower-level units (cells). We see the formation of cooperative interactions among lower-level units as a necessary step in evolutionary transitions; only cooperation transfers fitness from lower levels (costs to group members) to higher levels (benefits to the group). As cooperation creates new levels of fitness, it creates the opportunity for conflict between levels as deleterious mutants arise and spread within the group. Fundamental to the emergence of a new higher-level unit is the mediation of conflict among lower-level units in favor of the higher-level unit. The acquisition of heritable variation in fitness at the new level, via conflict mediation, requires the reorganization of the basic components of fitness (survival and reproduction) and life-properties (such as immortality and totipotency) as well as the co-option of lower-level processes for new functions at the higher level. The way in which the conflicts associated with the transition in individuality have been mediated, and fitness and general life-traits have been re-organized, can influence the potential for further evolution (i.e., evolvability) of the newly emerged evolutionary individual. We use the volvocalean green algal group as a model-system to understand evolutionary transitions in individuality and to apply and test the theoretical principles presented above. Lastly, we discuss how the different notions of individuality stem from the basic properties of fitness in a multilevel selection context.",2,"MA233","","","",""
"32","X.ISI.000431173000009","Inspection behaviour and inter-individual cooperation in juvenile qingbo: the effects of prior predator exposure and food deprivation","Tang, Zhong-Hua and Wu, Qingyi and Fu, Shi-Jian","JOURNAL OF ETHOLOGY","0289-0771",36,"2","181-190",2018,"10.1007/s10164-018-0550-3","The predation pressure and food availability to which individuals are exposed during their life histories shape inspection behaviour in animals. In this study, we aimed to test whether such behaviours varied with prior experience (predation, starvation or both treatments) or measurement condition (with or without the presence of a predator; here, the snakehead fish, Channa argus) in the fish species Spinibarbus sinensis, known as qingbo. Unexpectedly, prior predator experience showed no significant effect on inspection behaviour as demonstrated by either the frequency or the duration of each activity outside shelter or on cooperation as demonstrated by the inter-individual distance or synchronization of speed. This may have been due to the different adjustments in behaviour among individuals (more shelter use vs. more inspection), the predator treatment used in the present study (exposure to caged predator rather than direct predation) and/or a species-specific strategy in the qingbo. The starved fish displayed shorter inspection latency, increased inspection behaviour and greater cooperation when measured without the predator; however, when measured in the presence of the predator, the starved fish showed increased inspection frequency but shorter inspection duration, possibly due to the compromise between energy needs and predation risk. Similar to those of the predation group, the fish from the double-treated group showed no difference in inspection behaviour compared to the control group under the predator-absent condition, while the high-frequency, short-duration inspection behaviours remained the same as in the starved group. These findings suggested that the adjustment of inspection behaviour and related cooperation are rather complicated according to either predator experience or food deprivation, partially due to the inter-individual differences in behavioural adjustment and/or different environmental conditions.",2,"MA32","","","",""
"144","X.ISI.000302485200023","Resource limitation moderates the adaptive suppression of subordinate breeding in a cooperatively breeding mongoose","Nichols, H. J. and Bell, M. B. V. and Hodge, S. J. and Cant, M. A.","BEHAVIORAL ECOLOGY","1045-2249",23,"3","635-642",2012,"10.1093/beheco/ars008","Social animal species show considerable variation in the way in which reproduction is distributed among group members. Recent attempts to explain this variation have proposed that differences in reproductive skew are attributable to differences in the net benefits group members receive from suppressing each other's breeding attempts. Despite receiving relatively little theoretical and empirical attention, the availability of resources required for successful breeding may have an important influence in determining the costs and benefits of suppressing reproduction and thus influence reproductive skew within social groups. Here, we test this possibility using a long-term study of female reproductive success in the banded mongoose Mungos mungo. We find that females experience greater costs of co-breeding when resources are in short supply and that older, more dominant females respond to this cost by suppressing subordinate breeding. This results in differing patterns of reproductive success for females of different competitive abilities, with the oldest, most dominant females breeding regardless of resource availability and younger, subordinate females breeding only when resources are abundant. Our findings highlight the role of resource limitation in determining the distribution of reproductive opportunities within social groups.",2,"MA144","","","",""
"232","X.ISI.000181661100002","Facultative control of offspring sex in the cooperatively breeding bell miner, Manorina melanophrys","Ewen, JG and Crozier, RH and Cassey, P and Ward-Smith, T and Painter, JN and Robertson, RJ and Jones, DA and Clarke, MF","BEHAVIORAL ECOLOGY","1045-2249",14,"2","157-164",2003,"10.1093/beheco/14.2.157","The ability to alter primary sex ratios has the potential to increase a breeding individual's fitness. This is certainly true in those cooperative breeders where one sex is both philopatric and helps raise future offspring of its parents. We examined the primary sex ratio variation in the cooperatively breeding bell miner (Manorina melanophrys) in southeastern Australia over six breeding seasons. Male offspring are the philopatric and helping sex in this system and can increase the reproductive output of their parents. Bell miners aggressively defend their territory from all interspecific competitors and by doing so allow food resources to dramatically increase. The increase in phytophagous Psyllidae insects (which secrete a carbohydrate-rich coating that constitutes the major component of bell miner diet) leads to a decrease in tree health, often culminating in death of the tree. Bell miners then move as groups to new areas with low psyllid abundance, and the cycle repeats. Using this predictable temporal variation in food availability, we aimed to determine whether female breeders adjusted the, sex ratio of broods to produce more of the philopatric sex when food resources were high and more of the dispersing sex when food resources were low. Our results-provide clear evidence for such facultative control of sex ratio by female bell miners. Newly founded colonies are characterized by low food availability and a female-biased primary sex ratio, whereas colonies more than 1 year old have an increased food availability and a male-biased primary sex ratio. We suggest treating forces associated with resource enhancement and competition as opposing sides of a single general principle and suggest that it is necessary to view both the costs and benefits of philopatric individuals within a variable environment.",2,"MA232","","","",""
"38","X.ISI.000423774700019","Evolutionary conserved neural signature of early life stress affects animal social competence","Nyman, Cecilia and Fischer, Stefan and Aubin-Horth, Nadia and Taborsky, Barbara","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8452",285,"1871",NA,2018,"10.1098/rspb.2017.2344","In vertebrates, the earlysocial environment can persistently influence behaviour and social competence later in life. However, the molecular mechanisms underlying variation in animal social competence are largely unknown. In rats, high-quality maternal care causes an upregulation of hippocampal glucocorticoid receptors (gr) and reduces offspring stress responsiveness. This identifies gr regulation as a candidate mechanism for maintaining variation in animal social competence. We tested this hypothesis in a highly social cichlid fish, Neolamprologus pulcher, reared with or without caring parents. We find that the molecular pathway translating early social experience into later-life alterations of the stress axis is homologous across vertebrates: fish reared with parents expressed the glucocorticoid receptor gr1 more in the telencephalon. Furthermore, expression levels of the transcription factor egr-1 (early growth response 1) were associated with gr1 expression in the telencephalon and hypothalamus. When blocking glucocorticoid receptors (GR) with an antagonist, mifepristone (RU486), parent-reared individuals showed more socially appropriate, submissive behaviour when intruding on a larger conspecific's territory. Remarkably, mifepristone-treated fish were less attacked by territory owners and had a higher likelihood of territory takeover. Our results indicate that early social-environment effects on stress axis programming are mediated by an evolutionary conserved molecular pathway, which is causally involved in environmentally induced variation of animal social competence.",2,"MA38","","","",""
"200","X.ISI.000258810800006","Ectosymbiosis is a critical factor in. the local benthic biodiversity of the Antarctic deep sea","Heterier, Vincent and David, Bruno and De Ridder, Chantal and Rigaud, Thierry","MARINE ECOLOGY PROGRESS SERIES","0171-8630",364,NA,"67-76",2008,"10.3354/meps07487","In deep-sea benthic environments, competition for hard substrates is a critical factor in the distribution and diversity of organisms. In this context, the occurrence of biotic substrates in addition to mineral substrates may change the characteristics of sessile fauna. We tested this hypothesis at different localities of the Weddell Sea (Antarctica) by Studying the diversity of ectosymbionts living on the spines of cidaroids (echinoids), The presence of cidaroids promoted a higher total specific richness and increased sessile species abundance, but did riot change the diversity. Analyses of species distribution suggested that the cidaroids are a favourable habitat for sessile organisms, compared to rocks, but are colonized by relatively specialist sessile Species, leaving the unfavourable rock habitat to more generalist species. Therefore, our study highlights the role of some living organisms, such as cidaroids, as key species increasing Antarctic benthic deep-sea species richness through the niche they provide to symbiotic species.",2,"MA200","","","",""
"95","X.ISI.000353378200024","Social cognition","Seyfarth, Robert M. and Cheney, Dorothy L.","ANIMAL BEHAVIOUR","0003-3472",103,NA,"191-202",2015,"10.1016/j.anbehav.2015.01.030","The social intelligence hypothesis argues that competition and cooperation among individuals have shaped the evolution of cognition in animals. What do we mean by social cognition? Here we suggest that the building blocks of social cognition are a suite of skills, ordered roughly according to the cognitive demands they place upon individuals. These skills allow an animal to recognize others by various means; to recognize and remember other animals' relationships; and, perhaps, to attribute mental states to them. Some skills are elementary and virtually ubiquitous in the animal kingdom; others are more limited in their taxonomic distribution. We treat these skills as the targets of selection, and assume that more complex levels of social cognition evolve only when simpler methods are inadequate. As a result, more complex levels of social cognition indicate greater selective pressures in the past. The presence of each skill can be tested directly through field observations and experiments. In addition, the same methods that have been used to compare social cognition across species can also be used to measure individual differences within species and to test the hypothesis that individual differences in social cognition are linked to differences in reproductive success. (C) 2015 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA95","","","",""
"75","X.ISI.000366731500010","Male monkeys fight in between-group conflicts as protective parents and reluctant recruits","Arseneau, T. Jean M. and Taucher, Anouk-Lisa and van Schaik, Carel P. and Willems, Erik P.","ANIMAL BEHAVIOUR","0003-3472",110,NA,"39-50",2015,"10.1016/j.anbehav.2015.09.006","In many social species, group members cooperate to defend a communal home range. Fighting in between-group conflicts carries an opportunity cost, a risk of injury or death, and the possibility of exploitation by free-riding group members. As a result, it is rare that all group members fight in a given between-group conflict, and individual participation in range defence is often highly variable. Thus, to understand the patterns of behaviour observed at the group level, we must first understand the causes of within- and between-individual variability. Although sex differences have been well studied, our understanding of the relative importance of the various mechanisms promoting between-group aggression within a sex is limited. We observed the participation of 22 male vervet monkeys, Chlorocebus aethiops pygerythrus, in 126 between-group conflicts, and then partitioned aggressive acts according to the context in which they occurred. Using this approach, we found evidence that two mechanisms drive male between-group aggression and, therefore, that individual variability is in part driven by the multiple selective benefits of participation. First, males that were likely to have sired offspring tended to exhibit defensive aggression and were more active when infants were present in the group, suggesting they fight to defend probable offspring. Second, males were more likely to support females in initiating between-group aggression just prior to, and during, the mating season. Female vervet monkeys are able to exert female choice, and males that frequently supported female instigators tended to enjoy the highest mating success. These results indicate that males probably use between-group aggression to improve their reputation with choosy females and subsequently maximize their mating success. Our findings indicate that a greater understanding of the evolutionary mechanisms promoting cooperative home range defence can be gained if we consider the context in which acts of between-group aggression occur. (C) 2015 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",2,"MA75","","","",""
"3","X.ISI.000468068400001","Trait-Based Modeling of Multihost Pathogen Transmission: Plant-Pollinator Networks","Truitt, Lauren L. and McArt, Scott H. and Vaughn, Andrew H. and Ellner, Stephen P.","AMERICAN NATURALIST","0003-0147",193,"6","E149-E167",2019,"10.1086/702959","Epidemiological models for multihost pathogen systems often classify individuals taxonomically and use species-specific parameter values, but in species-rich communities that approach may require intractably many parameters. Trait-based epidemiological models offer a potential solution but have not accounted for within-species trait variation or between-species trait overlap. Here we propose and study trait-based models with host and vector communities represented as trait distributions without regard to species identity. To illustrate this approach, we develop susceptible-infectious-susceptible models for disease spread in plant-pollinator networks with continuous trait distributions. We model trait-dependent contact rates in two common scenarios: nested networks and specialized plant-pollinator interactions based on trait matching. We find that disease spread in plant-pollinator networks is impacted the most by selective pollinators, universally attractive flowers, and cospecialized plant-pollinator pairs. When extreme pollinator traits are rare, pollinators with common traits are most important for disease spread, whereas when extreme flower traits are rare, flowers with uncommon traits impact disease spread the most. Greater nestedness and specialization both typically promote disease persistence. Given recent pollinator declines caused in part by pathogens, we discuss how trait-based models could inform conservation strategies for wild and managed pollinators. Furthermore, while we have applied our model to pollinators and pathogens, its framework is general and can be transferred to any kind of species interactions in any community.",2,"MA3","","","",""
